Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1174655,-,-,-,-11.59,-76.14,-5,4120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2001,1,16,18,30,0,0,2,0.135,0.5,92.09,6,640
2001,1,16,19,30,0,0,2,0.136,0.7000000000000001,90.46000000000001,5,640
2001,1,16,20,30,0,0,2,0.136,1,96.16,5,640
2001,1,16,21,30,0,0,2,0.136,1.4000000000000001,95.59,5,640
2001,1,16,22,30,0,0,2,0.136,1.6,94.57000000000001,5,640
2001,1,16,23,30,0,0,2,0.136,1.7000000000000002,94.92,5,640
2001,1,17,0,30,0,0,2,0.136,1.8,95.39,5,640
2001,1,17,1,30,0,0,2,0.136,2,95.84,4,640
2001,1,17,2,30,0,0,2,0.136,2.2,100,4,640
2001,1,17,3,30,0,0,2,0.136,2.3000000000000003,100,4,640
2001,1,17,4,30,0,0,2,0.136,2.2,94.33,4,640
2001,1,17,5,30,0,0,2,0.136,2.3000000000000003,95.11,5,640
2001,1,17,6,30,34,539,2,0.136,3,84.44,7,640
2001,1,17,7,30,58,846,2,0.136,3.3000000000000003,75.16,9,640
2001,1,17,8,30,308,194,2,0.136,3.1,63.65,11,640
2001,1,17,9,30,271,21,2,0.136,2.9000000000000004,58.28,12,640
2001,1,17,10,30,488,66,2,0.136,2.7,54.800000000000004,13,640
2001,1,17,11,30,591,224,2,0.136,2.4000000000000004,55.52,13,640
2001,1,17,12,30,572,83,2,0.136,2.2,60.68,12,640
2001,1,17,13,30,488,47,3,0.136,1.9000000000000001,66.46000000000001,11,640
2001,1,17,14,30,502,343,3,0.136,1.7000000000000002,72.45,10,640
2001,1,17,15,30,336,60,3,0.136,1.5,78.38,9,640
2001,1,17,16,30,98,0,3,0.136,1.3,84.60000000000001,8,640
2001,1,17,17,30,96,27,3,0.136,1.3,91.01,6,640
2001,1,17,18,30,0,0,3,0.136,1.3,97.27,6,640
2001,1,17,19,30,0,0,2,0.136,1.4000000000000001,100,5,640
2001,1,17,20,30,0,0,2,0.136,1.5,100,5,640
2001,1,17,21,30,0,0,2,0.136,1.8,100,5,640
2001,1,17,22,30,0,0,2,0.136,1.9000000000000001,98.33,5,640
2001,1,17,23,30,0,0,2,0.136,1.8,96.86,5,640
2001,1,18,0,30,0,0,2,0.136,1.7000000000000002,100,4,640
2001,1,18,1,30,0,0,2,0.136,1.5,100,4,640
2001,1,18,2,30,0,0,2,0.136,1.4000000000000001,100,4,640
2001,1,18,3,30,0,0,2,0.136,1.3,100,4,640
2001,1,18,4,30,0,0,2,0.136,1.2000000000000002,100,4,640
2001,1,18,5,30,0,0,1,0.136,1.3,99.61,4,640
2001,1,18,6,30,15,0,1,0.136,1.4000000000000001,86.73,6,640
2001,1,18,7,30,28,0,1,0.136,1.2000000000000002,69.15,9,640
2001,1,18,8,30,254,37,1,0.136,1,53.89,12,640
2001,1,18,9,30,158,14,0,0.136,0.8,45.4,14,640
2001,1,18,10,30,181,18,0,0.136,0.6000000000000001,42.78,15,640
2001,1,18,11,30,299,23,1,0.136,0.4,43.95,15,640
2001,1,18,12,30,476,34,1,0.136,0.2,49.77,14,640
2001,1,18,13,30,416,29,2,0.136,0.1,56.6,13,640
2001,1,18,14,30,490,192,3,0.136,0.2,63.22,12,640
2001,1,18,15,30,253,22,3,0.136,0.5,73.41,10,640
2001,1,18,16,30,239,171,3,0.136,0.8,83.41,8,640
2001,1,18,17,30,105,211,3,0.136,0.9,94.32000000000001,6,640
2001,1,18,18,30,0,0,3,0.136,1,93.49,5,640
2001,1,18,19,30,0,0,2,0.136,1.2000000000000002,91.96000000000001,5,640
2001,1,18,20,30,0,0,2,0.136,1.4000000000000001,90.82000000000001,5,640
2001,1,18,21,30,0,0,2,0.136,1.5,97.26,5,640
2001,1,18,22,30,0,0,2,0.136,1.6,97.51,5,640
2001,1,18,23,30,0,0,2,0.136,1.7000000000000002,97.35000000000001,5,640
2001,1,19,0,30,0,0,2,0.136,1.7000000000000002,96.82000000000001,5,640
2001,1,19,1,30,0,0,2,0.136,1.7000000000000002,100,4,640
2001,1,19,2,30,0,0,2,0.136,1.6,100,4,640
2001,1,19,3,30,0,0,1,0.136,1.5,99.64,3,640
2001,1,19,4,30,0,0,1,0.136,1.5,100,3,640
2001,1,19,5,30,0,0,1,0.136,1.8,96.22,4,640
2001,1,19,6,30,31,566,1,0.136,2.1,83.5,6,640
2001,1,19,7,30,53,872,1,0.136,2,66.8,9,640
2001,1,19,8,30,108,4,0,0.136,1.8,53.52,12,640
2001,1,19,9,30,403,74,0,0.136,1.7000000000000002,46.64,14,640
2001,1,19,10,30,318,23,1,0.136,1.6,44.56,15,640
2001,1,19,11,30,458,33,1,0.136,1.5,49.4,14,640
2001,1,19,12,30,406,25,2,0.136,1.5,55.24,13,640
2001,1,19,13,30,327,23,2,0.136,1.5,61.21,12,640
2001,1,19,14,30,298,22,3,0.136,1.5,66.98,11,640
2001,1,19,15,30,281,28,3,0.136,1.5,72.5,10,640
2001,1,19,16,30,71,0,3,0.136,1.5,78.27,8,640
2001,1,19,17,30,79,538,3,0.136,1.4000000000000001,90.71000000000001,7,640
2001,1,19,18,30,0,0,3,0.136,1.4000000000000001,91.75,6,640
2001,1,19,19,30,0,0,3,0.136,1.5,99.10000000000001,6,640
2001,1,19,20,30,0,0,3,0.136,1.6,99.75,6,640
2001,1,19,21,30,0,0,4,0.136,1.8,100,6,640
2001,1,19,22,30,0,0,4,0.136,2,100,5,640
2001,1,19,23,30,0,0,2,0.136,2.2,100,5,640
2001,1,20,0,30,0,0,2,0.136,2.3000000000000003,100,5,640
2001,1,20,1,30,0,0,2,0.136,2.3000000000000003,100,4,640
2001,1,20,2,30,0,0,2,0.136,2.2,100,4,640
2001,1,20,3,30,0,0,2,0.136,2.2,100,4,640
2001,1,20,4,30,0,0,2,0.136,2.2,100,4,640
2001,1,20,5,30,0,0,2,0.136,2.5,100,4,640
2001,1,20,6,30,10,0,2,0.136,2.7,89.09,6,650
2001,1,20,7,30,118,5,2,0.136,2.4000000000000004,71.88,8,650
2001,1,20,8,30,72,962,2,0.136,2,61.83,11,650
2001,1,20,9,30,264,21,1,0.136,1.7000000000000002,53.02,12,650
2001,1,20,10,30,478,59,1,0.136,1.6,49.84,13,650
2001,1,20,11,30,478,37,2,0.136,1.6,50.92,13,650
2001,1,20,12,30,542,58,2,0.136,1.6,56.31,13,640
2001,1,20,13,30,569,216,3,0.136,1.5,61.9,12,640
2001,1,20,14,30,352,27,3,0.136,1.5,66.96000000000001,11,640
2001,1,20,15,30,334,387,3,0.136,1.6,71.96000000000001,10,640
2001,1,20,16,30,218,369,3,0.136,1.6,77.29,9,640
2001,1,20,17,30,68,0,3,0.136,1.5,89.3,7,640
2001,1,20,18,30,0,0,3,0.136,1.4000000000000001,97.32000000000001,6,640
2001,1,20,19,30,0,0,3,0.136,1.3,98.61,6,650
2001,1,20,20,30,0,0,3,0.136,1.3,99.21000000000001,6,650
2001,1,20,21,30,0,0,3,0.136,1.4000000000000001,99.31,5,650
2001,1,20,22,30,0,0,2,0.136,1.4000000000000001,100,5,650
2001,1,20,23,30,0,0,2,0.136,1.4000000000000001,100,5,650
2001,1,21,0,30,0,0,2,0.136,1.4000000000000001,100,4,640
2001,1,21,1,30,0,0,2,0.136,1.4000000000000001,100,4,640
2001,1,21,2,30,0,0,2,0.136,1.4000000000000001,100,4,640
2001,1,21,3,30,0,0,2,0.136,1.3,100,4,640
2001,1,21,4,30,0,0,2,0.136,1.3,100,3,640
2001,1,21,5,30,0,0,1,0.136,1.4000000000000001,98.5,4,640
2001,1,21,6,30,3,0,1,0.136,1.3,85.09,6,650
2001,1,21,7,30,79,0,1,0.136,0.8,67.56,9,650
2001,1,21,8,30,166,12,0,0.136,0.5,53.52,12,650
2001,1,21,9,30,433,173,0,0.136,0.5,46.03,14,650
2001,1,21,10,30,531,148,0,0.136,0.5,43.7,15,640
2001,1,21,11,30,413,27,1,0.136,0.7000000000000001,48.17,14,640
2001,1,21,12,30,436,28,2,0.136,0.8,54.730000000000004,13,640
2001,1,21,13,30,479,43,2,0.136,1,61.300000000000004,12,640
2001,1,21,14,30,488,145,3,0.136,1.2000000000000002,71.58,10,640
2001,1,21,15,30,352,78,3,0.136,1.4000000000000001,76.46000000000001,9,640
2001,1,21,16,30,133,6,2,0.136,1.5,86.49,7,640
2001,1,21,17,30,108,111,2,0.136,1.6,91.53,5,640
2001,1,21,18,30,0,0,2,0.136,1.5,96.82000000000001,5,640
2001,1,21,19,30,0,0,2,0.136,1.4000000000000001,95.01,5,640
2001,1,21,20,30,0,0,1,0.136,1.1,92.99,5,640
2001,1,21,21,30,0,0,1,0.136,0.9,91.63,4,640
2001,1,21,22,30,0,0,1,0.136,0.7000000000000001,97.19,4,640
2001,1,21,23,30,0,0,1,0.136,0.6000000000000001,96.21000000000001,4,640
2001,1,22,0,30,0,0,1,0.136,0.4,94.95,4,640
2001,1,22,1,30,0,0,1,0.136,0.2,100,3,640
2001,1,22,2,30,0,0,0,0.136,0.1,99.09,3,640
2001,1,22,3,30,0,0,0,0.136,0.1,97.41,3,640
2001,1,22,4,30,0,0,0,0.136,0.2,95.61,2,640
2001,1,22,5,30,0,0,0,0.136,0.5,93.84,3,640
2001,1,22,6,30,46,333,0,0.136,0.7000000000000001,76.52,6,640
2001,1,22,7,30,90,709,0,0.136,0.7000000000000001,63.59,9,640
2001,1,22,8,30,296,278,0,0.136,0.9,51.33,12,640
2001,1,22,9,30,433,183,0,0.136,1.1,47.93,13,640
2001,1,22,10,30,324,23,0,0.136,1.1,46.56,14,640
2001,1,22,11,30,249,36,1,0.136,1,52.33,13,640
2001,1,22,12,30,491,37,2,0.136,0.8,59.04,12,640
2001,1,22,13,30,390,26,2,0.136,0.5,65.71000000000001,10,640
2001,1,22,14,30,184,18,3,0.136,0.30000000000000004,76.25,9,640
2001,1,22,15,30,344,66,3,0.136,0.2,87.13,7,640
2001,1,22,16,30,238,116,2,0.136,0.2,92.8,6,640
2001,1,22,17,30,103,43,2,0.136,0.30000000000000004,98.58,5,640
2001,1,22,18,30,0,0,2,0.136,0.30000000000000004,97.87,5,640
2001,1,22,19,30,0,0,2,0.136,0.2,96.69,5,640
2001,1,22,20,30,0,0,2,0.136,0.4,95.48,5,640
2001,1,22,21,30,0,0,2,0.136,0.9,95.38,4,640
2001,1,22,22,30,0,0,2,0.136,1.3,100,4,640
2001,1,22,23,30,0,0,2,0.136,1.5,100,4,640
2001,1,23,0,30,0,0,2,0.136,1.5,100,4,640
2001,1,23,1,30,0,0,2,0.136,1.4000000000000001,100,4,640
2001,1,23,2,30,0,0,2,0.136,1.2000000000000002,100,4,640
2001,1,23,3,30,0,0,2,0.136,1.1,100,4,640
2001,1,23,4,30,0,0,2,0.136,1.1,100,4,640
2001,1,23,5,30,0,0,2,0.136,1.3,100,4,640
2001,1,23,6,30,11,0,2,0.136,1.9000000000000001,87.87,6,640
2001,1,23,7,30,64,0,2,0.136,2.3000000000000003,78.59,8,640
2001,1,23,8,30,245,33,2,0.136,2.3000000000000003,68.26,10,640
2001,1,23,9,30,420,107,1,0.136,2.1,57.410000000000004,12,640
2001,1,23,10,30,467,52,1,0.136,1.8,53.4,13,640
2001,1,23,11,30,528,56,2,0.136,1.6,54.660000000000004,13,640
2001,1,23,12,30,605,231,2,0.136,1.4000000000000001,56.14,12,640
2001,1,23,13,30,542,85,2,0.136,1.4000000000000001,61.36,11,640
2001,1,23,14,30,476,101,3,0.136,1.4000000000000001,71.19,10,640
2001,1,23,15,30,331,427,3,0.136,1.4000000000000001,76.24,8,640
2001,1,23,16,30,202,440,3,0.136,1.4000000000000001,86.99,7,640
2001,1,23,17,30,86,501,3,0.136,1.2000000000000002,93.29,6,640
2001,1,23,18,30,0,0,3,0.136,1.2000000000000002,93.96000000000001,6,640
2001,1,23,19,30,0,0,3,0.136,1.2000000000000002,94.55,6,640
2001,1,23,20,30,0,0,3,0.136,1.2000000000000002,95.46000000000001,5,640
2001,1,23,21,30,0,0,2,0.136,1.3,100,5,640
2001,1,23,22,30,0,0,2,0.136,1.4000000000000001,100,5,640
2001,1,23,23,30,0,0,2,0.136,1.6,100,5,640
2001,1,24,0,30,0,0,2,0.136,1.8,100,4,640
2001,1,24,1,30,0,0,2,0.136,1.9000000000000001,100,4,640
2001,1,24,2,30,0,0,2,0.136,2,100,4,640
2001,1,24,3,30,0,0,2,0.136,2,100,4,640
2001,1,24,4,30,0,0,2,0.136,2.1,100,3,640
2001,1,24,5,30,0,0,1,0.136,2.4000000000000004,98.97,4,640
2001,1,24,6,30,3,0,2,0.136,2.9000000000000004,87.11,6,640
2001,1,24,7,30,163,222,1,0.136,2.8000000000000003,69.78,9,650
2001,1,24,8,30,180,14,1,0.136,2.2,54.660000000000004,12,650
2001,1,24,9,30,141,12,0,0.136,1.7000000000000002,46.22,14,650
2001,1,24,10,30,496,75,0,0.136,1.3,43.44,15,640
2001,1,24,11,30,371,24,1,0.136,1,41.93,15,640
2001,1,24,12,30,501,40,1,0.136,0.8,47.02,15,640
2001,1,24,13,30,560,114,2,0.136,0.9,52.38,14,640
2001,1,24,14,30,460,348,3,0.136,1.1,58.31,13,640
2001,1,24,15,30,331,424,3,0.136,1.2000000000000002,63.92,12,640
2001,1,24,16,30,193,472,3,0.136,1.5,74.17,10,640
2001,1,24,17,30,68,606,3,0.136,1.7000000000000002,85.86,8,640
2001,1,24,18,30,0,0,3,0.136,1.9000000000000001,92.94,7,640
2001,1,24,19,30,0,0,3,0.134,2.2,92.97,7,640
2001,1,24,20,30,0,0,3,0.134,2.3000000000000003,99.33,6,650
2001,1,24,21,30,0,0,3,0.134,2.3000000000000003,99.11,6,650
2001,1,24,22,30,0,0,3,0.134,2.3000000000000003,98.16,6,650
2001,1,24,23,30,0,0,2,0.134,2,100,5,650
2001,1,25,0,30,0,0,2,0.134,1.9000000000000001,100,5,640
2001,1,25,1,30,0,0,2,0.134,1.6,100,5,640
2001,1,25,2,30,0,0,2,0.134,1.5,99.08,5,640
2001,1,25,3,30,0,0,2,0.134,1.9000000000000001,100,4,640
2001,1,25,4,30,0,0,2,0.134,2,100,4,640
2001,1,25,5,30,0,0,2,0.134,2.4000000000000004,100,4,640
2001,1,25,6,30,31,523,2,0.134,2.8000000000000003,81.15,6,650
2001,1,25,7,30,75,0,1,0.134,2.5,64.28,9,650
2001,1,25,8,30,161,11,1,0.134,2,50.75,12,650
2001,1,25,9,30,316,28,1,0.134,1.7000000000000002,47.230000000000004,14,650
2001,1,25,10,30,425,36,1,0.134,1.5,45.31,15,640
2001,1,25,11,30,371,24,1,0.134,1.5,46.76,15,640
2001,1,25,12,30,602,132,2,0.134,1.4000000000000001,48.59,15,640
2001,1,25,13,30,570,142,2,0.134,1.3,53.99,14,640
2001,1,25,14,30,489,245,3,0.134,1.3,59.43,13,640
2001,1,25,15,30,283,28,3,0.134,1.2000000000000002,64.89,12,640
2001,1,25,16,30,217,383,3,0.134,1.1,75.10000000000001,10,640
2001,1,25,17,30,69,600,4,0.134,1,81.36,9,640
2001,1,25,18,30,0,0,4,0.134,0.9,94.85000000000001,7,640
2001,1,25,19,30,0,0,4,0.134,0.8,95.07000000000001,7,640
2001,1,25,20,30,0,0,4,0.134,0.7000000000000001,94.7,7,640
2001,1,25,21,30,0,0,4,0.134,0.7000000000000001,100,6,640
2001,1,25,22,30,0,0,4,0.134,0.8,100,6,640
2001,1,25,23,30,0,0,2,0.134,0.9,100,5,640
2001,1,26,0,30,0,0,2,0.134,0.9,100,5,640
2001,1,26,1,30,0,0,2,0.134,0.9,100,5,640
2001,1,26,2,30,0,0,2,0.134,1,99.81,5,640
2001,1,26,3,30,0,0,2,0.134,1.2000000000000002,98.22,4,640
2001,1,26,4,30,0,0,2,0.134,1.4000000000000001,100,4,640
2001,1,26,5,30,0,0,2,0.134,1.7000000000000002,95.28,4,640
2001,1,26,6,30,36,431,2,0.134,2.1,81.14,6,640
2001,1,26,7,30,164,138,1,0.134,2.1,68.02,9,640
2001,1,26,8,30,265,50,1,0.134,1.9000000000000001,53.79,12,640
2001,1,26,9,30,428,230,1,0.134,1.8,47.230000000000004,14,640
2001,1,26,10,30,503,329,1,0.134,1.7000000000000002,45.12,15,640
2001,1,26,11,30,559,80,1,0.134,1.6,49.45,14,640
2001,1,26,12,30,704,243,2,0.134,1.6,55.15,13,640
2001,1,26,13,30,550,93,2,0.134,1.6,61.25,12,640
2001,1,26,14,30,353,27,3,0.134,1.8,67.24,11,640
2001,1,26,15,30,337,434,3,0.134,1.9000000000000001,72.9,10,640
2001,1,26,16,30,218,52,3,0.134,1.8,78.74,9,640
2001,1,26,17,30,63,637,3,0.134,1.5,85.31,8,640
2001,1,26,18,30,0,0,3,0.134,1.3,93.10000000000001,7,640
2001,1,26,19,30,0,0,4,0.134,1.3,94.58,7,640
2001,1,26,20,30,0,0,4,0.134,1.4000000000000001,95.65,6,640
2001,1,26,21,30,0,0,4,0.134,1.4000000000000001,100,6,640
2001,1,26,22,30,0,0,4,0.134,1.5,100,6,640
2001,1,26,23,30,0,0,4,0.134,1.8,100,6,640
2001,1,27,0,30,0,0,4,0.134,1.9000000000000001,100,5,640
2001,1,27,1,30,0,0,2,0.134,2,100,5,640
2001,1,27,2,30,0,0,2,0.134,2.1,100,5,640
2001,1,27,3,30,0,0,2,0.134,2.1,100,5,640
2001,1,27,4,30,0,0,2,0.134,2,100,5,640
2001,1,27,5,30,0,0,2,0.134,2,99.63,5,640
2001,1,27,6,30,40,3,2,0.134,2.2,84.32000000000001,7,640
2001,1,27,7,30,154,62,1,0.134,2,62.24,9,640
2001,1,27,8,30,299,139,0,0.134,1.8,52.13,12,640
2001,1,27,9,30,424,122,0,0.134,1.5,45.82,14,640
2001,1,27,10,30,527,133,0,0.134,1.3,43.84,15,640
2001,1,27,11,30,562,83,1,0.134,1.2000000000000002,45.31,15,640
2001,1,27,12,30,526,49,2,0.134,1,50.52,14,640
2001,1,27,13,30,548,294,2,0.134,1,56.86,13,640
2001,1,27,14,30,495,192,3,0.134,1,63.57,12,640
2001,1,27,15,30,362,90,3,0.134,1.2000000000000002,74.76,10,640
2001,1,27,16,30,235,95,3,0.134,1.3,86.16,8,640
2001,1,27,17,30,108,190,3,0.134,1.3,97.77,6,640
2001,1,27,18,30,0,0,3,0.134,1.4000000000000001,96.03,6,640
2001,1,27,19,30,0,0,3,0.134,1.6,95.26,6,640
2001,1,27,20,30,0,0,3,0.134,1.6,94.71000000000001,6,640
2001,1,27,21,30,0,0,3,0.134,1.6,94.93,6,640
2001,1,27,22,30,0,0,3,0.134,1.7000000000000002,95.42,5,640
2001,1,27,23,30,0,0,3,0.134,1.7000000000000002,95.43,5,640
2001,1,28,0,30,0,0,2,0.134,1.6,100,5,640
2001,1,28,1,30,0,0,2,0.134,1.4000000000000001,100,5,640
2001,1,28,2,30,0,0,2,0.134,1.2000000000000002,99.15,5,640
2001,1,28,3,30,0,0,2,0.134,1,97.51,5,640
2001,1,28,4,30,0,0,2,0.134,0.9,96.12,5,640
2001,1,28,5,30,0,0,2,0.134,0.9,95.07000000000001,5,640
2001,1,28,6,30,22,0,2,0.134,0.7000000000000001,81.37,7,640
2001,1,28,7,30,163,153,1,0.134,0.6000000000000001,65.11,9,640
2001,1,28,8,30,298,131,1,0.134,0.8,59.800000000000004,11,640
2001,1,28,9,30,416,100,1,0.134,1,55.620000000000005,12,640
2001,1,28,10,30,442,41,1,0.134,1,52.68,13,640
2001,1,28,11,30,344,23,2,0.134,0.9,54.22,13,640
2001,1,28,12,30,421,26,2,0.134,0.7000000000000001,59.97,12,640
2001,1,28,13,30,574,166,2,0.134,0.4,61.660000000000004,11,640
2001,1,28,14,30,460,339,3,0.134,0.2,67.73,10,640
2001,1,28,15,30,134,10,3,0.134,0.2,73.8,9,640
2001,1,28,16,30,171,16,3,0.134,0.4,85.14,8,640
2001,1,28,17,30,115,90,3,0.134,0.5,91.38,6,640
2001,1,28,18,30,0,0,2,0.134,0.5,100,5,640
2001,1,28,19,30,0,0,2,0.134,0.4,100,5,640
2001,1,28,20,30,0,0,2,0.134,0.5,100,5,640
2001,1,28,21,30,0,0,2,0.134,0.7000000000000001,98.51,5,640
2001,1,28,22,30,0,0,2,0.134,0.8,96.71000000000001,5,640
2001,1,28,23,30,0,0,2,0.134,0.6000000000000001,94.75,4,640
2001,1,29,0,30,0,0,1,0.134,0.5,99.79,4,640
2001,1,29,1,30,0,0,1,0.134,0.5,98.35000000000001,4,640
2001,1,29,2,30,0,0,1,0.134,0.6000000000000001,97.22,4,640
2001,1,29,3,30,0,0,1,0.134,0.6000000000000001,96.35000000000001,4,640
2001,1,29,4,30,0,0,1,0.134,0.8,96.05,4,640
2001,1,29,5,30,0,0,1,0.134,1.1,96.26,4,640
2001,1,29,6,30,39,11,1,0.134,1.1,83.65,6,640
2001,1,29,7,30,75,0,1,0.134,1,66,9,640
2001,1,29,8,30,298,139,0,0.134,1,52.34,12,640
2001,1,29,9,30,429,208,0,0.134,1,45.47,13,640
2001,1,29,10,30,488,67,0,0.134,0.9,43.21,14,640
2001,1,29,11,30,469,35,1,0.134,0.7000000000000001,47.99,14,640
2001,1,29,12,30,513,44,2,0.134,0.5,54.09,13,640
2001,1,29,13,30,469,39,2,0.134,0.4,60.4,12,640
2001,1,29,14,30,443,59,3,0.134,0.30000000000000004,66.2,10,640
2001,1,29,15,30,379,201,3,0.134,0.2,76.55,9,640
2001,1,29,16,30,243,186,3,0.134,0.2,81.9,8,640
2001,1,29,17,30,87,493,3,0.134,0.5,93.85000000000001,6,640
2001,1,29,18,30,0,0,3,0.134,0.8,93.36,6,640
2001,1,29,19,30,0,0,2,0.134,0.9,92.35000000000001,5,640
2001,1,29,20,30,0,0,2,0.134,0.9,91.35000000000001,5,640
2001,1,29,21,30,0,0,2,0.134,0.7000000000000001,97.33,5,640
2001,1,29,22,30,0,0,2,0.134,0.5,96.28,5,640
2001,1,29,23,30,0,0,2,0.134,0.4,95.15,5,640
2001,1,30,0,30,0,0,2,0.134,0.30000000000000004,94.21000000000001,4,640
2001,1,30,1,30,0,0,1,0.134,0.2,99.99000000000001,4,640
2001,1,30,2,30,0,0,1,0.134,0.2,98.56,4,640
2001,1,30,3,30,0,0,1,0.134,0.2,97.13,4,640
2001,1,30,4,30,0,0,1,0.134,0.2,95.45,3,640
2001,1,30,5,30,0,0,1,0.134,0.2,93.47,4,640
2001,1,30,6,30,31,0,0,0.134,0.4,79.92,6,640
2001,1,30,7,30,152,60,0,0.134,0.5,61.050000000000004,10,640
2001,1,30,8,30,298,143,0,0.134,0.7000000000000001,49.01,13,640
2001,1,30,9,30,329,31,0,0.134,0.7000000000000001,45.81,14,640
2001,1,30,10,30,502,81,0,0.134,0.5,43.65,15,640
2001,1,30,11,30,257,22,1,0.134,0.2,45.53,15,640
2001,1,30,12,30,246,39,2,0.134,0.2,50.96,14,640
2001,1,30,13,30,508,54,2,0.134,0.2,53.11,14,640
2001,1,30,14,30,493,143,3,0.134,0.1,58.81,13,640
2001,1,30,15,30,219,18,3,0.134,0.1,64.54,12,640
2001,1,30,16,30,50,0,3,0.134,0.30000000000000004,75.08,10,640
2001,1,30,17,30,88,481,3,0.134,0.6000000000000001,86.98,8,640
2001,1,30,18,30,0,0,3,0.134,1,99.69,6,640
2001,1,30,19,30,0,0,3,0.134,1.3,97.10000000000001,6,640
2001,1,30,20,30,0,0,3,0.134,1.5,95.56,6,640
2001,1,30,21,30,0,0,3,0.134,1.5,95.16,6,640
2001,1,30,22,30,0,0,3,0.134,1.4000000000000001,95.31,6,640
2001,1,30,23,30,0,0,3,0.134,1.5,95.49,5,640
2001,1,31,0,30,0,0,2,0.134,1.5,100,5,640
2001,1,31,1,30,0,0,2,0.134,1.5,100,5,640
2001,1,31,2,30,0,0,2,0.134,1.3,100,5,640
2001,1,31,3,30,0,0,2,0.134,1.2000000000000002,100,5,640
2001,1,31,4,30,0,0,2,0.134,1.3,100,5,640
2001,1,31,5,30,0,0,2,0.134,1.6,100,5,640
2001,1,31,6,30,35,0,3,0.134,1.9000000000000001,87.33,7,640
2001,1,31,7,30,138,28,2,0.134,2,66.89,9,640
2001,1,31,8,30,262,49,1,0.134,2.1,56.51,12,640
2001,1,31,9,30,239,19,1,0.134,1.9000000000000001,52.2,13,640
2001,1,31,10,30,293,22,1,0.134,1.5,48.910000000000004,14,640
2001,1,31,11,30,573,96,1,0.134,1.1,53.45,13,640
2001,1,31,12,30,531,51,2,0.134,0.9,59.26,12,640
2001,1,31,13,30,597,296,2,0.134,0.8,61.300000000000004,11,640
2001,1,31,14,30,517,334,3,0.134,0.7000000000000001,67.11,11,640
2001,1,31,15,30,336,424,3,0.134,0.6000000000000001,73.12,10,640
2001,1,31,16,30,241,221,3,0.134,0.6000000000000001,79.56,9,640
2001,1,31,17,30,66,617,4,0.134,0.6000000000000001,87.03,8,640
2001,1,31,18,30,0,0,4,0.134,0.7000000000000001,95.63,7,640
2001,1,31,19,30,0,0,4,0.134,0.8,97.18,7,640
2001,1,31,20,30,0,0,4,0.134,0.8,97.91,7,640
2001,1,31,21,30,0,0,4,0.134,0.8,98.31,6,640
2001,1,31,22,30,0,0,4,0.134,1,100,6,640
2001,1,31,23,30,0,0,4,0.134,1.2000000000000002,100,6,640
2001,2,1,0,30,0,0,4,0.134,1.4000000000000001,100,5,640
2001,2,1,1,30,0,0,2,0.134,1.5,100,5,640
2001,2,1,2,30,0,0,2,0.134,1.5,100,5,640
2001,2,1,3,30,0,0,2,0.134,1.7000000000000002,100,4,640
2001,2,1,4,30,0,0,2,0.134,1.8,99.89,4,640
2001,2,1,5,30,0,0,2,0.134,1.9000000000000001,98.49000000000001,5,640
2001,2,1,6,30,3,0,2,0.134,2,91.96000000000001,6,640
2001,2,1,7,30,50,0,3,0.134,2.1,75.98,9,640
2001,2,1,8,30,93,0,2,0.134,2,60.51,12,640
2001,2,1,9,30,298,25,1,0.134,1.8,49.82,14,640
2001,2,1,10,30,507,89,1,0.134,1.6,45.79,15,640
2001,2,1,11,30,306,23,1,0.134,1.3,43.2,16,640
2001,2,1,12,30,283,23,1,0.134,1,47.01,15,640
2001,2,1,13,30,502,51,2,0.134,0.8,52.64,14,640
2001,2,1,14,30,284,21,3,0.134,0.7000000000000001,59.11,12,640
2001,2,1,15,30,380,157,3,0.134,0.6000000000000001,70.21000000000001,11,640
2001,2,1,16,30,243,144,4,0.134,0.4,76.73,10,640
2001,2,1,17,30,109,124,4,0.134,0.30000000000000004,88.81,8,640
2001,2,1,18,30,0,0,4,0.134,0.1,94.77,6,640
