1;"eplusout"

"Date/Time";"[1] Pump Electricity Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] Pump Electricity Rate (W)"
;"AUX HW LOOP SUPPLY PUMP";"3686 HEATED FLOOR";"AUX HW LOOP WATER HEATER";"SOLAR LOOP SUPPLY PUMP"
"6/10/2002 16:00";"0.679649750859271";"21.9683494502515";"430.832629595459";"1.42450142450142"
"6/10/2002 17:00";"0.471873251981971";"4.55235545617145";"430.832629595459";"0"
"6/10/2002 18:00";"1.73622346916684";"29.4898515590195";"430.832629595459";"0"
"6/10/2002 19:00";"2.61557711201342";"30.4883164460148";"430.832629595459";"0"
"6/10/2002 20:00";"3.43447763168786";"31.0425482461196";"430.832629595459";"0"
"6/10/2002 21:00";"4.21371057554097";"31.3466340824209";"430.832629595459";"0"
"6/10/2002 22:00";"4.4872254425961";"30.518902635412";"430.832629595459";"0"
"6/10/2002 23:00";"4.48724045470053";"30.6152684750425";"430.832629595459";"0"
"7/10/2002 00:00";"4.4872446726338";"30.8027361934433";"430.832629595459";"0"
"7/10/2002 01:00";"4.48723741243296";"31.1109484901715";"430.832629595459";"0"
"7/10/2002 02:00";"4.48721912920044";"31.5087867496322";"430.832629595459";"0"
"7/10/2002 03:00";"4.48719133487376";"31.9570664604832";"430.832629595459";"0"
"7/10/2002 04:00";"4.4871558463578";"32.4267726190908";"430.832629595459";"0"
"7/10/2002 05:00";"4.48711372756518";"32.9128503739422";"430.832629595459";"0"
"7/10/2002 06:00";"4.48706582813645";"33.4084769383131";"430.832629595459";"0"
"7/10/2002 07:00";"4.48701362999633";"33.8864630828372";"430.832629595459";"0"
"7/10/2002 08:00";"4.48695907094649";"32.493511739201";"430.832629595459";"0"
"7/10/2002 09:00";"4.48692177400802";"36.0157048350014";"430.832629595459";"1.42450142450142"
"7/10/2002 10:00";"4.48691320977203";"39.8408731512884";"430.832629595459";"1.42450142450142"
"7/10/2002 11:00";"4.48692570233144";"40.9910620807618";"430.832629595459";"1.42450142450142"
"7/10/2002 12:00";"4.48668277971719";"41.5856900288681";"430.832629595459";"1.42450142450142"
"7/10/2002 13:00";"4.37172148433458";"41.7115639287767";"430.832629595459";"1.42450142450142"
"7/10/2002 14:00";"3.55749215070288";"42.8231810383657";"430.832629595459";"1.42450142450142"
"7/10/2002 15:00";"2.82705938509";"39.997085506759";"430.832629595459";"1.42450142450142"
"7/10/2002 16:00";"2.49123997723072";"35.3880062197639";"430.832629595459";"1.42450142450142"
"7/10/2002 17:00";"2.56691846547801";"30.5390564615536";"430.832629595459";"0"
"7/10/2002 18:00";"3.08669947759046";"28.7169434100716";"430.832629595459";"0"
"7/10/2002 19:00";"3.96987618001022";"29.1222565843243";"430.832629595459";"0"
"7/10/2002 20:00";"4.48082447556897";"28.3442701861671";"430.832629595459";"0"
"7/10/2002 21:00";"4.48736302384466";"28.4273283816886";"430.832629595459";"0"
"7/10/2002 22:00";"4.48736522659445";"28.6636238897128";"430.832629595459";"0"
"7/10/2002 23:00";"4.48735605044502";"29.0173795729723";"430.832629595459";"0"
"8/10/2002 00:00";"4.48733537787816";"29.4794485263307";"430.832629595459";"0"
"8/10/2002 01:00";"4.48730306571481";"30.0441730402583";"430.832629595459";"0"
"8/10/2002 02:00";"4.48725961211376";"30.6846603743669";"430.832629595459";"0"
"8/10/2002 03:00";"4.48720632360922";"31.3718012385981";"430.832629595459";"0"
"8/10/2002 04:00";"4.48714431195251";"32.0940652498653";"430.832629595459";"0"
"8/10/2002 05:00";"4.48707446124603";"32.8442589173432";"430.832629595459";"0"
"8/10/2002 06:00";"4.48699766170865";"33.612516427036";"430.832629595459";"0"
"8/10/2002 07:00";"4.48691564525385";"34.3620953678435";"430.832629595459";"0"
"8/10/2002 08:00";"4.48683196120654";"33.2870681979867";"430.832629595459";"0"
"8/10/2002 09:00";"4.48676485225767";"35.5084298336211";"430.832629595459";"1.42450142450142"
"8/10/2002 10:00";"4.48673012652345";"39.608256684104";"430.832629595459";"1.42450142450142"
"8/10/2002 11:00";"4.48672226760161";"41.1071529223537";"430.832629595459";"1.42450142450142"
"8/10/2002 12:00";"4.48673658514933";"42.1065709537851";"430.832629595459";"1.42450142450142"
"8/10/2002 13:00";"4.48676728084383";"41.6283947465835";"430.832629595459";"1.42450142450142"
"8/10/2002 14:00";"4.34985219801453";"39.6778621120072";"430.832629595459";"1.42450142450142"
"8/10/2002 15:00";"3.57249822971387";"35.2762149265722";"430.832629595459";"1.42450142450142"
"8/10/2002 16:00";"3.002545610602";"31.2555023299561";"430.832629595459";"1.42450142450142"
"8/10/2002 17:00";"2.87022408482387";"27.5570395346085";"430.832629595459";"0"
"8/10/2002 18:00";"3.56975275168949";"27.0873345761222";"430.832629595459";"0"
"8/10/2002 19:00";"4.13617258193474";"27.7105800974831";"430.832629595459";"0"
"8/10/2002 20:00";"4.48708850983654";"27.6693115617953";"430.832629595459";"0"
"8/10/2002 21:00";"4.4871076860748";"27.6344593765693";"430.832629595459";"0"
"8/10/2002 22:00";"4.48711784659013";"27.7147104026081";"430.832629595459";"0"
"8/10/2002 23:00";"4.48711896364359";"27.8920744280539";"430.832629595459";"0"
"9/10/2002 00:00";"4.48711195633871";"28.1360472285256";"430.832629595459";"0"
"9/10/2002 01:00";"4.48709742718434";"28.4361239009665";"430.832629595459";"0"
"9/10/2002 02:00";"4.48707634397295";"28.7642599268391";"430.832629595459";"0"
"9/10/2002 03:00";"4.48705006887888";"29.0987194478762";"430.832629595459";"0"
"9/10/2002 04:00";"4.48701886446185";"29.456435922952";"430.832629595459";"0"
"9/10/2002 05:00";"4.48698221675904";"29.8596588257819";"430.832629595459";"0"
"9/10/2002 06:00";"4.48693974000731";"30.3155049304423";"430.832629595459";"0"
"9/10/2002 07:00";"4.48689222553681";"30.7920144589809";"430.832629595459";"0"
