1;"eplusout"

"Date/Time";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Dewpoint Temperature (C)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)"
;"4299 WATER OUTLET";"4292 WATER OUTLET";"AUX HW LOOP WATER HEATER";"AUX HW LOOP SUPPLY SIDE INLET";"Environment";"Environment";"Environment";"AUX HW LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP SUPPLY SIDE OUTLET"
"24/06/2002 04:00";"0";"0";"0";"10.4960379268483";"-3.525";"0";"0";"10.4960379268483";"54.6799842993111"
"24/06/2002 05:00";"0";"0";"0";"10.4960379268483";"-5.425";"0";"0";"10.4960379268483";"54.6799842993111"
"24/06/2002 06:00";"0";"0";"0";"10.4960379268483";"-6.75";"0";"0";"10.4960379268483";"54.6799842993111"
"24/06/2002 07:00";"0";"0";"0";"10.4960379268483";"-5.725";"44.5";"75.75";"10.4960379268483";"54.6799842993111"
"24/06/2002 08:00";"8684.33404130739";"1150.23960438753";"0";"10.4352639865544";"-4.325";"121.75";"402";"54.8759609536544";"54.8060483412938"
"24/06/2002 09:00";"8429.9759453722";"1116.54988745016";"0";"10.4342339162235";"0.5";"116";"733.25";"51.3979529819776";"53.4341716153466"
"24/06/2002 10:00";"8087.37667490769";"1071.17263141093";"960.962957334664";"10.4342339162235";"2.6";"111.5";"862.25";"47.6332521045019";"51.7135621208202"
"24/06/2002 11:00";"0";"0";"0";"10.4342339162235";"3.7";"89.25";"945.75";"10.4342339162235";"50.1124862315433"
"24/06/2002 12:00";"0";"0";"0";"10.4342339162235";"4.75";"87.5";"964";"10.4342339162235";"50.1124862315433"
"24/06/2002 13:00";"0";"0";"0";"10.4342339162235";"0.65";"79.5";"970";"10.4342339162235";"50.1124862315433"
"24/06/2002 14:00";"0";"0";"0";"10.4342339162235";"-3.2";"87";"917.5";"10.4342339162235";"50.1124862315433"
"24/06/2002 15:00";"0";"0";"0";"10.4342339162235";"-2.5";"111";"773";"10.4342339162235";"50.1124862315433"
"24/06/2002 16:00";"0";"0";"0";"10.4342339162235";"-2.3";"94.75";"556.25";"10.4342339162235";"50.1124862315433"
"24/06/2002 17:00";"0";"0";"0";"10.4342339162235";"-2.85";"56";"206.25";"10.4342339162235";"50.1124862315433"
"24/06/2002 18:00";"0";"0";"0";"10.4342339162235";"-1.5";"0";"0";"10.4342339162235";"50.1124862315433"
"24/06/2002 19:00";"0";"0";"0";"10.4342339162235";"-0.1";"0";"0";"10.4342339162235";"50.1124862315433"
"24/06/2002 20:00";"1579.5062678929";"209.20552526734";"0";"10.4342353197492";"0.8";"0";"0";"54.9735866172363";"50.8459215767174"
"24/06/2002 21:00";"1625.90298533302";"215.350768144843";"0";"10.43423544733";"1.75";"0";"0";"54.9923824075746";"52.0336481703747"
"24/06/2002 22:00";"1660.1118629148";"219.881732249753";"0";"10.4342354473308";"1.475";"0";"0";"54.9878047230678";"52.8811022595082"
"24/06/2002 23:00";"1684.26836479513";"223.081259701605";"0";"10.4342354473308";"0.325";"0";"0";"54.9736132547936";"53.483077999185"
"25/06/2002 00:00";"0";"0";"0";"10.4342354473308";"-0.75";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 01:00";"0";"0";"0";"10.4342354473308";"-1.975";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 02:00";"0";"0";"0";"10.4342354473308";"-2.075";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 03:00";"0";"0";"0";"10.4342354473308";"-2";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 04:00";"0";"0";"0";"10.4342354473308";"-1.625";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 05:00";"0";"0";"0";"10.4342354473308";"-2.625";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 06:00";"0";"0";"0";"10.4342354473308";"-2.25";"0";"0";"10.4342354473308";"53.72004986556"
"25/06/2002 07:00";"0";"0";"0";"10.4342354473308";"-3.65";"33";"60";"10.4342354473308";"53.72004986556"
"25/06/2002 08:00";"8604.89817362215";"1139.71832773168";"0";"10.3743075669482";"-2.55";"120.75";"259.25";"54.8949596683183";"54.3496605369482"
"25/06/2002 09:00";"8605.04882447571";"1139.73828142961";"0";"10.3732918367677";"-1.25";"222.25";"337";"53.4215441565975";"54.3224104357943"
"25/06/2002 10:00";"8172.84889973424";"1082.49342326475";"994.759041327124";"10.3732918367676";"-0.025";"286";"402.5";"47.432794035028";"52.0730293624617"
"25/06/2002 11:00";"0";"0";"0";"10.3732918367677";"0.825";"313.75";"422.75";"10.3732918367677";"51.0771140585728"
"25/06/2002 12:00";"0";"0";"0";"10.3732918367677";"-0.5";"323.75";"416";"10.3732918367677";"51.0771140585728"
"25/06/2002 13:00";"0";"0";"0";"10.3732918367677";"1.175";"341";"359.25";"10.3732918367677";"51.0771140585728"
"25/06/2002 14:00";"0";"0";"0";"10.3732918367677";"-0.275";"305.5";"349.5";"10.3732918367677";"51.0771140585728"
"25/06/2002 15:00";"0";"0";"0";"10.3732918367677";"-1";"230.5";"334.75";"10.3732918367677";"51.0771140585728"
"25/06/2002 16:00";"0";"0";"0";"10.3732918367677";"0.05";"143.75";"248.5";"10.3732918367677";"51.0771140585728"
"25/06/2002 17:00";"0";"0";"0";"10.3732918367677";"0.1";"65.5";"61.5";"10.3732918367677";"51.0771140585728"
"25/06/2002 18:00";"0";"0";"0";"10.3732918367677";"-1.5";"0";"0";"10.3732918367677";"51.0771140585728"
"25/06/2002 19:00";"0";"0";"0";"10.3732918367677";"-1.925";"0";"0";"10.3732918367677";"51.0771140585728"
"25/06/2002 20:00";"1614.73627498009";"213.871737923577";"0";"10.3732931991971";"-1.975";"0";"0";"54.975562948026";"51.6654317515201"
"25/06/2002 21:00";"1651.90123105721";"218.794234475632";"0";"10.373293323039";"-0.5";"0";"0";"54.9842675270283";"52.6179925956426"
"25/06/2002 22:00";"1678.71687972041";"222.345965784336";"0";"10.3732933230397";"-0.375";"0";"0";"54.9341345240168";"53.2868820839163"
"25/06/2002 23:00";"1697.38385979082";"224.818406350207";"0";"10.3732933230397";"-0.875";"0";"0";"54.8624951601113";"53.7505055218355"
"26/06/2002 00:00";"0";"0";"0";"10.3732933230397";"-1";"0";"0";"10.3732933230397";"53.9263656208742"
"26/06/2002 01:00";"0";"0";"0";"10.3732933230397";"-1.825";"0";"0";"10.3732933230397";"53.9263656208742"
"26/06/2002 02:00";"0";"0";"0";"10.3732933230397";"-1.275";"0";"0";"10.3732933230397";"53.9263656208742"
"26/06/2002 03:00";"0";"0";"0";"10.3732933230397";"-1";"0";"0";"10.3732933230397";"53.9263656208742"
"26/06/2002 04:00";"0";"0";"0";"10.3732933230397";"-1.075";"0";"0";"10.3732933230397";"53.9263656208742"
"26/06/2002 05:00";"0";"0";"0";"10.3732933230397";"-1.775";"0";"0";"10.3732933230397";"53.9263656208742"
"26/06/2002 06:00";"0";"0";"0";"10.3732933230397";"-2";"0";"0";"10.3732933230397";"53.9263656208743"
"26/06/2002 07:00";"0";"0";"0";"10.3732933230397";"-1.7";"31.5";"71.75";"10.3732933230397";"53.9263656208742"
"26/06/2002 08:00";"8355.49341452444";"1106.68468000781";"0";"10.3142292487775";"-0.4";"108.75";"331.5";"50.7964466013971";"52.9393239228573"
"26/06/2002 09:00";"8231.28863445334";"1090.23376317153";"3227.09510590922";"10.3132281592235";"0.75";"165";"550.5";"43.5029299305926";"52.3685328590533"
"26/06/2002 10:00";"8231.40316222803";"1090.2489323695";"2261.76716055985";"10.3132281592235";"1.75";"131.25";"833.25";"41.9053455532963";"52.3305125027548"
"26/06/2002 11:00";"0";"0";"0";"10.3132281592235";"2.75";"105.75";"924.25";"10.3132281592235";"50.2669607643773"
"26/06/2002 12:00";"0";"0";"0";"10.3132281592235";"3.75";"89.5";"960.75";"10.3132281592235";"50.2669607643773"
"26/06/2002 13:00";"0";"0";"0";"10.3132281592235";"4";"86.75";"953.25";"10.3132281592235";"50.2669607643773"
"26/06/2002 14:00";"0";"0";"0";"10.3132281592235";"4.75";"82.75";"914.75";"10.3132281592235";"50.2669607643773"
"26/06/2002 15:00";"0";"0";"0";"10.3132281592235";"5";"82.75";"816.25";"10.3132281592235";"50.2669607643773"
"26/06/2002 16:00";"0";"0";"0";"10.3132281592235";"4.4";"81";"586.25";"10.3132281592235";"50.2669607643773"
"26/06/2002 17:00";"0";"0";"0";"10.3132281592235";"4.2";"53";"217.5";"10.3132281592235";"50.2669607643773"
"26/06/2002 18:00";"0";"0";"0";"10.3132281592235";"4.2";"0";"0";"10.3132281592235";"50.2669607643773"
"26/06/2002 19:00";"0";"0";"0";"10.3132281592234";"4.2";"0";"0";"10.3132281592234";"50.2669607643773"
"26/06/2002 20:00";"1590.96487684931";"210.723217443869";"0";"10.3132294811754";"2.55";"0";"0";"54.9730730482693";"50.9770110688529"
"26/06/2002 21:00";"1634.40847857812";"216.477320294822";"0";"10.3132296013379";"1.25";"0";"0";"54.9920783351818";"52.1271055226789"
"26/06/2002 22:00";"1667.49536442461";"220.85967665116";"0";"10.3132296013387";"0.325";"0";"0";"54.9792299140933";"52.9468354335123"
"26/06/2002 23:00";"1690.79521178573";"223.945740255285";"0";"10.3132296013387";"-0.725";"0";"0";"54.9606874199023";"53.5267150870022"
"27/06/2002 00:00";"0";"0";"0";"10.3132296013387";"-1";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 01:00";"0";"0";"0";"10.3132296013387";"-2.425";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 02:00";"0";"0";"0";"10.3132296013387";"-2.225";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 03:00";"0";"0";"0";"10.3132296013387";"-2.75";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 04:00";"0";"0";"0";"10.3132296013387";"-3.525";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 05:00";"0";"0";"0";"10.3132296013387";"-3.925";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 06:00";"0";"0";"0";"10.3132296013387";"-4";"0";"0";"10.3132296013387";"53.7543864093108"
"27/06/2002 07:00";"0";"0";"0";"10.3132296013387";"-2.35";"33.5";"53.5";"10.3132296013387";"53.7543864093108"
"27/06/2002 08:00";"8630.58507048036";"1143.12055592092";"0";"10.2550468233096";"-1.95";"127.5";"218.5";"54.88542333427";"54.3624986581497"
"27/06/2002 09:00";"8520.66810670428";"1128.56205963002";"0";"10.2540606710406";"0.25";"233.25";"264";"52.0130918479123";"53.7448451179795"
"27/06/2002 10:00";"8197.06295357071";"1085.70057347028";"2048.91082588162";"10.2540606710406";"1.225";"279.75";"353.75";"45.6363306707183";"52.1379190059734"
"27/06/2002 11:00";"0";"0";"0";"10.2540606710406";"-1.175";"342.75";"348.5";"10.2540606710406";"52.8554316158283"
"27/06/2002 12:00";"0";"0";"0";"10.2540606710406";"-2";"334.75";"388.75";"10.2540606710406";"52.8554316158283"
"27/06/2002 13:00";"0";"0";"0";"10.2540606710406";"-2.45";"334";"364.5";"10.2540606710406";"52.8554316158283"
"27/06/2002 14:00";"0";"0";"0";"10.2540606710406";"-2.9";"335.5";"267.5";"10.2540606710406";"52.8554316158283"
"27/06/2002 15:00";"0";"0";"0";"10.2540606710406";"-3";"288.25";"168.5";"10.2540606710406";"52.8554316158283"
"27/06/2002 16:00";"0";"0";"0";"10.2540606710406";"-2.1";"182";"101.5";"10.2540606710406";"52.8554316158283"
"27/06/2002 17:00";"0";"0";"0";"10.2540606710406";"-1.95";"65.75";"57";"10.2540606710406";"52.8554316158283"
"27/06/2002 18:00";"0";"0";"0";"10.2540606710406";"-0.5";"0";"0";"10.2540606710406";"52.8554316158283"
"27/06/2002 19:00";"0";"0";"0";"10.2540606710406";"1.275";"0";"0";"10.2540606710406";"52.8554316158284"
"27/06/2002 20:00";"1681.82138280848";"222.757157061279";"0";"10.2540619531208";"1.925";"0";"0";"54.9732951821213";"53.1744603288323"
"27/06/2002 21:00";"1699.90716317507";"225.152617755784";"0";"10.2540620696592";"2";"0";"0";"54.9822900239866";"53.694188210855"
"27/06/2002 22:00";"1714.64017246226";"227.104004090456";"0";"10.2540620696599";"1.85";"0";"0";"54.960177837263";"54.0599509234956"
"27/06/2002 23:00";"1724.3374505428";"228.38840808159";"0";"10.2540620696599";"1.95";"0";"0";"54.8764744367477";"54.3032829047117"
"28/06/2002 00:00";"0";"0";"0";"10.2540620696599";"1.25";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 01:00";"0";"0";"0";"10.2540620696599";"1.15";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 02:00";"0";"0";"0";"10.2540620696599";"0.3";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 03:00";"0";"0";"0";"10.2540620696599";"-0.75";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 04:00";"0";"0";"0";"10.2540620696599";"-1.75";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 05:00";"0";"0";"0";"10.2540620696599";"-1.625";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 06:00";"0";"0";"0";"10.2540620696599";"-1.125";"0";"0";"10.2540620696599";"54.3965941009461"
"28/06/2002 07:00";"0";"0";"0";"10.2540620696599";"-1.75";"43.75";"73";"10.2540620696599";"54.3965941009461"
"28/06/2002 08:00";"8357.12249568003";"1106.90045172445";"995.102766209579";"10.1967778169724";"-0.5";"125.25";"385.25";"49.6709476529445";"52.8238714636984"
"28/06/2002 09:00";"8283.56220814229";"1097.15739536185";"2222.30293298571";"10.1958068939994";"0.75";"126.5";"707.75";"42.9007513276946";"52.529167454"
"28/06/2002 10:00";"8245.5087104609";"1092.11721151927";"3430.2886473895";"10.1958068939994";"1.9";"117";"855.25";"41.5035055219032";"52.3226379934314"
"28/06/2002 11:00";"0";"0";"0";"10.1958068939994";"2.05";"105.75";"925";"10.1958068939994";"53.9077588955103"
"28/06/2002 12:00";"0";"0";"0";"10.1958068939994";"3.5";"89.5";"960.5";"10.1958068939994";"53.9077588955103"
"28/06/2002 13:00";"0";"0";"0";"10.1958068939994";"4.375";"87";"952.5";"10.1958068939994";"53.9077588955103"
"28/06/2002 14:00";"0";"0";"0";"10.1958068939994";"4.875";"83.5";"915";"10.1958068939994";"53.9077588955103"
"28/06/2002 15:00";"0";"0";"0";"10.1958068939994";"4.475";"82.75";"817.5";"10.1958068939994";"53.9077588955103"
"28/06/2002 16:00";"0";"0";"0";"10.1958068939994";"3.85";"81.25";"588.5";"10.1958068939994";"53.9077588955103"
"28/06/2002 17:00";"0";"0";"0";"10.1958068939994";"4.15";"54";"219.75";"10.1958068939994";"53.9077588955103"
"28/06/2002 18:00";"0";"0";"0";"10.1958068939994";"4.825";"0";"0";"10.1958068939994";"53.9077588955103"
"28/06/2002 19:00";"0";"0";"0";"10.1958068939994";"4.85";"0";"0";"10.1958068939994";"53.9077588955103"
"28/06/2002 20:00";"1718.00555085978";"227.549748288936";"0";"10.1958081368257";"3.45";"0";"0";"54.9737616409471";"54.0673139124157"
"28/06/2002 21:00";"1727.89262671116";"228.859290985216";"0";"10.1958082497959";"3";"0";"0";"54.9925494571067";"54.332414735281"
"28/06/2002 22:00";"1735.46580701701";"229.862358333561";"0";"10.1958082497966";"2.775";"0";"0";"54.977730968798";"54.5201135442398"
"28/06/2002 23:00";"1740.68561046396";"230.553721036013";"0";"10.1958082497966";"2.925";"0";"0";"54.970238816889";"54.649951466734"
"29/06/2002 00:00";"0";"0";"0";"10.1958082497966";"2.25";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 01:00";"0";"0";"0";"10.1958082497966";"2.15";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 02:00";"0";"0";"0";"10.1958082497966";"1.3";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 03:00";"0";"0";"0";"10.1958082497966";"0.25";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 04:00";"0";"0";"0";"10.1958082497966";"-1.275";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 05:00";"0";"0";"0";"10.1958082497966";"-1.925";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 06:00";"0";"0";"0";"10.1958082497966";"-2.75";"0";"0";"10.1958082497966";"54.700329636749"
"29/06/2002 07:00";"0";"0";"0";"10.1958082497966";"-0.975";"27.25";"23.75";"10.1958082497966";"54.700329636749"
"29/06/2002 08:00";"8747.89602612003";"1158.65838606005";"0";"10.1394394855786";"-0.075";"117.25";"74.75";"54.9107618689119";"54.8254282128253"
"29/06/2002 09:00";"8441.28082757474";"1118.04721852591";"0";"10.1384840794097";"2.25";"236.5";"29.5";"50.7839841398195";"53.1996176193499"
"29/06/2002 10:00";"8262.53511243208";"1094.3723575989";"3337.41876577382";"10.1384840794097";"2.775";"301.5";"83.5";"42.5883908840546";"52.336048766532"
"29/06/2002 11:00";"0";"0";"0";"10.1384840794097";"3.675";"379.25";"133";"10.1384840794097";"54.1218682739622"
"29/06/2002 12:00";"0";"0";"0";"10.1384840794097";"4.75";"372.25";"262";"10.1384840794097";"54.1218682739622"
"29/06/2002 13:00";"0";"0";"0";"10.1384840794097";"3.5";"300";"416";"10.1384840794097";"54.1218682739622"
"29/06/2002 14:00";"0";"0";"0";"10.1384840794097";"2.25";"257.75";"428";"10.1384840794097";"54.1218682739622"
"29/06/2002 15:00";"0";"0";"0";"10.1384840794097";"1.25";"231.5";"353.5";"10.1384840794097";"54.1218682739622"
"29/06/2002 16:00";"0";"0";"0";"10.1384840794097";"0.55";"157.75";"253.5";"10.1384840794097";"54.1218682739622"
"29/06/2002 17:00";"0";"0";"0";"10.1384840794097";"3.1";"65";"103.5";"10.1384840794097";"54.1218682739622"
"29/06/2002 18:00";"0";"0";"0";"10.1384840794097";"4.75";"0";"0";"10.1384840794097";"54.1218682739622"
"29/06/2002 19:00";"0";"0";"0";"10.1384840794097";"4.4";"0";"0";"10.1384840794097";"54.1218682739623"
"29/06/2002 20:00";"1720.42834851827";"227.870647716222";"0";"10.138485283611";"3.3";"0";"0";"54.9713838167707";"54.2491060040347"
"29/06/2002 21:00";"1735.29111990618";"229.83922103457";"0";"10.1384853930704";"3";"0";"0";"54.9837382087666";"54.4603214154081"
"29/06/2002 22:00";"1740.82836049903";"230.572628270935";"0";"10.138485393071";"2.7";"0";"0";"54.9187505374984";"54.5992405210128"
"29/06/2002 23:00";"1740.38882079768";"230.514411259731";"0";"10.138485393071";"2.15";"0";"0";"53.8429525403629";"54.5669317169126"
"30/06/2002 00:00";"0";"0";"0";"10.138485393071";"1.25";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 01:00";"0";"0";"0";"10.138485393071";"0.55";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 02:00";"0";"0";"0";"10.138485393071";"0.1";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 03:00";"0";"0";"0";"10.138485393071";"0";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 04:00";"0";"0";"0";"10.138485393071";"0";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 05:00";"0";"0";"0";"10.138485393071";"0";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 06:00";"0";"0";"0";"10.138485393071";"-0.75";"0";"0";"10.138485393071";"54.4062337174633"
"30/06/2002 07:00";"0";"0";"0";"10.138485393071";"-0.775";"40.75";"81.75";"10.138485393071";"54.4062337174633"
"30/06/2002 08:00";"8342.04309486669";"1104.90318584966";"1045.51073947819";"10.0830488093907";"1.325";"116.25";"411.25";"47.5792923375468";"52.6663253933233"
"30/06/2002 09:00";"8268.6261695347";"1095.17911780397";"3450.50187112118";"10.0821092029505";"1.25";"126.25";"706.25";"41.4007067661567";"52.2974411864563"
"30/06/2002 10:00";"8268.9149735894";"1095.2173698864";"3545.98363694818";"10.0821092029505";"3.775";"151.25";"767.5";"40.4523697403042";"52.3100825540696"
"30/06/2002 11:00";"0";"0";"0";"10.0821092029505";"4.4";"269.75";"532.5";"10.0821092029505";"54.9579240608358"
"30/06/2002 12:00";"0";"0";"0";"10.0821092029505";"4.075";"339";"379.25";"10.0821092029505";"54.9579240608358"
"30/06/2002 13:00";"0";"0";"0";"10.0821092029505";"1.075";"369.25";"267.5";"10.0821092029505";"54.9579240608358"
"30/06/2002 14:00";"0";"0";"0";"10.0821092029505";"0.775";"323.75";"275.75";"10.0821092029505";"54.9579240608358"
"30/06/2002 15:00";"0";"0";"0";"10.0821092029505";"-0.5";"242";"282";"10.0821092029505";"54.9579240608358"
"30/06/2002 16:00";"0";"0";"0";"10.0821092029505";"-0.55";"149.75";"223.75";"10.0821092029505";"54.9579240608358"
"30/06/2002 17:00";"0";"0";"0";"10.0821092029505";"-0.1";"68";"70.5";"10.0821092029505";"54.9579240608358"
"30/06/2002 18:00";"0";"0";"0";"10.0821092029505";"0";"0";"0";"10.0821092029505";"54.9579240608358"
"30/06/2002 19:00";"0";"0";"0";"10.0821092029505";"0.6";"0";"0";"10.0821092029505";"54.9579240608358"
"30/06/2002 20:00";"1749.78509240482";"231.758946958693";"0";"10.0821103691675";"1.175";"0";"0";"54.9728272661475";"54.9586895816038"
"30/06/2002 21:00";"1757.89216372384";"232.83272814472";"0";"10.0821104751741";"1.6";"0";"0";"54.978911115923";"54.9664437944381"
"30/06/2002 22:00";"1757.58174789684";"232.791613584139";"0";"10.0821104751748";"1.85";"0";"0";"54.9356012647428";"54.9600733079456"
"30/06/2002 23:00";"1756.56447205352";"232.65687545016";"0";"10.0821104751748";"1.9";"0";"0";"54.8068033881379";"54.9391935012805"
"1/07/2002 00:00";"0";"0";"0";"10.0821104751748";"1.9";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 01:00";"0";"0";"0";"10.0821104751748";"1.825";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 02:00";"0";"0";"0";"10.0821104751748";"1.725";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 03:00";"0";"0";"0";"10.0821104751748";"1.7";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 04:00";"0";"0";"0";"10.0821104751748";"1.7";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 05:00";"0";"0";"0";"10.0821104751748";"1.7";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 06:00";"0";"0";"0";"10.0821104751748";"1.7";"0";"0";"10.0821104751748";"54.9138761336875"
"1/07/2002 07:00";"0";"0";"0";"10.0821104751748";"1.475";"36.5";"43.25";"10.0821104751748";"54.9138761336875"
"1/07/2002 08:00";"8424.78463996898";"1115.86229931216";"1019.33187984586";"10.0276224881513";"2";"127.5";"222";"48.9670977244555";"53.0044413202328"
"1/07/2002 09:00";"8268.89730942095";"1095.21503026818";"2436.05096751723";"10.0266989594439";"2.8";"187";"405";"41.6731030181285";"52.2514529571269"
"1/07/2002 10:00";"8299.89199783017";"1099.32027517981";"4035.28013305965";"10.0266989594439";"3.525";"216";"527.5";"39.0862795016935";"52.3904471884747"
"1/07/2002 11:00";"0";"0";"498.213640940198";"10.0266989594439";"4.45";"247.25";"576";"10.0266989594439";"54.9388480821994"
"1/07/2002 12:00";"0";"0";"0";"10.0266989594439";"5.45";"249";"621.25";"10.0266989594439";"55"
"1/07/2002 13:00";"0";"0";"0";"10.0266989594439";"6.45";"173";"731";"10.0266989594439";"55"
"1/07/2002 14:00";"0";"0";"0";"10.0266989594439";"6.925";"114.25";"793.75";"10.0266989594439";"55"
"1/07/2002 15:00";"0";"0";"0";"10.0266989594439";"7.15";"78";"791.75";"10.0266989594439";"55"
"1/07/2002 16:00";"0";"0";"0";"10.0266989594439";"7.425";"67";"627.75";"10.0266989594439";"55"
"1/07/2002 17:00";"0";"0";"0";"10.0266989594439";"7.05";"54";"231.75";"10.0266989594439";"55"
"1/07/2002 18:00";"0";"0";"0";"10.0266989594439";"6.45";"0";"0";"10.0266989594439";"55"
"1/07/2002 19:00";"0";"0";"0";"10.0266989594439";"5.775";"0";"0";"10.0266989594439";"55"
"1/07/2002 20:00";"1747.41115094524";"231.44451853248";"0";"10.0267000883281";"5.15";"0";"0";"54.9792866773223";"54.9951129306067"
"1/07/2002 21:00";"1761.19962502477";"233.270801226686";"0";"10.0267001909413";"4.55";"0";"0";"54.9902974581313";"54.9945826648218"
"1/07/2002 22:00";"1761.03855500689";"233.249467510967";"0";"10.0267001909419";"3.95";"0";"0";"54.9707723808686";"54.9907722216658"
"1/07/2002 23:00";"1760.46612548257";"233.173649249433";"0";"10.0267001909419";"3.35";"0";"0";"54.9196127018106";"54.9789913119355"
"2/07/2002 00:00";"0";"0";"0";"10.0267001909419";"2.675";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 01:00";"0";"0";"0";"10.0267001909419";"2.05";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 02:00";"0";"0";"0";"10.0267001909419";"1.45";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 03:00";"0";"0";"0";"10.0267001909419";"0.775";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 04:00";"0";"0";"0";"10.0267001909419";"0.15";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 05:00";"0";"0";"0";"10.0267001909419";"0.3";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 06:00";"0";"0";"0";"10.0267001909419";"0.7";"0";"0";"10.0267001909419";"54.966355769753"
"2/07/2002 07:00";"0";"0";"0";"10.0267001909419";"1.1";"35.5";"19.75";"10.0267001909419";"54.966355769753"
"2/07/2002 08:00";"8783.42647490224";"1163.36439220359";"0";"9.97317692766937";"1.725";"135.25";"97";"54.2777500088727";"54.8293258434981"
"2/07/2002 09:00";"8298.70226493341";"1099.16269511783";"1005.05962486934";"9.97226975006585";"2.425";"230.25";"167.5";"46.7675569002499";"52.2326628942815"
"2/07/2002 10:00";"8314.11971792065";"1101.20473598594";"3490.43452867477";"9.97226975006585";"3.125";"305.75";"214.75";"40.7994251662097";"52.4399179473354"
"2/07/2002 11:00";"0";"0";"0";"9.97226975006585";"3.15";"380.25";"238.75";"9.97226975006585";"51.7984304613697"
"2/07/2002 12:00";"0";"0";"0";"9.97226975006585";"2.95";"350.5";"358.25";"9.97226975006585";"51.7984304613697"
"2/07/2002 13:00";"0";"0";"0";"9.97226975006585";"2.75";"293.75";"467.75";"9.97226975006585";"51.7984304613697"
"2/07/2002 14:00";"0";"0";"0";"9.97226975006585";"2.625";"211.75";"580.5";"9.97226975006585";"51.7984304613697"
"2/07/2002 15:00";"0";"0";"0";"9.97226975006585";"2.45";"120.75";"687";"9.97226975006585";"51.7984304613697"
"2/07/2002 16:00";"0";"0";"0";"9.97226975006585";"2.25";"67";"634.75";"9.97226975006585";"51.7984304613697"
"2/07/2002 17:00";"0";"0";"0";"9.97226975006585";"2.575";"54";"237";"9.97226975006585";"51.7984304613697"
"2/07/2002 18:00";"0";"0";"0";"9.97226975006585";"3";"0";"0";"9.97226975006585";"51.7984304613697"
"2/07/2002 19:00";"0";"0";"0";"9.97226975006585";"3.475";"0";"0";"9.97226975006585";"51.7984304613696"
"2/07/2002 20:00";"1657.68697592185";"219.560556090225";"0";"9.97227085472693";"3.225";"0";"0";"54.9761066816884";"52.2776933995931"
"2/07/2002 21:00";"1685.19638481496";"223.204175906279";"0";"9.9722709551382";"2.725";"0";"0";"54.9864853309535";"53.0552221966942"
