1;"eplusout"

"Date/Time";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Dewpoint Temperature (C)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"4299 WATER OUTLET";"4292 WATER OUTLET";"AUX HW LOOP WATER HEATER";"AUX HW LOOP SUPPLY SIDE INLET";"Environment";"Environment";"Environment"
"22/11/2002 01:00";"0";"0";"0";"13.9053209397033";"5.85";"0";"0"
"22/11/2002 02:00";"0";"0";"0";"13.9053209397033";"5.5";"0";"0"
"22/11/2002 03:00";"0";"0";"0";"13.9053209397033";"5.1";"0";"0"
"22/11/2002 04:00";"0";"0";"0";"13.9053209397033";"4.625";"0";"0"
"22/11/2002 05:00";"0";"0";"0";"13.9053209397033";"4.875";"0";"0"
"22/11/2002 06:00";"0";"0";"0";"13.9053209397033";"4.25";"46.25";"52.5"
"22/11/2002 07:00";"0";"0";"0";"13.9053209397033";"5.5";"140.25";"283"
"22/11/2002 08:00";"7839.63934789405";"1038.35983498224";"0";"13.982481448924";"6";"195.75";"526"
"22/11/2002 09:00";"7442.61405867203";"985.773855512266";"955.351084395765";"13.9837892598303";"5.25";"256.25";"581.5"
"22/11/2002 10:00";"7454.72548257282";"987.378012995149";"1944.68029670554";"13.9837892598303";"5.225";"367.5";"527"
"22/11/2002 11:00";"0";"0";"0";"13.9837892598303";"5.075";"429.5";"472.5"
"22/11/2002 12:00";"0";"0";"0";"13.9837892598303";"5";"520.5";"270.5"
"22/11/2002 13:00";"0";"0";"0";"13.9837892598303";"4.7";"647";"84.25"
"22/11/2002 14:00";"0";"0";"0";"13.9837892598303";"4.15";"432.5";"289.5"
"22/11/2002 15:00";"0";"0";"0";"13.9837892598303";"4.75";"321.5";"294.5"
"22/11/2002 16:00";"0";"0";"0";"13.9837892598303";"5";"240.5";"167.5"
"22/11/2002 17:00";"0";"0";"0";"13.9837892598303";"4.25";"117";"59.25"
"22/11/2002 18:00";"0";"0";"0";"13.9837892598303";"4.75";"15";"0"
"22/11/2002 19:00";"0";"0";"0";"13.9837892598303";"4.775";"0";"0"
"22/11/2002 20:00";"1568.6056835583";"207.761743423738";"0";"13.9837930590428";"4.925";"0";"0"
"22/11/2002 21:00";"1580.20236895889";"209.297723818312";"0";"13.9837934043831";"5";"0";"0"
"22/11/2002 22:00";"1587.36756336644";"210.246753455068";"0";"13.9837934043852";"5.45";"0";"0"
"22/11/2002 23:00";"1591.89404881433";"210.846286223625";"0";"13.9837934043852";"4.4";"0";"0"
"23/11/2002 00:00";"0";"0";"0";"13.9837934043852";"4";"0";"0"
"23/11/2002 01:00";"0";"0";"0";"13.9837934043852";"4";"0";"0"
"23/11/2002 02:00";"0";"0";"0";"13.9837934043852";"4";"0";"0"
"23/11/2002 03:00";"0";"0";"0";"13.9837934043852";"4";"0";"0"
"23/11/2002 04:00";"0";"0";"0";"13.9837934043852";"3.475";"0";"0"
"23/11/2002 05:00";"0";"0";"0";"13.9837934043852";"3.075";"0";"0"
"23/11/2002 06:00";"0";"0";"0";"13.9837934043852";"3.75";"48";"74"
"23/11/2002 07:00";"0";"0";"0";"13.9837934043852";"5.275";"142.75";"353.25"
"23/11/2002 08:00";"7969.01786569311";"1055.49601311882";"0";"14.0607662243346";"5.175";"217.25";"468"
"23/11/2002 09:00";"7611.93127390879";"1008.19991210378";"0";"14.0620708540538";"5";"373.25";"274"
"23/11/2002 10:00";"7439.526702959";"985.36493540428";"1949.79968844108";"14.0620708540538";"5.15";"533.5";"160.5"
"23/11/2002 11:00";"0";"0";"0";"14.0620708540538";"5.05";"651.5";"170.25"
"23/11/2002 12:00";"0";"0";"0";"14.0620708540538";"4.25";"371.75";"577.75"
"23/11/2002 13:00";"0";"0";"0";"14.0620708540538";"3.85";"425.5";"465.5"
"23/11/2002 14:00";"0";"0";"0";"14.0620708540538";"4.7";"398.25";"328.5"
"23/11/2002 15:00";"0";"0";"0";"14.0620708540538";"5";"332.5";"290.25"
"23/11/2002 16:00";"0";"0";"0";"14.0620708540538";"5.825";"268.25";"199"
"23/11/2002 17:00";"0";"0";"0";"14.0620708540538";"6.025";"109.5";"199.5"
"23/11/2002 18:00";"0";"0";"0";"14.0620708540538";"6";"18";"15"
"23/11/2002 19:00";"0";"0";"0";"14.0620708540538";"5.625";"0";"0"
"23/11/2002 20:00";"1559.0731344735";"206.499157779754";"0";"14.0620747062046";"5.65";"0";"0"
"23/11/2002 21:00";"1571.67896006061";"208.168798740976";"0";"14.0620750563612";"5.925";"0";"0"
"23/11/2002 22:00";"1580.2160696884";"209.299538479242";"0";"14.0620750563634";"5.85";"0";"0"
"23/11/2002 23:00";"1586.09477078401";"210.078172141923";"0";"14.0620750563634";"6.7";"0";"0"
"24/11/2002 00:00";"0";"0";"0";"14.0620750563634";"6.25";"0";"0"
"24/11/2002 01:00";"0";"0";"0";"14.0620750563634";"6.15";"0";"0"
"24/11/2002 02:00";"0";"0";"0";"14.0620750563634";"5.3";"0";"0"
"24/11/2002 03:00";"0";"0";"0";"14.0620750563634";"5";"0";"0"
"24/11/2002 04:00";"0";"0";"0";"14.0620750563634";"4.25";"0";"0"
"24/11/2002 05:00";"0";"0";"0";"14.0620750563634";"5.5";"0";"0"
"24/11/2002 06:00";"0";"0";"0";"14.0620750563634";"6";"39.25";"22.5"
"24/11/2002 07:00";"0";"0";"0";"14.0620750563634";"5.775";"143.5";"93.25"
"24/11/2002 08:00";"7940.78809969704";"1051.75698204093";"0";"14.1388373916578";"6.675";"270.5";"104.5"
"24/11/2002 09:00";"7660.35021675115";"1014.61299863349";"0";"14.1401384533343";"6.25";"363.75";"100.25"
"24/11/2002 10:00";"7453.77168909364";"987.251683097089";"2041.81771994171";"14.1401384533343";"6.975";"436.75";"139.25"
"24/11/2002 11:00";"0";"0";"0";"14.1401384533343";"8.575";"450.25";"341"
"24/11/2002 12:00";"0";"0";"0";"14.1401384533343";"8.25";"461.25";"299"
"24/11/2002 13:00";"0";"0";"0";"14.1401384533343";"6.95";"480.75";"170.5"
"24/11/2002 14:00";"0";"0";"0";"14.1401384533343";"6.9";"400.25";"324.25"
"24/11/2002 15:00";"0";"0";"0";"14.1401384533343";"7.75";"321.75";"269"
"24/11/2002 16:00";"0";"0";"0";"14.1401384533343";"7.55";"233.25";"107"
"24/11/2002 17:00";"0";"0";"0";"14.1401384533343";"7.1";"115.25";"79"
"24/11/2002 18:00";"0";"0";"0";"14.1401384533343";"7";"19";"11"
"24/11/2002 19:00";"0";"0";"0";"14.1401384533343";"7";"0";"0"
"24/11/2002 20:00";"1464.4403787865";"193.965054076954";"0";"14.1401423582311";"7";"0";"0"
"24/11/2002 21:00";"1500.28668695645";"198.71289578042";"0";"14.1401427131778";"7";"0";"0"
"24/11/2002 22:00";"1528.74818539323";"202.482619808363";"0";"14.14014271318";"7.75";"0";"0"
"24/11/2002 23:00";"1547.54675309661";"204.972489149563";"0";"14.14014271318";"7.25";"0";"0"
"25/11/2002 00:00";"0";"0";"0";"14.14014271318";"7";"0";"0"
"25/11/2002 01:00";"0";"0";"0";"14.14014271318";"6.475";"0";"0"
"25/11/2002 02:00";"0";"0";"0";"14.14014271318";"6.075";"0";"0"
"25/11/2002 03:00";"0";"0";"0";"14.14014271318";"6";"0";"0"
"25/11/2002 04:00";"0";"0";"0";"14.14014271318";"6.3";"0";"0"
"25/11/2002 05:00";"0";"0";"0";"14.14014271318";"6.1";"0";"0"
"25/11/2002 06:00";"0";"0";"0";"14.14014271318";"6";"42.25";"22.25"
"25/11/2002 07:00";"0";"0";"0";"14.14014271318";"6.975";"138.25";"141.25"
"25/11/2002 08:00";"7646.17190815483";"1012.73508237726";"0";"14.216671829602";"7.825";"250";"304.75"
"25/11/2002 09:00";"7433.7895082343";"984.605044253267";"2013.99491201394";"14.2179689386252";"7.25";"346.25";"266.25"
"25/11/2002 10:00";"7473.0482412355";"989.804861452981";"3410.00686419032";"14.2179689386252";"6.775";"430";"92.5"
"25/11/2002 11:00";"0";"0";"0";"14.2179689386252";"6.925";"468.5";"99.5"
"25/11/2002 12:00";"0";"0";"0";"14.2179689386252";"7";"515.5";"76"
"25/11/2002 13:00";"0";"0";"0";"14.2179689386252";"7";"576";"28"
"25/11/2002 14:00";"0";"0";"0";"14.2179689386252";"7";"452.75";"93.5"
"25/11/2002 15:00";"0";"0";"0";"14.2179689386252";"7";"343.5";"126"
"25/11/2002 16:00";"0";"0";"0";"14.2179689386252";"6.85";"257";"133.5"
"25/11/2002 17:00";"0";"0";"0";"14.2179689386252";"6.95";"133.75";"145"
"25/11/2002 18:00";"0";"0";"0";"14.2179689386252";"7";"21.5";"29"
"25/11/2002 19:00";"0";"0";"0";"14.2179689386252";"6.4";"0";"0"
"25/11/2002 20:00";"1538.43714701675";"203.765922285185";"0";"14.2179728961365";"6.05";"0";"0"
"25/11/2002 21:00";"1557.18812195731";"206.249487967358";"0";"14.2179732558658";"6";"0";"0"
"25/11/2002 22:00";"1561.79003795334";"206.859011508197";"0";"14.217973255868";"5.85";"0";"0"
"25/11/2002 23:00";"1544.16998698215";"204.52523664855";"0";"14.217973255868";"5.95";"0";"0"
"26/11/2002 00:00";"0";"0";"0";"14.217973255868";"6.75";"0";"0"
"26/11/2002 01:00";"0";"0";"0";"14.217973255868";"6.1";"0";"0"
"26/11/2002 02:00";"0";"0";"0";"14.217973255868";"5.95";"0";"0"
"26/11/2002 03:00";"0";"0";"0";"14.217973255868";"5.25";"0";"0"
"26/11/2002 04:00";"0";"0";"0";"14.217973255868";"4.625";"0";"0"
"26/11/2002 05:00";"0";"0";"0";"14.217973255868";"4.275";"0";"0"
"26/11/2002 06:00";"0";"0";"0";"14.217973255868";"4.05";"47.5";"75.5"
"26/11/2002 07:00";"0";"0";"0";"14.217973255868";"4.525";"138.5";"362.25"
"26/11/2002 08:00";"7390.71585831361";"978.899941500581";"1655.79543593453";"14.294246488968";"6.425";"179";"556"
"26/11/2002 09:00";"7489.21185673362";"991.94573150791";"2723.57445049801";"14.2955392612349";"7";"268.25";"545.75"
"26/11/2002 10:00";"7446.26737446074";"986.257737003642";"3340.14079226899";"14.2955392612349";"6.475";"488.25";"305.25"
"26/11/2002 11:00";"0";"0";"0";"14.2955392612349";"5.325";"674.25";"110.75"
"26/11/2002 12:00";"0";"0";"0";"14.2955392612349";"6.5";"443";"362.5"
"26/11/2002 13:00";"0";"0";"0";"14.2955392612349";"7.525";"453.25";"326"
"26/11/2002 14:00";"0";"0";"0";"14.2955392612349";"7.175";"483";"188.25"
"26/11/2002 15:00";"0";"0";"0";"14.2955392612349";"5.5";"347.75";"137.5"
"26/11/2002 16:00";"0";"0";"0";"14.2955392612349";"5.15";"240.25";"215.75"
"26/11/2002 17:00";"0";"0";"0";"14.2955392612349";"4.3";"113";"215"
"26/11/2002 18:00";"0";"0";"0";"14.2955392612349";"4.75";"22";"31"
"26/11/2002 19:00";"0";"0";"0";"14.2955392612349";"4.4";"0";"0"
"26/11/2002 20:00";"1557.13836262636";"206.242897346491";"0";"14.2955432711882";"4.05";"0";"0"
"26/11/2002 21:00";"1570.69277817107";"208.038178999602";"0";"14.2955436356844";"4.75";"0";"0"
"26/11/2002 22:00";"1577.1046069046";"208.887425390952";"0";"14.2955436356866";"5.15";"0";"0"
"26/11/2002 23:00";"1581.49344130919";"209.468726285787";"0";"14.2955436356866";"5.05";"0";"0"
"27/11/2002 00:00";"0";"0";"0";"14.2955436356866";"5";"0";"0"
"27/11/2002 01:00";"0";"0";"0";"14.2955436356866";"5.225";"0";"0"
"27/11/2002 02:00";"0";"0";"0";"14.2955436356866";"5.075";"0";"0"
"27/11/2002 03:00";"0";"0";"0";"14.2955436356866";"5";"0";"0"
"27/11/2002 04:00";"0";"0";"0";"14.2955436356866";"4.775";"0";"0"
"27/11/2002 05:00";"0";"0";"0";"14.2955436356866";"4.175";"0";"0"
"27/11/2002 06:00";"0";"0";"0";"14.2955436356866";"5.5";"42.75";"20"
"27/11/2002 07:00";"0";"0";"0";"14.2955436356866";"6.525";"151.25";"130"
"27/11/2002 08:00";"7856.99420856036";"1040.65848539942";"0";"14.3715383970125";"5.425";"257";"292"
"27/11/2002 09:00";"7387.07703249479";"978.417979204985";"967.050143509979";"14.3728264493955";"5.75";"365.75";"300"
"27/11/2002 10:00";"7414.59429335361";"982.0626390135";"2020.96499001293";"14.3728264493955";"4.95";"482.5";"254.75"
"27/11/2002 11:00";"0";"0";"0";"14.3728264493955";"4.9";"444.75";"352"
"27/11/2002 12:00";"0";"0";"0";"14.3728264493955";"5";"557.75";"225.5"
"27/11/2002 13:00";"0";"0";"0";"14.3728264493955";"5.15";"628.25";"39.5"
"27/11/2002 14:00";"0";"0";"0";"14.3728264493955";"5.05";"439.5";"125"
"27/11/2002 15:00";"0";"0";"0";"14.3728264493955";"5";"348.25";"175.5"
"27/11/2002 16:00";"0";"0";"0";"14.3728264493955";"5.75";"261.75";"171.25"
"27/11/2002 17:00";"0";"0";"0";"14.3728264493955";"6";"131.5";"153.25"
"27/11/2002 18:00";"0";"0";"0";"14.3728264493955";"6.75";"20";"21.5"
"27/11/2002 19:00";"0";"0";"0";"14.3728264493955";"6.925";"0";"0"
"27/11/2002 20:00";"1495.97934874828";"198.142389052677";"0";"14.3728305116027";"6.975";"0";"0"
"27/11/2002 21:00";"1521.03416479629";"201.460898170589";"0";"14.3728308808486";"6.25";"0";"0"
"27/11/2002 22:00";"1540.87941120122";"204.089400052852";"0";"14.3728308808509";"6.45";"0";"0"
"27/11/2002 23:00";"1554.582929507";"205.904430359123";"0";"14.3728308808509";"6.9";"0";"0"
"28/11/2002 00:00";"0";"0";"0";"14.3728308808509";"6.25";"0";"0"
"28/11/2002 01:00";"0";"0";"0";"14.3728308808509";"6";"0";"0"
"28/11/2002 02:00";"0";"0";"0";"14.3728308808509";"6";"0";"0"
"28/11/2002 03:00";"0";"0";"0";"14.3728308808509";"5.25";"0";"0"
"28/11/2002 04:00";"0";"0";"0";"14.3728308808509";"4.7";"0";"0"
"28/11/2002 05:00";"0";"0";"0";"14.3728308808509";"4.15";"0";"0"
"28/11/2002 06:00";"0";"0";"0";"14.3728308808509";"4";"38.25";"23.25"
"28/11/2002 07:00";"0";"0";"0";"14.3728308808509";"4";"137";"145"
"28/11/2002 08:00";"7705.94121801388";"1020.65152444406";"0";"14.4485246645111";"6.25";"247.75";"307.75"
"28/11/2002 09:00";"7343.75704154323";"972.680248595224";"2002.57073823624";"14.4498076152972";"6.25";"364.75";"300"
"28/11/2002 10:00";"7430.63726037913";"984.187529184337";"2114.93807562409";"14.4498076152972";"5.1";"481.5";"255"
"28/11/2002 11:00";"0";"0";"0";"14.4498076152972";"4.95";"443.75";"353.25"
"28/11/2002 12:00";"0";"0";"0";"14.4498076152972";"4.25";"511.75";"252.75"
"28/11/2002 13:00";"0";"0";"0";"14.4498076152972";"5.2";"495.75";"133"
"28/11/2002 14:00";"0";"0";"0";"14.4498076152972";"7.4";"459.75";"188.5"
"28/11/2002 15:00";"0";"0";"0";"14.4498076152972";"6.5";"363.25";"211.75"
"28/11/2002 16:00";"0";"0";"0";"14.4498076152972";"4.95";"208";"161"
"28/11/2002 17:00";"0";"0";"0";"14.4498076152972";"5.65";"117.75";"183.75"
"28/11/2002 18:00";"0";"0";"0";"14.4498076152972";"6";"18";"0"
"28/11/2002 19:00";"0";"0";"0";"14.4498076152972";"6.6";"0";"0"
"28/11/2002 20:00";"1523.77512186999";"201.823937796321";"0";"14.4498117295546";"6.2";"0";"0"
"28/11/2002 21:00";"1539.95829588387";"203.967398375672";"0";"14.4498121035317";"6";"0";"0"
"28/11/2002 22:00";"1553.416535173";"205.749941488599";"0";"14.449812103534";"6";"0";"0"
"28/11/2002 23:00";"1562.44750709593";"206.94609326287";"0";"14.449812103534";"5.25";"0";"0"
"29/11/2002 00:00";"0";"0";"0";"14.449812103534";"5.75";"0";"0"
"29/11/2002 01:00";"0";"0";"0";"14.449812103534";"7.05";"0";"0"
"29/11/2002 02:00";"0";"0";"0";"14.449812103534";"6.35";"0";"0"
"29/11/2002 03:00";"0";"0";"0";"14.449812103534";"6.75";"0";"0"
"29/11/2002 04:00";"0";"0";"0";"14.449812103534";"4.45";"0";"0"
"29/11/2002 05:00";"0";"0";"0";"14.449812103534";"3.15";"0";"0"
"29/11/2002 06:00";"0";"0";"0";"14.449812103534";"3.75";"62.25";"126.75"
"29/11/2002 07:00";"0";"0";"0";"14.449812103534";"4.3";"173.75";"379.25"
"29/11/2002 08:00";"7668.09425571714";"1015.63869620273";"0";"14.5251824918971";"5.6";"221.5";"456.5"
"29/11/2002 09:00";"7366.11898071804";"975.642086307526";"2010.17974898753";"14.5264599616473";"5.25";"380.25";"278.25"
"29/11/2002 10:00";"7395.42914831831";"979.524216523235";"2114.42051661215";"14.5264599616473";"5";"480.75";"255"
"29/11/2002 11:00";"0";"0";"0";"14.5264599616473";"5";"444";"352.75"
"29/11/2002 12:00";"0";"0";"0";"14.5264599616473";"5";"558";"225.5"
"29/11/2002 13:00";"0";"0";"0";"14.5264599616473";"3.875";"629.25";"39.5"
"29/11/2002 14:00";"0";"0";"0";"14.5264599616473";"4.625";"440";"112.5"
"29/11/2002 15:00";"0";"0";"0";"14.5264599616473";"5.75";"346.75";"127.5"
"29/11/2002 16:00";"0";"0";"0";"14.5264599616473";"4.5";"256.75";"150.5"
"29/11/2002 17:00";"0";"0";"0";"14.5264599616473";"4.75";"123.75";"187.5"
"29/11/2002 18:00";"0";"0";"0";"14.5264599616473";"5";"21";"25.5"
"29/11/2002 19:00";"0";"0";"0";"14.5264599616473";"5.075";"0";"0"
"29/11/2002 20:00";"1460.21475379028";"193.40537026";"0";"14.5264641277358";"5.025";"0";"0"
"29/11/2002 21:00";"1493.65767356793";"197.834883292505";"0";"14.5264645064244";"5";"0";"0"
"29/11/2002 22:00";"1519.55855708864";"201.265454004368";"0";"14.5264645064267";"5.075";"0";"0"
"29/11/2002 23:00";"1537.07701361352";"203.585772684743";"0";"14.5264645064267";"4.275";"0";"0"
"30/11/2002 00:00";"0";"0";"0";"14.5264645064267";"6.25";"0";"0"
"30/11/2002 01:00";"0";"0";"0";"14.5264645064267";"6.85";"0";"0"
"30/11/2002 02:00";"0";"0";"0";"14.5264645064267";"6.95";"0";"0"
"30/11/2002 03:00";"0";"0";"0";"14.5264645064267";"7";"0";"0"
"30/11/2002 04:00";"0";"0";"0";"14.5264645064267";"6.025";"0";"0"
"30/11/2002 05:00";"0";"0";"0";"14.5264645064267";"5.925";"0";"0"
"30/11/2002 06:00";"0";"0";"0";"14.5264645064267";"3.75";"45.5";"54.75"
"30/11/2002 07:00";"0";"0";"0";"14.5264645064267";"4.5";"158";"219.25"
"30/11/2002 08:00";"7628.22614228299";"1010.3581665955";"0";"14.6014891784566";"5";"279";"247.25"
"30/11/2002 09:00";"7343.96444506349";"972.70771918099";"1993.04550135437";"14.60276078858";"5.75";"363.75";"300.25"
"30/11/2002 10:00";"7386.56127834686";"978.349667594186";"2114.15312058289";"14.60276078858";"6.975";"497.75";"235.75"
"30/11/2002 11:00";"0";"0";"0";"14.60276078858";"4.825";"495.5";"256"
"30/11/2002 12:00";"0";"0";"0";"14.60276078858";"3.25";"509";"126.75"
"30/11/2002 13:00";"0";"0";"0";"14.60276078858";"3.15";"483.25";"129.25"
"30/11/2002 14:00";"0";"0";"0";"14.60276078858";"2.3";"455.75";"91.25"
"30/11/2002 15:00";"0";"0";"0";"14.60276078858";"3.5";"343.25";"90.75"
"30/11/2002 16:00";"0";"0";"0";"14.60276078858";"5.5";"253.75";"57"
"30/11/2002 17:00";"0";"0";"0";"14.60276078858";"5.25";"126.75";"106"
"30/11/2002 18:00";"0";"0";"0";"14.60276078858";"5.825";"22.5";"18.5"
"30/11/2002 19:00";"0";"0";"0";"14.60276078858";"6.475";"0";"0"
"30/11/2002 20:00";"1471.75931504576";"194.934446814191";"0";"14.6027650062652";"6.225";"0";"0"
"30/11/2002 21:00";"1501.32337566101";"198.850205146888";"0";"14.6027653896437";"5.8";"0";"0"
"30/11/2002 22:00";"1523.81075519955";"201.828657429019";"0";"14.6027653896461";"5.55";"0";"0"
"30/11/2002 23:00";"1539.22704237571";"203.870543885515";"0";"14.6027653896461";"5.35";"0";"0"
"1/12/2002 00:00";"0";"0";"0";"14.6027653896461";"5.225";"0";"0"
"1/12/2002 01:00";"0";"0";"0";"14.6027653896461";"5.05";"0";"0"
"1/12/2002 02:00";"0";"0";"0";"14.6027653896461";"4.85";"0";"0"
"1/12/2002 03:00";"0";"0";"0";"14.6027653896461";"4.65";"0";"0"
"1/12/2002 04:00";"0";"0";"0";"14.6027653896461";"4.525";"0";"0"
"1/12/2002 05:00";"0";"0";"0";"14.6027653896461";"4.425";"0";"0"
"1/12/2002 06:00";"0";"0";"0";"14.6027653896461";"4.475";"46.5";"71.5"
"1/12/2002 07:00";"0";"0";"0";"14.6027653896461";"4.425";"159.25";"259.5"
"1/12/2002 08:00";"7431.66740623714";"984.323971951111";"842.516099835868";"14.6774221267032";"6.35";"298.5";"196"
"1/12/2002 09:00";"7402.88081804137";"980.511189801038";"2302.04614692089";"14.6786875003558";"7";"366.75";"219.75"
"1/12/2002 10:00";"7349.31516024736";"973.416421136374";"2639.41029025973";"14.6786875003558";"6.325";"462";"159.75"
"1/12/2002 11:00";"0";"0";"543.573066584783";"14.6786875003558";"6.025";"477.25";"197.75"
"1/12/2002 12:00";"0";"0";"0";"14.6786875003558";"4.5";"492";"198"
"1/12/2002 13:00";"0";"0";"0";"14.6786875003558";"3.325";"485.25";"177.25"
"1/12/2002 14:00";"0";"0";"0";"14.6786875003558";"2.275";"467.5";"115.25"
"1/12/2002 15:00";"0";"0";"0";"14.6786875003558";"5.75";"346";"129"
"1/12/2002 16:00";"0";"0";"0";"14.6786875003558";"7.6";"253.5";"74"
"1/12/2002 17:00";"0";"0";"0";"14.6786875003558";"7.2";"132.75";"26.25"
"1/12/2002 18:00";"0";"0";"0";"14.6786875003558";"7";"18";"0"
"1/12/2002 19:00";"0";"0";"0";"14.6786875003558";"7.225";"0";"0"
"1/12/2002 20:00";"1565.19434951629";"207.30991240247";"0";"14.6786917693878";"7.075";"0";"0"
"1/12/2002 21:00";"1578.93732644834";"209.130169001794";"0";"14.6786921574336";"6.25";"0";"0"
"1/12/2002 22:00";"1578.62728170244";"209.089103590886";"0";"14.678692157436";"6";"0";"0"
"1/12/2002 23:00";"1578.02448475851";"209.009263166161";"0";"14.678692157436";"6";"0";"0"
"2/12/2002 00:00";"0";"0";"0";"14.678692157436";"6.75";"0";"0"
"2/12/2002 01:00";"0";"0";"0";"14.678692157436";"6.1";"0";"0"
"2/12/2002 02:00";"0";"0";"0";"14.678692157436";"5.2";"0";"0"
"2/12/2002 03:00";"0";"0";"0";"14.678692157436";"5";"0";"0"
"2/12/2002 04:00";"0";"0";"0";"14.678692157436";"4.7";"0";"0"
"2/12/2002 05:00";"0";"0";"0";"14.678692157436";"4.9";"0";"0"
"2/12/2002 06:00";"0";"0";"0";"14.678692157436";"4.25";"37.25";"23.25"
"2/12/2002 07:00";"0";"0";"0";"14.678692157436";"4.675";"141.5";"99.25"
"2/12/2002 08:00";"7481.04609436463";"990.864176695283";"492.331838136369";"14.7529588492903";"5.725";"279";"129"
"2/12/2002 09:00";"7396.42647917816";"979.656312945163";"2675.6891706659";"14.75421761198";"6";"397.5";"190.5"
"2/12/2002 10:00";"7343.11467958449";"972.595167786289";"2242.28476998938";"14.75421761198";"6.525";"440.25";"299.5"
"2/12/2002 11:00";"0";"0";"0";"14.75421761198";"6.175";"426.75";"367.75"
"2/12/2002 12:00";"0";"0";"0";"14.75421761198";"7.5";"442.5";"363.5"
"2/12/2002 13:00";"0";"0";"0";"14.75421761198";"5.6";"441";"339.75"
"2/12/2002 14:00";"0";"0";"0";"14.75421761198";"4.95";"447";"251.75"
"2/12/2002 15:00";"0";"0";"0";"14.75421761198";"5.75";"342.5";"243"
"2/12/2002 16:00";"0";"0";"0";"14.75421761198";"6.3";"265.75";"173"
"2/12/2002 17:00";"0";"0";"0";"14.75421761198";"4.6";"134.5";"148"
"2/12/2002 18:00";"0";"0";"0";"14.75421761198";"4.75";"20";"0.5"
"2/12/2002 19:00";"0";"0";"0";"14.75421761198";"5";"0";"0"
"2/12/2002 20:00";"1415.42387153152";"187.47282017102";"0";"14.7542219320937";"5";"0";"0"
"2/12/2002 21:00";"1458.27093638397";"193.147911742881";"0";"14.7542223247828";"5";"0";"0"
"2/12/2002 22:00";"1491.83205377334";"197.593080043079";"0";"14.7542223247852";"5";"0";"0"
"2/12/2002 23:00";"1514.82351091762";"200.638297378587";"0";"14.7542223247852";"5";"0";"0"
"3/12/2002 00:00";"0";"0";"0";"14.7542223247852";"5";"0";"0"
"3/12/2002 01:00";"0";"0";"0";"14.7542223247852";"4.4";"0";"0"
"3/12/2002 02:00";"0";"0";"0";"14.7542223247852";"4.05";"0";"0"
"3/12/2002 03:00";"0";"0";"0";"14.7542223247852";"4";"0";"0"
"3/12/2002 04:00";"0";"0";"0";"14.7542223247852";"3.925";"0";"0"
"3/12/2002 05:00";"0";"0";"0";"14.7542223247852";"3.975";"0";"0"
"3/12/2002 06:00";"0";"0";"0";"14.7542223247852";"4";"37";"23.75"
"3/12/2002 07:00";"0";"0";"0";"14.7542223247852";"4";"139.75";"95.25"
"3/12/2002 08:00";"7700.24273194744";"1019.89676025288";"0";"14.8280769767358";"3.25";"266";"108.75"
"3/12/2002 09:00";"7334.93346494728";"971.51156632152";"971.379306285219";"14.8293287559254";"4.5";"370.25";"147.25"
"3/12/2002 10:00";"7331.27596461748";"971.027130587889";"2083.95846225373";"14.8293287559254";"5.6";"514.75";"113.75"
"3/12/2002 11:00";"0";"0";"0";"14.8293287559254";"5.2";"702";"11.75"
"3/12/2002 12:00";"0";"0";"0";"14.8293287559254";"5";"757.25";"14.75"
"3/12/2002 13:00";"0";"0";"0";"14.8293287559254";"5.15";"697.5";"68.5"
"3/12/2002 14:00";"0";"0";"0";"14.8293287559254";"5.05";"451.5";"222.25"
"3/12/2002 15:00";"0";"0";"0";"14.8293287559254";"5.75";"348";"195.75"
"3/12/2002 16:00";"0";"0";"0";"14.8293287559254";"5.25";"259.25";"118.25"
"3/12/2002 17:00";"0";"0";"0";"14.8293287559254";"5";"126.25";"78"
"3/12/2002 18:00";"0";"0";"0";"14.8293287559254";"5.75";"20";"0"
"3/12/2002 19:00";"0";"0";"0";"14.8293287559254";"7.575";"0";"0"
"3/12/2002 20:00";"1466.43187123292";"194.228827150722";"0";"14.8293331268406";"7.275";"0";"0"
"3/12/2002 21:00";"1494.48237432259";"197.944114865734";"0";"14.8293335241475";"7";"0";"0"
"3/12/2002 22:00";"1516.81413177096";"200.901955009896";"0";"14.8293335241499";"7.3";"0";"0"
"3/12/2002 23:00";"1532.30224013944";"202.953354179681";"0";"14.8293335241499";"7.1";"0";"0"
"4/12/2002 00:00";"0";"0";"0";"14.8293335241499";"5.5";"0";"0"
"4/12/2002 01:00";"0";"0";"0";"14.8293335241499";"3.35";"0";"0"
"4/12/2002 02:00";"0";"0";"0";"14.8293335241499";"2.8";"0";"0"
"4/12/2002 03:00";"0";"0";"0";"14.8293335241499";"2.8";"0";"0"
"4/12/2002 04:00";"0";"0";"0";"14.8293335241499";"2.8";"0";"0"
"4/12/2002 05:00";"0";"0";"0";"14.8293335241499";"3.7";"0";"0"
"4/12/2002 06:00";"0";"0";"0";"14.8293335241499";"4";"37";"24"
"4/12/2002 07:00";"0";"0";"0";"14.8293335241499";"3.1";"139.5";"95.5"
