,Año,*Mes,*Día,*Hora,*Minuto,Orígen de datos e incertidumbre,*Tseca(°C),*Trocío(°C),*HR(%),*Patm(Pa),RadHorExtrat(Wh/m²),RadNorExtrat(Wh/m²),*RadInfrCielo(Wh/m²),RadGloHor(Wh/m²),*RadDirNor(Wh/m²),*RadDifHor(Wh/m²),IllumGloHor(lux),IllumDirNor(lux),IllumDifHor(lux),LuminZenith(Cd/m²),*DirVien(°),*VelVien(m/s),CobCielTot(x/10),*CobCielOpac(x/10),Visib(km),AltTech(m),*PresWeathObs,*PresWeathCodes,AguaPrec(mm),ProfÓptAeros(.001),*ProfNiev(cm),DíasUltNev,Albedo(.01),*ProfPrecLiq(mm),CantPrecLiq(hr),tem_hum
6444,2002,9,26,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,7.6,4.0,61,67917,1291,1360,358,541,91,455,60700,8800,52400,26660,110,6.2,10,10,10.0,1200,9,999999999,0,0.222,0,88,0.1,0,1,3.9515005414780884
6445,2002,9,26,14,60,A7A7E8*0*0H9H9H9I9I9I9I9A7A7B8B8A7A7*0E8*0*0,8.8,4.8,58,67917,1172,1360,329,574,172,425,65000,17300,49600,17840,110,8.3,7,7,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,4.768206031056653
6446,2002,9,26,15,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,10.0,5.8,58,67917,974,1360,323,539,277,340,60200,27800,40800,9620,90,6.1,5,5,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,5.837893224530701
6447,2002,9,26,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,11.0,6.4,55,67917,709,1360,327,363,188,265,40500,18300,31300,6690,90,2.8,5,5,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,6.440679330723622
6448,2002,9,26,17,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,11.6,7.3,58,67917,397,1360,323,162,106,131,18000,8900,15800,2910,100,2.8,5,5,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,7.264128651494378
6449,2002,9,26,18,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.4,7.3,60,67917,77,1360,328,9,0,9,1100,0,1100,340,100,3.9,7,7,10.6,22000,9,999999999,0,0.222,0,88,0.1,0,1,7.28169383244609
6450,2002,9,26,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,10.6,6.8,63,67917,0,1360,348,0,0,0,0,0,0,0,360,5.1,10,10,10.0,1200,9,999999999,0,0.222,0,88,0.1,0,1,6.849022328628971
6451,2002,9,26,20,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,9.3,6.9,76,67917,0,1360,316,0,0,0,0,0,0,0,0,0.0,5,5,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,6.875424774575922
6452,2002,9,26,21,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,7.7,6.4,87,67917,0,1360,312,0,0,0,0,0,0,0,0,0.0,5,5,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,6.3703974621593265
6453,2002,9,26,22,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,5.9,4.9,90,67917,0,1360,303,0,0,0,0,0,0,0,0,0.0,4,4,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,4.881169554691475
6454,2002,9,26,23,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,5.0,4.3,93,67917,0,1360,290,0,0,0,0,0,0,0,0,0.0,2,2,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,4.262992537919681
6455,2002,9,26,24,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,3.7,2.0,81,67917,0,1360,298,0,0,0,0,0,0,0,0,0.0,2,2,11.3,22000,9,999999999,0,0.222,0,88,0.1,0,1,1.9613578574326933
6456,2002,9,27,1,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7A7A7A7*0E8*0*0,3.2,2.1,88,67917,0,1361,295,0,0,0,0,0,0,0,0,0.0,2,2,10.0,22000,9,999999999,0,0.22,0,88,0.1,0,1,2.0533824708375494
6457,2002,9,27,2,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,2.7,1.5,87,67917,0,1361,294,0,0,0,0,0,0,0,0,0.0,2,2,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,1.4810572542086486
6458,2002,9,27,3,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,2.2,1.0,87,67917,0,1361,289,0,0,0,0,0,0,0,0,0.0,2,2,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,0.9921196049662528
6459,2002,9,27,4,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,1.8,1.1,93,67917,0,1361,290,0,0,0,0,0,0,0,0,0.0,5,2,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,1.0888424572035307
6460,2002,9,27,5,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,1.6,-0.4,76,67917,0,1361,287,0,0,0,0,0,0,0,0,0.0,2,2,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,-0.43319272664770914
6461,2002,9,27,6,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,1.2,0.0,87,67917,24,1361,285,3,0,3,400,0,400,120,0,0.0,5,1,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,0.014242181496813444
6462,2002,9,27,7,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7A7A7A7*0E8*0*0,1.0,-0.7,80,67917,299,1361,285,97,51,86,10800,4000,9900,2310,0,0.0,6,1,10.0,22000,9,999999999,0,0.22,0,88,0.1,0,1,-0.71214744819257
6463,2002,9,27,8,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,0.8,-1.5,71,67917,622,1361,302,240,56,215,26700,5200,24600,6580,0,0.0,9,2,11.3,3000,9,999999999,0,0.22,0,88,0.1,0,1,-1.5391840822510798
6464,2002,9,27,9,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,0.8,-2.4,58,67917,903,1361,312,388,121,307,43700,12100,36200,8880,0,0.0,9,3,11.3,2100,9,999999999,0,0.22,0,88,0.1,0,1,-2.3633173512166645
6465,2002,9,27,10,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,1.2,-2.0,58,67917,1123,1361,320,503,81,435,56100,7900,49900,18760,0,0.0,9,4,11.3,2100,9,999999999,0,0.22,0,88,0.1,0,1,-2.0067281153569967
6466,2002,9,27,11,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,3.2,-0.4,55,67917,1267,1361,327,578,140,447,65800,14200,52100,24540,150,2.2,9,5,11.3,2100,9,999999999,0,0.22,0,88,0.1,0,1,-0.42413158926320627
6467,2002,9,27,12,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,6.3,1.5,45,67917,1325,1361,335,774,349,433,88500,35700,50600,34800,50,5.6,5,5,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,1.5447218956555497
6468,2002,9,27,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,9.5,4.6,49,67917,1293,1361,334,544,92,456,60900,8900,52500,26870,20,5.1,10,6,12.0,1500,9,999999999,0,0.22,0,88,0.1,0,1,4.581920966218627
6469,2002,9,27,14,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,11.9,6.8,51,67917,1174,1361,332,673,355,366,76500,36000,43700,15020,20,4.2,5,5,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,6.834553656221528
6470,2002,9,27,15,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.2,7.9,50,67917,975,1361,334,540,307,320,60600,30800,38700,8980,20,3.9,5,5,11.3,22000,9,999999999,0,0.22,0,88,0.1,0,1,7.852724758949588
6471,2002,9,27,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,13.6,8.0,48,67917,710,1361,336,364,189,265,40600,18300,31300,6700,350,3.6,5,5,11.3,22000,9,999999999,0,0.22,8,88,0.1,0,1,7.982606355955287
6472,2002,9,27,17,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.1,7.7,49,67917,397,1361,329,175,215,113,19300,17700,14500,2080,350,4.7,4,4,11.3,22000,9,999999999,0,0.22,8,88,0.1,0,1,7.661959705015933
6473,2002,9,27,18,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,12.0,6.9,51,67917,77,1361,318,12,0,12,1400,0,1400,450,350,5.8,2,2,11.3,22000,9,999999999,0,0.22,8,88,0.1,0,1,6.920956095119346
6474,2002,9,27,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,10.3,5.9,56,67917,0,1361,314,0,0,0,0,0,0,0,10,4.6,4,4,10.0,22000,9,999999999,0,0.22,8,88,0.1,0,1,5.918049066867985
6475,2002,9,27,20,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8A7*0,8.4,5.6,71,67917,0,1361,315,0,0,0,0,0,0,0,270,2.8,9,5,11.3,1500,9,999999999,0,0.22,5,88,0.1,0,1,5.564185006429097
6476,2002,9,27,21,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8A7*0,6.5,3.8,71,67917,0,1361,317,0,0,0,0,0,0,0,100,2.2,9,6,11.3,1500,9,999999999,0,0.22,5,88,0.1,0,1,3.788367237963172
6477,2002,9,27,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8A7*0,4.8,2.2,71,67917,0,1361,321,0,0,0,0,0,0,0,90,2.8,10,7,11.3,1200,9,999999999,0,0.22,1,88,0.1,0,1,2.199464539224712
6478,2002,9,27,23,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8A7*0,4.0,1.5,71,67917,0,1361,326,0,0,0,0,0,0,0,60,2.8,10,8,5.0,1200,0,993999999,0,0.22,6,88,0.1,0,1,1.4517410843458318
6479,2002,9,27,24,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8*0*0,3.5,1.4,76,67917,0,1361,329,0,0,0,0,0,0,0,90,2.8,10,9,5.0,1200,0,993999999,0,0.22,6,88,0.1,0,1,1.3702533059234874
6480,2002,9,28,1,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7A7A7A7*0E8A7*0,3.3,1.6,81,67917,0,1361,333,0,0,0,0,0,0,0,0,0.0,10,10,9.0,1200,9,999999999,0,0.218,5,88,0.1,0,1,1.5762643426604477
6481,2002,9,28,2,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7B8B8A7A7*0E8*0*0,3.0,1.3,81,67917,0,1361,333,0,0,0,0,0,0,0,0,0.0,10,10,11.3,22000,9,999999999,0,0.218,5,88,0.1,0,1,1.2874438565499453
6482,2002,9,28,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.7,1.0,81,67917,0,1361,318,0,0,0,0,0,0,0,0,0.0,9,9,11.3,22000,9,999999999,0,0.218,5,88,0.1,0,1,0.9986230668287313
6483,2002,9,28,4,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.5,0.8,81,67917,0,1361,313,0,0,0,0,0,0,0,0,0.0,9,9,11.3,1200,9,999999999,0,0.218,1,88,0.1,0,1,0.8060757033929171
6484,2002,9,28,5,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.4,1.2,87,67917,0,1361,308,0,0,0,0,0,0,0,0,0.0,9,9,11.3,1200,9,999999999,0,0.218,0,88,0.1,0,1,1.1876947485218565
6485,2002,9,28,6,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8A7*0,2.4,0.7,81,67917,26,1361,313,3,0,3,300,0,300,110,0,0.0,9,9,6.0,1200,9,999999999,0,0.218,0,88,0.1,0,1,0.7098019702210507
6486,2002,9,28,7,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7A7A7A7*0E8*0*0,2.3,0.5,79,67917,303,1361,323,78,3,77,8900,100,8900,2990,0,0.0,10,10,7.0,1200,9,999999999,0,0.218,0,88,0.1,0,1,0.4589790013459467
6487,2002,9,28,8,60,A7A7E8*0*0G9G9G9I9I9I9I9*0B8A7B8A7A7*0E8A7*0,2.3,0.6,81,67917,626,1361,318,243,88,202,27000,8200,23300,6270,0,0.0,9,9,11.3,1500,9,999999999,0,0.218,5,88,0.1,0,1,0.6135282025818576
6488,2002,9,28,9,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8A7*0,2.1,-0.3,71,67917,907,1361,328,389,120,309,43900,12000,36500,8950,0,0.0,9,9,11.3,1410,9,999999999,0,0.218,8,88,0.1,0,1,-0.3241144609447737
6489,2002,9,28,10,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,2.2,-0.6,66,67917,1127,1361,332,504,81,437,56300,7900,50100,18890,0,0.0,9,9,11.3,1500,9,999999999,0,0.218,8,88,0.1,0,1,-0.583092846441069
6490,2002,9,28,11,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,3.4,0.0,59,67917,1270,1361,354,578,138,448,65900,13900,52500,24850,110,2.5,9,9,11.3,1500,9,999999999,0,0.218,8,88,0.1,0,1,0.023172006563386027
6491,2002,9,28,12,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,5.8,1.9,55,67917,1328,1361,354,609,137,475,69400,13800,55300,35530,110,3.5,9,9,11.6,1500,9,999999999,0,0.218,8,88,0.1,0,1,1.8641965771308469
6492,2002,9,28,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8A7*0,8.2,3.7,52,67917,1295,1361,354,592,139,460,67500,14000,53500,28420,60,4.6,9,9,12.0,22000,9,999999999,0,0.218,1,88,0.1,0,1,3.7219352244194397
6493,2002,9,28,14,60,B8B8E8*0*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,10.0,5.1,50,67917,1176,1361,345,598,168,453,67600,16900,52600,19080,60,3.7,7,7,11.6,22000,9,999999999,0,0.218,1,88,0.1,0,1,5.101254987737516
6494,2002,9,28,15,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,10.9,5.7,48,67917,976,1361,342,540,223,380,60600,22200,44500,11790,60,2.8,5,5,11.3,22000,9,999999999,0,0.218,1,88,0.1,0,1,5.684348786260081
6495,2002,9,28,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,10.8,5.6,48,67917,711,1361,340,364,188,265,40600,18200,31400,6710,360,3.3,5,4,11.3,22000,9,999999999,0,0.218,1,88,0.1,0,1,5.5992268238100955
6496,2002,9,28,17,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,10.4,5.3,48,67917,398,1361,328,190,286,107,21000,23500,13800,1960,330,3.3,2,2,11.3,22000,9,999999999,0,0.218,2,88,0.1,0,1,5.258737985747292
6497,2002,9,28,18,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,9.8,5.0,51,67917,77,1361,319,12,0,12,1400,0,1400,460,330,2.8,2,1,11.3,22000,9,999999999,0,0.218,2,88,0.1,0,1,5.020083273749437
6498,2002,9,28,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8A7*0,8.7,4.7,58,67917,0,1361,310,0,0,0,0,0,0,0,300,5.1,0,0,10.0,22000,9,999999999,0,0.218,0,88,0.1,0,1,4.679065002716726
6499,2002,9,28,20,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8*0*0,7.1,3.6,62,67917,0,1361,300,0,0,0,0,0,0,0,260,3.6,0,0,11.3,22000,9,999999999,0,0.218,0,88,0.1,0,1,3.5836518908854753
6500,2002,9,28,21,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8*0*0,5.4,2.4,66,67917,0,1361,296,0,0,0,0,0,0,0,270,4.7,2,0,11.3,22000,9,999999999,0,0.218,0,88,0.1,0,1,2.357870386349866
6501,2002,9,28,22,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8A7*0,3.9,1.0,66,67917,0,1361,291,0,0,0,0,0,0,0,240,1.9,0,0,11.3,22000,9,999999999,0,0.218,7,88,0.1,0,1,0.979301359605877
6502,2002,9,28,23,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,3.4,0.5,66,67917,0,1361,291,0,0,0,0,0,0,0,0,0.0,5,0,11.3,22000,9,999999999,0,0.218,5,88,0.1,0,1,0.5197754647398014
6503,2002,9,28,24,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,2.9,0.4,71,67917,0,1361,287,0,0,0,0,0,0,0,0,0.0,5,0,11.3,22000,9,999999999,0,0.218,5,88,0.1,0,1,0.42361636090950583
6504,2002,9,29,1,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7A7A7A7*0E8*0*0,2.8,0.6,74,67917,0,1362,284,0,0,0,0,0,0,0,0,0.0,4,0,10.0,22000,9,999999999,0,0.217,5,88,0.1,0,1,0.5539237800660022
6505,2002,9,29,2,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.8,0.7,76,67917,0,1362,288,0,0,0,0,0,0,0,0,0.0,5,1,11.3,22000,9,999999999,0,0.217,6,88,0.1,0,1,0.7058275476027998
6506,2002,9,29,3,60,B8B8E8*0*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,2.6,0.7,78,67917,0,1362,290,0,0,0,0,0,0,0,0,0.0,7,3,11.3,22000,9,999999999,0,0.217,6,88,0.1,0,1,0.6689309406737101
6507,2002,9,29,4,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.4,0.7,81,67917,0,1362,288,0,0,0,0,0,0,0,0,0.0,9,4,11.3,6000,9,999999999,0,0.217,0,88,0.1,0,1,0.7098019702210507
6508,2002,9,29,5,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8*0*0,2.3,0.6,81,67917,0,1362,290,0,0,0,0,0,0,0,0,0.0,5,5,11.3,22000,9,999999999,0,0.217,0,88,0.1,0,1,0.6135282025818576
6509,2002,9,29,6,60,A7A7E8*0*0H9H9H9I9I9I9I9?0A7B8B8A7A7*0E8A7*0,2.2,0.5,81,67917,27,1362,296,3,0,3,400,0,400,130,0,0.0,7,7,11.3,22000,9,999999999,0,0.217,5,88,0.1,0,1,0.5172544003510815
6510,2002,9,29,7,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7A7A7A7*0E8*0*0,2.0,0.4,82,67917,308,1362,316,86,17,83,9900,500,9500,3170,0,0.0,9,9,9.0,22000,9,999999999,0,0.217,5,88,0.1,0,1,0.4020046775974242
6511,2002,9,29,8,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,1.9,-1.1,62,67917,630,1362,324,245,89,204,27300,8300,23400,6340,0,0.0,9,8,11.3,6000,9,999999999,0,0.217,5,88,0.1,0,1,-1.1258970207322907
6512,2002,9,29,9,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,1.8,-1.9,51,67917,911,1362,326,498,278,312,55400,27900,37600,8120,0,0.0,5,5,11.3,22000,9,999999999,0,0.217,5,88,0.1,0,1,-1.8925847661890525
6513,2002,9,29,10,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8A7*0,1.9,-2.3,42,67917,1130,1362,331,755,556,292,85400,55600,38200,11460,0,0.0,2,2,11.3,22000,9,999999999,0,0.217,1,88,0.1,0,1,-2.2989123814927233
6514,2002,9,29,11,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8A7*0,3.0,-1.4,42,67917,1273,1362,346,739,308,450,83700,31200,52600,26370,0,0.0,5,5,11.3,22000,9,999999999,0,0.217,2,88,0.1,0,1,-1.3931449379329255
6515,2002,9,29,12,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,5.3,0.4,40,67917,1330,1362,358,611,117,496,69500,11900,57400,37730,300,3.1,9,7,11.3,1200,9,999999999,0,0.217,2,88,0.1,0,1,0.3652559675270961
6516,2002,9,29,13,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,7.9,2.0,34,67917,1298,1362,357,595,140,461,67700,14300,53400,28680,60,2.6,9,6,12.0,1200,9,999999999,0,0.217,2,88,0.1,0,1,1.9975749561256873
6517,2002,9,29,14,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,9.7,3.7,37,67917,1177,1362,358,531,81,461,59300,7900,52800,21220,340,3.3,9,6,11.3,6000,9,999999999,0,0.217,2,88,0.1,0,1,3.673382108627468
6518,2002,9,29,15,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,10.8,4.6,37,67917,977,1362,349,542,280,341,60500,28300,40800,9680,350,5.8,5,5,11.3,22000,9,999999999,0,0.217,2,88,0.1,0,1,4.5503395519584195
6519,2002,9,29,16,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,11.0,5.2,42,67917,712,1362,346,365,190,266,40700,18400,31400,6720,30,4.4,5,5,11.3,22000,9,999999999,0,0.217,3,88,0.1,0,1,5.193559972499722
6520,2002,9,29,17,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8*0*0,10.6,4.9,42,67917,398,1362,343,128,41,116,14300,3500,13400,3270,30,5.0,9,6,11.3,1500,9,999999999,0,0.217,3,88,0.1,0,1,4.864248940078005
6521,2002,9,29,18,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,9.7,4.7,48,67917,77,1362,339,8,0,8,1000,0,1000,320,20,3.9,9,6,11.3,1500,9,999999999,0,0.217,3,88,0.1,0,1,4.6628786352270915
6522,2002,9,29,19,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,8.6,4.4,56,67917,0,1362,333,0,0,0,0,0,0,0,280,2.6,6,6,10.0,1200,9,999999999,0,0.217,3,88,0.1,0,1,4.415381140540099
6523,2002,9,29,20,60,A7A7E8*0*0?9?9?9?9?9?9?9A7A7A7B8A7A7*0E8*0*0,7.4,3.6,59,67917,0,1362,320,0,0,0,0,0,0,0,90,3.6,2,2,11.3,22000,9,999999999,0,0.217,3,88,0.1,0,1,3.6035026583651177
6524,2002,9,29,21,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,6.0,2.3,58,67917,0,1362,304,0,0,0,0,0,0,0,0,0.0,0,0,11.3,22000,9,999999999,0,0.217,0,88,0.1,0,1,2.272230737960646
6525,2002,9,29,22,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,4.5,0.9,58,67917,0,1362,304,0,0,0,0,0,0,0,0,0.0,0,0,11.3,22000,9,999999999,0,0.217,5,88,0.1,0,1,0.9350769890819937
6526,2002,9,29,23,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,3.8,0.6,62,67917,0,1362,295,0,0,0,0,0,0,0,0,0.0,0,0,11.3,22000,9,999999999,0,0.217,6,88,0.1,0,1,0.5949212676872673
6527,2002,9,29,24,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.9,-0.2,62,67917,0,1362,295,0,0,0,0,0,0,0,0,0.0,0,0,11.3,22000,9,999999999,0,0.217,5,88,0.1,0,1,-0.22019988813463165
6528,2002,9,30,1,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7A7A7A7*0E8A7*0,2.5,0.0,71,67917,0,1363,296,0,0,0,0,0,0,0,0,0.0,2,2,10.0,22000,9,999999999,0,0.215,5,88,0.1,0,1,0.049751352801463256
6529,2002,9,30,2,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.4,0.3,75,67917,0,1363,285,0,0,0,0,0,0,0,0,0.0,5,3,11.3,22000,9,999999999,0,0.215,5,88,0.1,0,1,0.25106251242073796
6530,2002,9,30,3,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7A7B8A7A7*0E8A7*0,2.5,0.3,75,67917,0,1363,287,0,0,0,0,0,0,0,0,0.0,5,4,11.3,22000,9,999999999,0,0.215,0,88,0.1,0,1,0.3456984614148091
6531,2002,9,30,4,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7B8B8A7A7*0E8A7*0,2.7,0.2,71,67917,0,1363,296,0,0,0,0,0,0,0,0,0.0,6,4,11.3,22000,9,999999999,0,0.215,1,88,0.1,0,1,0.23668395674061138
6532,2002,9,30,5,60,A7A7E8*0*0?9?9?9?9?9?9?9?0A7B8B8A7A7*0E8*0*0,2.9,0.8,76,67917,0,1363,305,0,0,0,0,0,0,0,0,0.0,7,5,11.3,22000,9,999999999,0,0.215,1,88,0.1,0,1,0.8007456344277948
6533,2002,9,30,6,60,A7A7E8*0*0H9H9H9I9I9I9I9?0A7B8B8A7A7*0E8*0*0,2.8,0.7,76,67917,29,1363,308,3,0,3,400,0,400,120,0,0.0,9,6,11.3,22000,9,999999999,0,0.215,1,88,0.1,0,1,0.7058275476027998
6534,2002,9,30,7,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7A7A7A7*0E8*0*0,2.7,0.5,74,67917,312,1363,307,81,5,80,9300,100,9200,3110,0,0.0,10,6,10.0,1200,9,999999999,0,0.215,1,88,0.1,0,1,0.45957420740756305
6535,2002,9,30,8,60,A7A7E8*0*0G9G9G9I9I9I9I9?0A7A7B8A7A7*0E8*0*0,2.4,0.3,76,67917,635,1363,310,314,249,197,34700,23500,24800,4080,0,0.0,5,5,11.3,22000,9,999999999,0,0.215,1,88,0.1,0,1,0.3261547901265951
6536,2002,9,30,9,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,2.0,-1.2,59,67917,915,1363,328,499,304,294,55900,30300,36000,7640,90,4.7,5,5,11.3,22000,9,999999999,0,0.215,2,88,0.1,0,1,-1.229973618159537
6537,2002,9,30,10,60,A7A7E8*0*0G9G9G9I9I9I9I9A7A7A7B8A7A7*0E8A7*0,2.1,-1.8,48,67917,1134,1363,334,508,125,404,57600,12600,47200,15620,140,2.8,9,4,11.3,6000,9,999999999,0,0.215,5,88,0.1,0,1,-1.806824860358521
