"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Zone Heating";"General Lighting";"Occupancy";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"16/09/2002 21:00:00";"-1.196142";"0.00027";"0.636096";"-0.249065";"0.7308096";"-1.02143";"0";"0";"0.204881";"1.512519";"0";"0";"20.10551";"20.04108";"20.0733";"0.204881";"0";"0";"8";
"16/09/2002 22:00:00";"-1.151717";"0.088828";"0.606938";"-0.376869";"0.7301077";"-1.005661";"0";"0";"0.204881";"1.523602";"0";"0";"19.91863";"19.83069";"19.87466";"0.204881";"0";"0";"8";
"16/09/2002 23:00:00";"-1.093358";"0.228813";"0.707579";"-0.402795";"1.070266";"-1.020906";"0";"0";"0.204881";"1.543516";"0";"-0.4776027";"19.31694";"19.60508";"19.46101";"0.204881";"0";"0.17449";"7.25";
"16/09/2002";"-1.030856";"0.51325";"1.078431";"-0.275981";"1.74612";"-0.965828";"0";"0.062164";"0";"1.557553";"0";"-1.291762";"18.406";"19.26776";"18.83688";"0";"0.073134";"0.52348";"7";
"17/09/2002 01:00:00";"-1.049401";"0.705959";"1.152766";"-0.234402";"2.085974";"-1.011734";"0";"0.516482";"0";"1.558317";"0";"-1.367568";"18.0107";"18.87272";"18.44171";"0";"0.607628";"0.697974";"6.1";
"17/09/2002 02:00:00";"-1.131429";"0.807213";"1.010325";"-0.299808";"2.087705";"-1.016609";"0";"0.891625";"0";"1.558317";"2.377429E-03";"-1.001897";"17.91217";"18.52364";"18.2179";"0";"1.048972";"0.697974";"5.95";
"17/09/2002 03:00:00";"-1.179079";"0.856145";"0.813462";"-0.417265";"2.086981";"-1.006066";"0";"1.183181";"0";"1.558317";"0.0563863";"-0.7448189";"17.84012";"18.25156";"18.04584";"0";"1.391978";"0.697974";"6";
"17/09/2002 04:00:00";"-1.191633";"0.893655";"0.670624";"-0.517171";"2.086568";"-1.000662";"0";"1.396135";"0";"1.558317";"0.1140313";"-0.5794855";"17.77653";"18.03285";"17.90469";"0";"1.642511";"0.697974";"6";
"17/09/2002 05:00:00";"-1.188592";"0.917762";"0.55561";"-0.603154";"2.086167";"-0.996039";"0";"1.564652";"0";"1.558317";"0.1662338";"-0.4545678";"17.72212";"17.85723";"17.78967";"0";"1.840767";"0.697974";"6";
"17/09/2002 06:00:00";"-1.171042";"0.927758";"0.450604";"-0.665916";"2.084073";"-0.92801";"0";"1.550922";"0";"1.558317";"0.2195753";"-0.3997788";"17.70069";"17.7187";"17.70969";"0";"1.824615";"0.697974";"6.75";
"17/09/2002 07:00:00";"-1.056131";"0.897696";"0.295983";"-0.684404";"2.082432";"-0.865978";"0";"1.466848";"0";"1.558317";"0.2173625";"-0.3708825";"17.69359";"17.6493";"17.67144";"0";"1.725703";"0.697974";"7.45";
"17/09/2002 08:00:00";"-0.821869";"0.651963";"-0.261512";"-0.70684";"1.395273";"-0.71881";"0";"0.170105";"1.02441";"1.558317";"5.18001E-03";"-0.5122853";"17.95993";"17.79008";"17.875";"1.02441";"0.200124";"0.34898";"9.4";
"17/09/2002 09:00:00";"-0.462782";"0.383987";"-0.718946";"-0.490382";"1.056564";"-0.650767";"0";"0";"1.02441";"1.558317";"0";"-0.3081952";"18.53825";"18.1263";"18.33228";"1.02441";"0";"0.17449";"10.75";
"17/09/2002 10:00:00";"-0.259503";"0.081756";"-1.158458";"-0.234565";"0.7142352";"-0.564404";"0";"0";"1.02441";"1.558274";"0";"0";"19.29561";"18.59543";"18.94552";"1.02441";"0";"0";"12.5";
"17/09/2002 11:00:00";"-0.045673";"-0.05583";"-1.059519";"0.20192";"0.7156905";"-0.537634";"0";"0";"0";"1.553514";"0";"0";"19.48508";"19.03159";"19.25833";"0";"0";"0";"13";
"17/09/2002 12:00:00";"0.06399";"-0.249828";"-1.059926";"0.526981";"0.7167732";"-0.569989";"0";"0";"0";"1.542397";"0";"0";"19.87526";"19.43371";"19.65448";"0";"0";"0";"13";
"17/09/2002 13:00:00";"-0.383303";"-0.277599";"-0.77398";"0.538756";"0.7171324";"-0.574737";"0";"0";"0";"1.522822";"0";"0";"20.08634";"19.61761";"19.85198";"0";"0";"0";"13.15";
"17/09/2002 14:00:00";"-0.850205";"-0.119457";"-0.156861";"0.151141";"0.7228326";"-0.814966";"0";"0";"0";"1.525145";"0";"0";"19.7711";"19.50089";"19.63599";"0";"0";"0";"10.05";
"17/09/2002 15:00:00";"-0.577558";"-0.118435";"-0.058024";"0.140893";"0.7221227";"-0.77893";"0";"0";"0";"1.54141";"0";"0";"19.80789";"19.53097";"19.66943";"0";"0";"0";"10.5";
"17/09/2002 16:00:00";"-0.386456";"-0.239994";"-0.31785";"0.261136";"0.7237548";"-0.814714";"0";"0";"0";"1.527739";"0";"0";"19.97748";"19.69913";"19.83831";"0";"0";"0";"10.25";
"17/09/2002 17:00:00";"-0.410883";"-0.274868";"-0.304042";"0.31588";"0.7216927";"-0.721504";"0";"0";"0";"1.522328";"0";"0";"20.15317";"19.80629";"19.97973";"0";"0";"0";"11.5";
"17/09/2002 18:00:00";"-0.621042";"-0.24502";"-0.159965";"0.172685";"0.7223399";"-0.74237";"0";"0";"0";"1.513085";"0";"0";"20.1466";"19.8007";"19.97365";"0";"0";"0";"11.25";
"17/09/2002 19:00:00";"-0.80321";"-0.136911";"0.127599";"-0.023199";"0.7224631";"-0.764106";"0";"0";"0";"1.520704";"0";"0";"19.99334";"19.68272";"19.83803";"0";"0";"0";"10.85";
"17/09/2002 20:00:00";"-0.916697";"-0.0655";"0.241307";"-0.256828";"0.7246558";"-0.810142";"0";"0";"0.204881";"1.527726";"0";"0";"19.87356";"19.54508";"19.70932";"0.204881";"0";"0";"10.2";
"17/09/2002 21:00:00";"-0.964005";"0.018775";"0.33676";"-0.406552";"0.7246541";"-0.813233";"0";"0";"0.204881";"1.535729";"0";"0";"19.70438";"19.39868";"19.55153";"0.204881";"0";"0";"10";
"17/09/2002 22:00:00";"-0.994876";"0.095415";"0.390151";"-0.504046";"0.7261484";"-0.861309";"0";"0";"0.204881";"1.543057";"0";"0";"19.50165";"19.2465";"19.37407";"0.204881";"0";"0";"9.25";
"17/09/2002 23:00:00";"-0.984196";"0.214762";"0.527499";"-0.487698";"1.065051";"-0.839799";"0";"0";"0.204881";"1.554157";"0";"-0.3958848";"18.98732";"19.06261";"19.02497";"0.204881";"0";"0.17449";"9";
"17/09/2002";"-0.940696";"0.438321";"0.838859";"-0.396345";"1.742415";"-0.83665";"0";"0.12042";"0";"1.558317";"0";"-1.058789";"18.17423";"18.79682";"18.48553";"0";"0.141672";"0.52348";"8.25";
"18/09/2002 01:00:00";"-0.950236";"0.583533";"0.89033";"-0.359737";"2.084172";"-0.840768";"0";"0.577357";"0";"1.558317";"0";"-0.9998229";"17.96505";"18.48585";"18.22545";"0";"0.679244";"0.697974";"8";
"18/09/2002 02:00:00";"-1.00012";"0.643137";"0.746895";"-0.402722";"2.086283";"-0.962781";"0";"1.106087";"0";"1.558317";"0.0352173";"-0.7232174";"17.85106";"18.24404";"18.04755";"0";"1.301278";"0.697974";"6.5";
"18/09/2002 03:00:00";"-1.104599";"0.712823";"0.680528";"-0.453072";"2.085641";"-0.999942";"0";"1.413472";"0";"1.558317";"0.1070175";"-0.5524676";"17.7695";"18.01385";"17.89168";"0";"1.662908";"0.697974";"6";
"18/09/2002 04:00:00";"-1.195549";"0.765244";"0.609538";"-0.548029";"2.086592";"-1.059377";"0";"1.753107";"0";"1.558317";"0.2487795";"-0.4585827";"17.68629";"17.80558";"17.74594";"0";"2.062481";"0.697974";"5.25";
"18/09/2002 05:00:00";"-1.273695";"0.822193";"0.576147";"-0.642528";"2.086118";"-1.075922";"0";"1.979115";"0";"1.558317";"0.4435802";"-0.4558235";"17.61965";"17.60988";"17.61477";"0";"2.328369";"0.697974";"5";
"18/09/2002 06:00:00";"-1.30932";"0.85671";"0.50568";"-0.737783";"2.085596";"-1.071442";"0";"2.136349";"0";"1.558317";"0.6007158";"-0.4474255";"17.56711";"17.44233";"17.50472";"0";"2.513352";"0.697974";"5";
"18/09/2002 07:00:00";"-1.23617";"0.85369";"0.37377";"-0.782401";"2.083715";"-1.00339";"0";"2.095789";"0";"1.558317";"0.6470655";"-0.4148931";"17.54928";"17.33764";"17.44346";"0";"2.465636";"0.697974";"5.75";
"18/09/2002 08:00:00";"-0.963528";"0.596554";"-0.235541";"-0.805077";"1.396302";"-0.805526";"0";"0.587234";"1.02441";"1.558317";"9.229159E-02";"-0.2609941";"17.80238";"17.47406";"17.63822";"1.02441";"0.690863";"0.34898";"8.25";
"18/09/2002 09:00:00";"-0.499446";"0.327217";"-0.711682";"-0.456283";"1.055029";"-0.648456";"0";"0.009811";"1.02441";"1.558317";"0";"-0.2971097";"18.25064";"17.83618";"18.04341";"1.02441";"0.011543";"0.17449";"10.5";
"18/09/2002 10:00:00";"-0.236996";"0.002828";"-1.2201";"-0.119622";"0.7125056";"-0.520174";"0";"0";"1.02441";"1.558317";"0";"0";"19.06769";"18.33936";"18.70352";"1.02441";"0";"0";"12.8";
"18/09/2002 11:00:00";"0.087844";"-0.195342";"-1.238833";"0.364764";"0.7113616";"-0.396922";"0";"0";"0";"1.557667";"0";"0";"19.41322";"18.86386";"19.13854";"0";"0";"0";"14.6";
"18/09/2002 12:00:00";"0.229274";"-0.461313";"-1.362645";"0.711879";"0.7060845";"-0.285792";"0";"0";"0";"1.539176";"0";"0";"19.98898";"19.37477";"19.68187";"0";"0";"0";"16.5";
"18/09/2002 13:00:00";"0.311587";"-0.745639";"-1.519254";"0.977589";"0.7045908";"-0.228876";"0";"0";"0";"1.505752";"0";"0";"20.55702";"19.93889";"20.24796";"0";"0";"0";"17.75";
"18/09/2002 14:00:00";"0.355037";"-0.970643";"-1.500201";"1.111236";"0.7050328";"-0.190037";"0";"0";"0";"1.474326";"0";"0";"21.08912";"20.45878";"20.77395";"0";"0";"0";"18.75";
"18/09/2002 15:00:00";"0.299743";"-1.099529";"-1.28128";"1.118473";"0.7115719";"-0.379134";"0";"0";"0";"1.449665";"0";"0";"21.38104";"20.86567";"21.12336";"0";"0";"0";"16.75";
"18/09/2002 16:00:00";"0.033081";"-1.070859";"-0.807441";"0.982066";"0.7151147";"-0.513418";"0";"0";"0";"1.440091";"0";"0";"21.48987";"21.04597";"21.26792";"0";"0";"0";"15.25";
"18/09/2002 17:00:00";"-0.245235";"-0.980535";"-0.377647";"0.710719";"0.7160612";"-0.537198";"0";"0";"0";"1.43544";"0";"0";"21.52312";"21.06116";"21.29214";"0";"0";"0";"15";
"18/09/2002 18:00:00";"-0.460903";"-0.862485";"-0.041863";"0.412196";"0.7161831";"-0.532746";"0";"0";"0";"1.435941";"0";"0";"21.46908";"20.97665";"21.22286";"0";"0";"0";"15";
"18/09/2002 19:00:00";"-0.611192";"-0.727375";"0.2185";"0.130078";"0.7192038";"-0.622573";"0";"0";"0";"1.443648";"0";"0";"21.25114";"20.82834";"21.03974";"0";"0";"0";"13.725";
"18/09/2002 20:00:00";"-0.764662";"-0.591306";"0.398766";"-0.089361";"0.7236831";"-0.784053";"0";"0";"0.204881";"1.459631";"0";"0";"20.98106";"20.63151";"20.80628";"0.204881";"0";"0";"11.575";
"18/09/2002 21:00:00";"-0.896579";"-0.431503";"0.562565";"-0.237839";"0.7251738";"-0.809648";"0";"0";"0.204881";"1.477415";"0";"0";"20.69651";"20.39166";"20.54408";"0.204881";"0";"0";"11";
"18/09/2002 22:00:00";"-0.947571";"-0.306325";"0.608255";"-0.361327";"0.7257646";"-0.851731";"0";"0";"0.204881";"1.492277";"0";"0";"20.4229";"20.1607";"20.2918";"0.204881";"0";"0";"10.25";
"18/09/2002 23:00:00";"-0.941773";"-0.155458";"0.732286";"-0.361857";"1.067252";"-0.885096";"0";"0";"0.204881";"1.521303";"0";"-0.4177924";"19.78374";"19.91244";"19.84809";"0.204881";"0";"0.17449";"9.25";
"18/09/2002";"-0.9023";"0.129621";"1.099582";"-0.239444";"1.744938";"-0.827545";"0";"0";"0";"1.549847";"0";"-1.170572";"18.84036";"19.56546";"19.20291";"0";"0";"0.52348";"9";
"19/09/2002 01:00:00";"-0.901615";"0.343592";"1.175246";"-0.201244";"2.084011";"-0.823053";"0";"0.067204";"0";"1.558317";"0";"-1.482254";"18.3212";"19.16344";"18.74232";"0";"0.079063";"0.697974";"8.55";
"19/09/2002 02:00:00";"-0.948682";"0.500768";"1.104724";"-0.224986";"2.086528";"-0.839492";"0";"0.264026";"0";"1.558317";"0";"-1.313584";"18.05151";"18.78946";"18.42049";"0";"0.310619";"0.697974";"8.1";
"19/09/2002 03:00:00";"-1.032729";"0.599502";"0.957074";"-0.306075";"2.088475";"-0.967937";"0";"0.877212";"0";"1.558317";"3.795616E-03";"-0.933175";"17.90924";"18.46189";"18.18557";"0";"1.032015";"0.697974";"6.5";
"19/09/2002 04:00:00";"-1.156923";"0.688244";"0.854798";"-0.408374";"2.088125";"-1.004122";"0";"1.275111";"0";"1.558317";"7.329616E-02";"-0.667974";"17.81585";"18.16395";"17.9899";"0";"1.500131";"0.697974";"6";
"19/09/2002 05:00:00";"-1.242119";"0.75225";"0.746996";"-0.537513";"2.089266";"-1.062715";"0";"1.668769";"0";"1.558317";"0.1878716";"-0.4923895";"17.72141";"17.90822";"17.81482";"0";"1.963257";"0.697974";"5.25";
"19/09/2002 06:00:00";"-1.305333";"0.815262";"0.678668";"-0.660031";"2.08935";"-1.07852";"0";"1.937506";"0";"1.558317";"0.397744";"-0.4610795";"17.64578";"17.68027";"17.66303";"0";"2.279421";"0.697974";"5";
"19/09/2002 07:00:00";"-1.174186";"0.809741";"0.49335";"-0.725782";"2.08512";"-0.932629";"0";"1.73606";"0";"1.558317";"0.3912376";"-0.395928";"17.64879";"17.5488";"17.59879";"0";"2.042423";"0.697974";"6.65";
"19/09/2002 08:00:00";"-0.809823";"0.520842";"-0.227993";"-0.722675";"1.391743";"-0.604455";"0";"0.158041";"1.02441";"1.558317";"0.013171";"-0.4274522";"18.03028";"17.70865";"17.86946";"1.02441";"0.185932";"0.34898";"10.8";
"19/09/2002 09:00:00";"-0.344199";"0.173543";"-0.921776";"-0.406414";"1.050248";"-0.435962";"0";"0";"1.02441";"1.558317";"0";"-0.2085135";"18.76754";"18.15536";"18.46145";"1.02441";"0";"0.17449";"13.5";
"19/09/2002 10:00:00";"-0.097179";"-0.177648";"-1.417948";"-0.043672";"0.7075415";"-0.334288";"0";"0";"1.02441";"1.554843";"0";"0";"19.56747";"18.7313";"19.14939";"1.02441";"0";"0";"15.5";
"19/09/2002 11:00:00";"0.21366";"-0.380916";"-1.364507";"0.450018";"0.7094474";"-0.318927";"0";"0";"0";"1.535572";"0";"0";"19.88793";"19.29284";"19.59039";"0";"0";"0";"16";
"19/09/2002 12:00:00";"0.310219";"-0.6044";"-1.344821";"0.73379";"0.7069455";"-0.297148";"0";"0";"0";"1.515675";"0";"0";"20.38216";"19.77889";"20.08052";"0";"0";"0";"16.75";
"19/09/2002 13:00:00";"0.43041";"-0.840659";"-1.39604";"0.890683";"0.7091849";"-0.297911";"0";"0";"0";"1.487412";"0";"0";"20.87261";"20.28781";"20.58021";"0";"0";"0";"17.225";
"19/09/2002 14:00:00";"0.41521";"-1.024857";"-1.333357";"1.051069";"0.7099541";"-0.344353";"0";"0";"0";"1.461262";"0";"0";"21.288";"20.74973";"21.01887";"0";"0";"0";"17.075";
"19/09/2002 15:00:00";"0.181437";"-1.085439";"-1.045159";"1.038155";"0.7117977";"-0.374122";"0";"0";"0";"1.439564";"0";"0";"21.57659";"21.03998";"21.30829";"0";"0";"0";"17";
"19/09/2002 16:00:00";"-0.01097";"-1.073087";"-0.700543";"0.81571";"0.7109513";"-0.329099";"0";"0";"0";"1.424797";"0";"0";"21.78685";"21.18672";"21.48679";"0";"0";"0";"17.75";
"19/09/2002 17:00:00";"-0.149407";"-1.027997";"-0.406087";"0.546695";"0.7131929";"-0.433552";"0";"0";"0";"1.415537";"0";"0";"21.79328";"21.24405";"21.51866";"0";"0";"0";"16.5";
"19/09/2002 18:00:00";"-0.364866";"-0.899238";"-0.032126";"0.311924";"0.7167372";"-0.527135";"0";"0";"0";"1.421855";"0";"0";"21.65956";"21.16881";"21.41418";"0";"0";"0";"15.25";
"19/09/2002 19:00:00";"-0.572021";"-0.749536";"0.255873";"0.083417";"0.7187042";"-0.605815";"0";"0";"0";"1.432675";"0";"0";"21.43636";"21.00439";"21.22038";"0";"0";"0";"14.1";
"19/09/2002 20:00:00";"-0.710357";"-0.632128";"0.381025";"-0.118499";"0.7195781";"-0.667739";"0";"0";"0.204881";"1.446422";"0";"0";"21.25905";"20.82117";"21.04011";"0.204881";"0";"0";"13.2";
"19/09/2002 21:00:00";"-0.782795";"-0.519791";"0.450067";"-0.230615";"0.7214978";"-0.729326";"0";"0";"0.204881";"1.458063";"0";"0";"21.0222";"20.64339";"20.8328";"0.204881";"0";"0";"12.25";
"19/09/2002 22:00:00";"-0.870279";"-0.39363";"0.530755";"-0.305458";"0.7237028";"-0.793145";"0";"0";"0.204881";"1.473366";"0";"0";"20.75632";"20.4375";"20.59691";"0.204881";"0";"0";"11.25";
"19/09/2002 23:00:00";"-0.903418";"-0.238638";"0.679044";"-0.320349";"1.065827";"-0.827324";"0";"0";"0.204881";"1.50193";"0";"-0.3918642";"20.13111";"20.19439";"20.16275";"0.204881";"0";"0.17449";"10.25";
"19/09/2002";"-0.873792";"0.058224";"1.096093";"-0.208431";"1.745836";"-0.827717";"0";"0";"0";"1.540839";"0";"-1.171692";"19.10193";"19.8454";"19.47367";"0";"0";"0.52348";"9.25";
"20/09/2002 01:00:00";"-0.901157";"0.306853";"1.245081";"-0.160862";"2.085223";"-0.862251";"0";"0.020077";"0";"1.558317";"0";"-1.600467";"18.47789";"19.41434";"18.94612";"0";"0.02362";"0.697974";"8.25";
"20/09/2002 02:00:00";"-0.958964";"0.494701";"1.206577";"-0.181862";"2.085519";"-0.856467";"0";"0.134662";"0";"1.558317";"0";"-1.47226";"18.1507";"18.99699";"18.57384";"0";"0.158426";"0.697974";"8";
"20/09/2002 03:00:00";"-1.014097";"0.60959";"1.052936";"-0.263668";"2.08592";"-0.907712";"0";"0.552221";"0";"1.558317";"0";"-1.145482";"17.97913";"18.64045";"18.30979";"0";"0.649671";"0.697974";"7.25";
"20/09/2002 04:00:00";"-1.110037";"0.693731";"0.906436";"-0.361536";"2.08931";"-1.050951";"0";"1.196345";"0";"1.558317";"3.341407E-02";"-0.7894378";"17.84493";"18.33028";"18.0876";"0";"1.407463";"0.697974";"5.5";
"20/09/2002 05:00:00";"-1.225908";"0.776525";"0.819853";"-0.4599";"2.089182";"-1.087416";"0";"1.56984";"0";"1.558317";"0.1262214";"-0.5722889";"17.75158";"18.04692";"17.89925";"0";"1.846871";"0.697974";"5";
"20/09/2002 06:00:00";"-1.277226";"0.825907";"0.701481";"-0.584052";"2.08853";"-1.081505";"0";"1.801945";"0";"1.558317";"0.2635558";"-0.4664279";"17.68226";"17.81318";"17.74772";"0";"2.119936";"0.697974";"5";
"20/09/2002 07:00:00";"-1.190093";"0.832186";"0.532709";"-0.644249";"2.086229";"-1.012079";"0";"1.789275";"0";"1.558317";"0.3404904";"-0.4315994";"17.65067";"17.66387";"17.65727";"0";"2.105031";"0.697974";"5.75";
"20/09/2002 08:00:00";"-0.967699";"0.600378";"-0.083958";"-0.689081";"1.399894";"-0.876482";"0";"0.428031";"1.02441";"1.558317";"3.558304E-02";"-0.4270097";"17.87003";"17.74686";"17.80844";"1.02441";"0.503565";"0.34898";"7.5";
"20/09/2002 09:00:00";"-0.904458";"0.462955";"-0.337632";"-0.550033";"1.059421";"-0.733851";"0";"0.009755";"1.02441";"1.558317";"0";"-0.3358211";"18.2428";"17.90033";"18.07157";"1.02441";"0.011476";"0.17449";"9.5";
"20/09/2002 10:00:00";"-1.035446";"0.39186";"-0.374686";"-0.676825";"0.7171956";"-0.596368";"0";"0";"1.02441";"1.558317";"0";"0";"18.65488";"17.98675";"18.32081";"1.02441";"0";"0";"11.5";
"20/09/2002 11:00:00";"-0.44806";"0.266755";"-0.495848";"-0.302487";"0.7162724";"-0.557055";"0";"0";"0";"1.558317";"0";"0";"18.69578";"18.28148";"18.48863";"0";"0";"0";"12";
"20/09/2002 12:00:00";"-0.088819";"-0.000131";"-0.871179";"0.211422";"0.7110748";"-0.472153";"0";"0";"0";"1.558317";"0";"0";"19.20408";"18.6981";"18.95109";"0";"0";"0";"13.5";
"20/09/2002 13:00:00";"0.071077";"-0.266748";"-1.163283";"0.497175";"0.710965";"-0.408812";"0";"0";"0";"1.549782";"0";"0";"19.71141";"19.16809";"19.43975";"0";"0";"0";"14.75";
"20/09/2002 14:00:00";"0.080259";"-0.439524";"-1.135662";"0.618149";"0.712661";"-0.42101";"0";"0";"0";"1.528066";"0";"0";"20.11415";"19.56274";"19.83845";"0";"0";"0";"15";
"20/09/2002 15:00:00";"0.023085";"-0.552544";"-0.991713";"0.616188";"0.7112593";"-0.385776";"0";"0";"0";"1.508916";"0";"0";"20.4479";"19.87032";"20.15911";"0";"0";"0";"15.75";
"20/09/2002 16:00:00";"-0.031519";"-0.636728";"-0.839521";"0.579162";"0.7148132";"-0.505209";"0";"0";"0";"1.49215";"0";"0";"20.62411";"20.12589";"20.375";"0";"0";"0";"14.5";
"20/09/2002 17:00:00";"-0.274184";"-0.597452";"-0.481002";"0.460388";"0.7164569";"-0.552858";"0";"0";"0";"1.487249";"0";"0";"20.69087";"20.2106";"20.45074";"0";"0";"0";"14";
"20/09/2002 18:00:00";"-0.52613";"-0.508417";"-0.145662";"0.215845";"0.7179077";"-0.610178";"0";"0";"0";"1.486004";"0";"0";"20.61418";"20.16627";"20.39022";"0";"0";"0";"13.25";
"20/09/2002 19:00:00";"-0.70401";"-0.382542";"0.15859";"-0.014265";"0.720751";"-0.679277";"0";"0";"0";"1.494957";"0";"0";"20.42059";"20.03478";"20.22768";"0";"0";"0";"12.25";
"20/09/2002 20:00:00";"-0.83187";"-0.286315";"0.29845";"-0.213279";"0.7248148";"-0.812384";"0";"0";"0.204881";"1.506315";"0";"0";"20.21177";"19.87928";"20.04553";"0.204881";"0";"0";"10.5";
"20/09/2002 21:00:00";"-0.942667";"-0.161558";"0.443366";"-0.318633";"0.7270256";"-0.896747";"0";"0";"0.204881";"1.52055";"0";"0";"19.92376";"19.689";"19.80638";"0.204881";"0";"0";"9.25";
"20/09/2002 22:00:00";"-1.046333";"-0.036625";"0.544648";"-0.400273";"0.7290249";"-0.959518";"0";"0";"0.204881";"1.536085";"0";"0";"19.63147";"19.46956";"19.55051";"0.204881";"0";"0";"8.25";
"20/09/2002 23:00:00";"-1.090584";"0.139045";"0.752456";"-0.419747";"1.069265";"-0.990331";"0";"0";"0.204881";"1.552079";"0";"-0.4635221";"18.95561";"19.20255";"19.07908";"0.204881";"0";"0.17449";"7.25";
"20/09/2002";"-1.085359";"0.425169";"1.119752";"-0.34259";"1.744538";"-0.940181";"0";"0.200674";"0";"1.558317";"0";"-1.117523";"18.10318";"18.8318";"18.46749";"0";"0.236087";"0.52348";"7";
"21/09/2002 01:00:00";"-1.110301";"0.584882";"1.101463";"-0.373879";"2.082989";"-0.912575";"0";"0.755493";"0";"1.558317";"8.632008E-04";"-0.951823";"17.93275";"18.44518";"18.18896";"0";"0.888815";"0.697974";"7.15";
"21/09/2002 02:00:00";"-1.127354";"0.642275";"0.871773";"-0.476094";"2.085685";"-0.914446";"0";"1.087412";"0";"1.558317";"5.790458E-02";"-0.6796665";"17.85114";"18.16228";"18.00671";"0";"1.279309";"0.697974";"7.05";
"21/09/2002 03:00:00";"-1.145573";"0.692778";"0.717095";"-0.563884";"2.08673";"-0.977122";"0";"1.458014";"0";"1.558317";"0.1327811";"-0.4947624";"17.75932";"17.93529";"17.8473";"0";"1.71531";"0.697974";"6.25";
"21/09/2002 04:00:00";"-1.189824";"0.743264";"0.624847";"-0.635";"2.086089";"-0.993356";"0";"1.69157";"0";"1.558317";"0.2716254";"-0.428101";"17.69056";"17.73478";"17.71267";"0";"1.990082";"0.697974";"6";
"21/09/2002 05:00:00";"-1.218767";"0.776657";"0.534024";"-0.704301";"2.085558";"-0.988853";"0";"1.838611";"0";"1.558317";"0.4185977";"-0.419608";"17.63756";"17.56533";"17.60145";"0";"2.163072";"0.697974";"6";
"21/09/2002 06:00:00";"-1.224652";"0.798889";"0.44449";"-0.762528";"2.085237";"-0.984923";"0";"1.96621";"0";"1.558317";"0.5461959";"-0.4122953";"17.59132";"17.42621";"17.50877";"0";"2.313188";"0.697974";"6";
"21/09/2002 07:00:00";"-1.105027";"0.774295";"0.285011";"-0.762282";"2.08209";"-0.867197";"0";"1.766783";"0";"1.558317";"0.5046162";"-0.3605603";"17.60315";"17.36182";"17.48248";"0";"2.078569";"0.697974";"7.35";
"21/09/2002 08:00:00";"-0.755809";"0.479394";"-0.370006";"-0.72772";"1.391021";"-0.584521";"0";"0.203553";"1.02441";"1.558317";"2.343644E-02";"-0.3735397";"17.94703";"17.56384";"17.75543";"1.02441";"0.239475";"0.34898";"10.95";
"21/09/2002 09:00:00";"-0.319911";"0.168902";"-0.936935";"-0.399866";"1.05132";"-0.4833";"0";"0";"1.02441";"1.558317";"0";"-0.2304653";"18.57489";"18.00129";"18.28809";"1.02441";"0";"0.17449";"12.75";
"21/09/2002 10:00:00";"-0.13119";"-0.149128";"-1.35482";"-0.089196";"0.7075655";"-0.339333";"0";"0";"1.02441";"1.558047";"0";"0";"19.37433";"18.5323";"18.95331";"1.02441";"0";"0";"15.25";
"21/09/2002 11:00:00";"0.155563";"-0.354307";"-1.337891";"0.400706";"0.7042814";"-0.185179";"0";"0";"0";"1.545055";"0";"0";"19.76924";"19.07866";"19.42395";"0";"0";"0";"17.5";
"21/09/2002 12:00:00";"0.295736";"-0.629109";"-1.446667";"0.733859";"0.7044638";"-0.187768";"0";"0";"0";"1.518627";"0";"0";"20.30557";"19.62101";"19.96329";"0";"0";"0";"18";
"21/09/2002 13:00:00";"0.32679";"-0.824913";"-1.38582";"0.822014";"0.7012084";"-0.094785";"0";"0";"0";"1.491044";"0";"0";"20.82061";"20.08805";"20.45433";"0";"0";"0";"19.65";
"21/09/2002 14:00:00";"0.385683";"-1.014392";"-1.336753";"0.853873";"0.7034247";"-0.099196";"0";"0";"0";"1.461328";"0";"0";"21.27746";"20.5396";"20.90853";"0";"0";"0";"20.05";
"21/09/2002 15:00:00";"0.352573";"-1.143321";"-1.175125";"0.932788";"0.7095724";"-0.307226";"0";"0";"0";"1.440581";"0";"0";"21.51644";"20.93069";"21.22356";"0";"0";"0";"17.75";
"21/09/2002 16:00:00";"0.040798";"-1.102478";"-0.717914";"0.865004";"0.7170525";"-0.55738";"0";"0";"0";"1.433758";"0";"0";"21.51316";"21.09164";"21.3024";"0";"0";"0";"14.75";
"21/09/2002 17:00:00";"-0.271122";"-0.973255";"-0.238365";"0.612784";"0.7149965";"-0.497766";"0";"0";"0";"1.436296";"0";"0";"21.5561";"21.05286";"21.30448";"0";"0";"0";"15.5";
"21/09/2002 18:00:00";"-0.440757";"-0.884453";"-0.017666";"0.314365";"0.7155737";"-0.513211";"0";"0";"0";"1.43241";"0";"0";"21.48903";"20.97804";"21.23353";"0";"0";"0";"15.25";
