"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Total Cooling";"Zone Heating";"Lighting";"Electricity";"Gas";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";
"27/05/2002 14:00:00";"0.057804";"-2.765811";"-2.002183";"0.85074";"-4.822457";"0.7098142";"-0.351326";"0";"-4.822457";"0";"0";"2.679143";"0";"0";"2.679143";"0";
"27/05/2002 15:00:00";"0.218485";"-2.487922";"-1.385656";"1.189039";"-4.817955";"0.7107815";"-0.382128";"0";"-4.817955";"0";"0";"2.676642";"0";"0";"2.676642";"0";
"27/05/2002 16:00:00";"0.333478";"-1.912848";"-0.606469";"1.379177";"-4.213862";"0.7138143";"-0.462128";"0";"-4.213862";"0";"0";"2.341035";"0";"0";"2.341035";"0";
"27/05/2002 17:00:00";"0.322113";"-1.15121";"0.320797";"1.445256";"-2.99605";"0.7194399";"-0.607292";"0";"-2.99605";"0";"0";"1.664473";"0";"0";"1.664473";"0";
"27/05/2002 18:00:00";"0.106795";"-0.627853";"1.085108";"1.292598";"-1.736057";"0.722633";"-0.697387";"0";"-1.736057";"0";"0";"0.964475";"0";"0";"0.964475";"0";
"27/05/2002 19:00:00";"-0.232916";"-0.532041";"1.164721";"0.756495";"-0.911263";"0.7267275";"-0.811436";"0";"-0.911263";"0";"0";"0.506259";"0";"0";"0.506259";"0";
"27/05/2002 20:00:00";"-0.43667";"-0.375685";"1.154682";"0.310894";"-0.379017";"0.7298096";"-0.968901";"0";"-0.379017";"0";"0.202959";"0.413524";"0";"0";"0.210565";"0";
"27/05/2002 21:00:00";"-0.55303";"-0.201748";"1.148746";"0.010907";"-0.048786";"0.7326725";"-1.055665";"0";"-0.048786";"0";"0.202959";"0.230062";"0";"0";"0.027103";"0";
"27/05/2002 22:00:00";"-0.619216";"-0.017769";"1.158412";"-0.177837";"0";"0.7332639";"-1.109311";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"27/05/2002 23:00:00";"-0.638659";"0.229896";"1.327942";"-0.250283";"0";"1.117925";"-1.117702";"-0.065234";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"27/05/2002";"-0.594987";"0.601891";"1.684904";"-0.158137";"0";"1.762441";"-1.054714";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"28/05/2002 01:00:00";"-0.595695";"0.892721";"1.743388";"-0.118837";"0";"2.0997";"-1.056877";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"28/05/2002 02:00:00";"-0.617035";"1.122079";"1.648851";"-0.147751";"0";"2.102659";"-1.035988";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"28/05/2002 03:00:00";"-0.627971";"1.33815";"1.577747";"-0.188397";"0";"2.095327";"-1.115351";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"28/05/2002 04:00:00";"-0.642076";"1.603318";"1.65068";"-0.172788";"0";"2.09507";"-1.234869";"0";"0";"0.056781";"0";"0.689664";"0.066801";"0.066801";"0";"0.689664";
"28/05/2002 05:00:00";"-0.706";"1.820674";"1.630797";"-0.210151";"0";"2.093314";"-1.306286";"0";"0";"0.358951";"0";"0.689664";"0.422295";"0.422295";"0";"0.689664";
"28/05/2002 06:00:00";"-0.779161";"1.921186";"1.393147";"-0.343744";"0";"2.093986";"-1.208305";"0";"0";"0.520032";"0";"0.689664";"0.611802";"0.611802";"0";"0.689664";
"28/05/2002 07:00:00";"-0.841821";"1.778825";"0.862623";"-0.633237";"0";"2.088998";"-1.067957";"0";"0";"0.49145";"0";"0.689664";"0.578177";"0.578177";"0";"0.689664";
"28/05/2002 08:00:00";"-0.969883";"1.019123";"-0.516341";"-1.276514";"0";"1.406632";"-1.032686";"0";"0";"0.005928";"1.014776";"1.35961";"0.006975";"0.006975";"0";"0.344834";
"28/05/2002 09:00:00";"-0.932778";"0.206872";"-1.653586";"-1.617683";"0";"1.06661";"-0.968333";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"28/05/2002 10:00:00";"-0.859889";"-0.625916";"-2.600354";"-1.739834";"0";"0.718105";"-0.692681";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"28/05/2002 11:00:00";"-0.622942";"-1.078033";"-2.8748";"-1.410932";"0";"0.7141362";"-0.55533";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"28/05/2002 12:00:00";"-0.44551";"-1.474431";"-2.80758";"-0.957408";"-0.264005";"0.7153394";"-0.589473";"0";"-0.264005";"0";"0";"0.146671";"0";"0";"0.146671";"0";
"28/05/2002 13:00:00";"-0.307087";"-1.741005";"-2.47241";"-0.530241";"-0.808261";"0.7173739";"-0.629132";"0";"-0.808261";"0";"0";"0.449034";"0";"0";"0.449034";"0";
"28/05/2002 14:00:00";"-0.209856";"-2.04118";"-2.080198";"-0.171079";"-1.500629";"0.714821";"-0.542252";"0";"-1.500629";"0";"0";"0.833683";"0";"0";"0.833683";"0";
"28/05/2002 15:00:00";"-0.048957";"-2.118379";"-1.513295";"0.237951";"-2.064179";"0.7108863";"-0.411084";"0";"-2.064179";"0";"0";"1.146765";"0";"0";"1.146765";"0";
"28/05/2002 16:00:00";"0.119599";"-1.81763";"-0.85338";"0.582955";"-2.201599";"0.7107523";"-0.331884";"0";"-2.201599";"0";"0";"1.223111";"0";"0";"1.223111";"0";
"28/05/2002 17:00:00";"0.202278";"-1.187661";"-0.00885";"0.863545";"-1.671659";"0.7109121";"-0.320588";"0";"-1.671659";"0";"0";"0.928699";"0";"0";"0.928699";"0";
"28/05/2002 18:00:00";"0.076359";"-0.816913";"0.623488";"0.849798";"-0.935835";"0.7162998";"-0.552003";"0";"-0.935835";"0";"0";"0.519908";"0";"0";"0.519908";"0";
"28/05/2002 19:00:00";"-0.177275";"-0.648529";"0.866438";"0.539401";"-0.371255";"0.7223849";"-0.797009";"0";"-0.371255";"0";"0";"0.206253";"0";"0";"0.206253";"0";
"28/05/2002 20:00:00";"-0.396613";"-0.478764";"0.939102";"0.197651";"-0.065917";"0.7290384";"-0.905245";"0";"-0.065917";"0";"0.202959";"0.23958";"0";"0";"0.036621";"0";
"28/05/2002 21:00:00";"-0.516004";"-0.297899";"0.988953";"-0.053342";"0";"0.7305863";"-0.959422";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"28/05/2002 22:00:00";"-0.574794";"-0.103109";"1.057876";"-0.204608";"0";"0.7320902";"-1.01066";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"28/05/2002 23:00:00";"-0.591743";"0.130975";"1.226192";"-0.2649";"0";"1.10391";"-1.026552";"-0.042615";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"28/05/2002";"-0.548968";"0.504288";"1.617144";"-0.159465";"0";"1.76081";"-1.022902";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"29/05/2002 01:00:00";"-0.56293";"0.812013";"1.728055";"-0.102233";"0";"2.098154";"-1.045658";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"29/05/2002 02:00:00";"-0.591346";"1.074226";"1.700289";"-0.10681";"0";"2.095566";"-1.08216";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"29/05/2002 03:00:00";"-0.630117";"1.284035";"1.593082";"-0.166793";"0";"2.097957";"-1.062293";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"29/05/2002 04:00:00";"-0.658491";"1.45065";"1.455273";"-0.252165";"0";"2.094983";"-1.061324";"0";"0";"0.008306";"0";"0.689664";"0.009772";"0.009772";"0";"0.689664";
"29/05/2002 05:00:00";"-0.674409";"1.628417";"1.403733";"-0.306371";"0";"2.092052";"-1.113314";"0";"0";"0.116329";"0";"0.689664";"0.136858";"0.136858";"0";"0.689664";
"29/05/2002 06:00:00";"-0.708583";"1.788865";"1.354974";"-0.361019";"0";"2.091526";"-1.187574";"0";"0";"0.439254";"0";"0.689664";"0.516771";"0.516771";"0";"0.689664";
"29/05/2002 07:00:00";"-0.842128";"1.506937";"0.859599";"-0.686725";"0";"2.091572";"-1.230617";"0";"0";"0.675782";"0";"0.689664";"0.795038";"0.795038";"0";"0.689664";
"29/05/2002 08:00:00";"-1.046484";"0.148279";"-0.965881";"-1.586441";"0";"1.405488";"-1.044441";"0";"0";"0.00788";"1.014776";"1.35961";"0.00927";"0.00927";"0";"0.344834";
"29/05/2002 09:00:00";"-0.938981";"-1.136783";"-2.471532";"-1.981392";"0";"1.063841";"-0.881635";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"29/05/2002 10:00:00";"-0.758557";"-2.045488";"-3.419555";"-1.849291";"-0.472812";"0.7166221";"-0.684954";"0";"-0.472812";"0";"1.014776";"1.277451";"0";"0";"0.262675";"0";
"29/05/2002 11:00:00";"-0.449699";"-2.204335";"-3.440209";"-1.207477";"-1.602844";"0.7108024";"-0.456338";"0";"-1.602844";"0";"0";"0.89047";"0";"0";"0.89047";"0";
"29/05/2002 12:00:00";"-0.2154";"-2.350623";"-3.070155";"-0.515324";"-2.6715";"0.7096324";"-0.383561";"0";"-2.6715";"0";"0";"1.484166";"0";"0";"1.484166";"0";
"29/05/2002 13:00:00";"-0.063337";"-2.482763";"-2.491135";"0.119248";"-3.419896";"0.7092194";"-0.348752";"0";"-3.419896";"0";"0";"1.899942";"0";"0";"1.899942";"0";
"29/05/2002 14:00:00";"0.080089";"-2.507104";"-1.818802";"0.640477";"-3.777516";"0.7110994";"-0.424056";"0";"-3.777516";"0";"0";"2.09862";"0";"0";"2.09862";"0";
"29/05/2002 15:00:00";"0.158801";"-2.235933";"-1.124214";"0.957713";"-3.633579";"0.7174757";"-0.529949";"0";"-3.633579";"0";"0";"2.018656";"0";"0";"2.018656";"0";
"29/05/2002 16:00:00";"0.154768";"-1.71425";"-0.270276";"1.134453";"-3.02384";"0.7200975";"-0.623774";"0";"-3.02384";"0";"0";"1.679911";"0";"0";"1.679911";"0";
"29/05/2002 17:00:00";"0.106434";"-1.074453";"0.575289";"1.224745";"-2.010654";"0.7225522";"-0.70326";"0";"-2.010654";"0";"0";"1.11703";"0";"0";"1.11703";"0";
"29/05/2002 18:00:00";"-0.090573";"-0.704217";"1.069484";"1.023256";"-1.101616";"0.7248044";"-0.772193";"0";"-1.101616";"0";"0";"0.61201";"0";"0";"0.61201";"0";
"29/05/2002 19:00:00";"-0.317766";"-0.574953";"1.095528";"0.587036";"-0.509173";"0.7267802";"-0.83823";"0";"-0.509173";"0";"0";"0.282873";"0";"0";"0.282873";"0";
"29/05/2002 20:00:00";"-0.455128";"-0.441201";"1.019283";"0.231741";"-0.165243";"0.7289183";"-0.907397";"0";"-0.165243";"0";"0.202959";"0.294761";"0";"0";"0.091802";"0";
"29/05/2002 21:00:00";"-0.533385";"-0.272096";"1.024104";"-0.003602";"0";"0.7314684";"-1.027697";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"29/05/2002 22:00:00";"-0.593045";"-0.060092";"1.124539";"-0.149104";"0";"0.7343144";"-1.097328";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"29/05/2002 23:00:00";"-0.624615";"0.190969";"1.313384";"-0.219883";"0";"1.104631";"-1.113314";"-0.04615";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"29/05/2002";"-0.584648";"0.579092";"1.703793";"-0.126261";"0";"1.760062";"-1.1068";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"30/05/2002 01:00:00";"-0.592839";"0.913654";"1.843361";"-0.064594";"0";"2.09919";"-1.123371";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"30/05/2002 02:00:00";"-0.627446";"1.168235";"1.764567";"-0.093017";"0";"2.098795";"-1.098764";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"30/05/2002 03:00:00";"-0.651739";"1.38143";"1.647016";"-0.160528";"0";"2.094196";"-1.146994";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"30/05/2002 04:00:00";"-0.669608";"1.626019";"1.65474";"-0.182265";"0";"2.092956";"-1.227893";"0";"0";"0.082921";"0";"0.689664";"0.097554";"0.097554";"0";"0.689664";
"30/05/2002 05:00:00";"-0.722499";"1.820341";"1.586619";"-0.243347";"0";"2.091838";"-1.290915";"0";"0";"0.402085";"0";"0.689664";"0.473042";"0.473042";"0";"0.689664";
"30/05/2002 06:00:00";"-0.781354";"1.91861";"1.359846";"-0.367376";"0";"2.092973";"-1.226013";"0";"0";"0.61699";"0";"0.689664";"0.72587";"0.72587";"0";"0.689664";
"30/05/2002 07:00:00";"-0.834578";"1.813391";"0.864557";"-0.62336";"0";"2.088566";"-1.065528";"0";"0";"0.560559";"0";"0.689664";"0.659482";"0.659482";"0";"0.689664";
"30/05/2002 08:00:00";"-0.927258";"1.232892";"-0.357863";"-1.14194";"0";"1.405529";"-1.01138";"0";"0";"0.008853";"1.014776";"1.35961";"0.010415";"0.010415";"0";"0.344834";
"30/05/2002 09:00:00";"-0.902429";"0.544492";"-1.379278";"-1.418007";"0";"1.066969";"-0.995844";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"30/05/2002 10:00:00";"-0.874701";"-0.346192";"-2.322024";"-1.59983";"0";"0.7210279";"-0.825165";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"30/05/2002 11:00:00";"-0.666143";"-0.902384";"-2.633454";"-1.354285";"0";"0.7162209";"-0.62545";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"30/05/2002 12:00:00";"-0.534021";"-1.513184";"-2.914425";"-1.096169";"-0.051589";"0.7132195";"-0.526736";"0";"-0.051589";"0";"0";"0.028662";"0";"0";"0.028662";"0";
"30/05/2002 13:00:00";"-0.376481";"-1.874331";"-2.79113";"-0.737845";"-0.574266";"0.7120357";"-0.475488";"0";"-0.574266";"0";"0";"0.319036";"0";"0";"0.319036";"0";
"30/05/2002 14:00:00";"-0.163766";"-1.878028";"-2.125634";"-0.185884";"-1.098252";"0.7119571";"-0.490384";"0";"-1.098252";"0";"0";"0.610141";"0";"0";"0.610141";"0";
"30/05/2002 15:00:00";"-0.104611";"-1.645892";"-1.231602";"0.219583";"-1.186585";"0.7194121";"-0.632281";"0";"-1.186585";"0";"0";"0.659213";"0";"0";"0.659213";"0";
"30/05/2002 16:00:00";"-0.160397";"-1.194954";"-0.243437";"0.385823";"-0.911655";"0.7214835";"-0.679442";"0";"-0.911655";"0";"0";"0.506475";"0";"0";"0.506475";"0";
"30/05/2002 17:00:00";"-0.220344";"-0.807691";"0.433056";"0.423765";"-0.468822";"0.7241558";"-0.736014";"0";"-0.468822";"0";"0";"0.260457";"0";"0";"0.260457";"0";
"30/05/2002 18:00:00";"-0.299328";"-0.548365";"0.793109";"0.36105";"-0.072193";"0.7271046";"-0.865099";"0";"-0.072193";"0";"0";"0.040107";"0";"0";"0.040107";"0";
"30/05/2002 19:00:00";"-0.413972";"-0.368948";"0.931541";"0.171843";"0";"0.7291597";"-1.000793";"0";"0";"0";"0";"0";"0";"0";"0";"0";
"30/05/2002 20:00:00";"-0.526081";"-0.180353";"1.012816";"-0.012553";"0";"0.7346784";"-1.075779";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"30/05/2002 21:00:00";"-0.610425";"-0.005563";"1.032631";"-0.179133";"0";"0.7338591";"-1.067034";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"30/05/2002 22:00:00";"-0.655235";"0.16067";"1.036969";"-0.305579";"0";"0.7350504";"-1.09993";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"30/05/2002 23:00:00";"-0.659088";"0.382504";"1.175268";"-0.362165";"0";"1.076099";"-1.062601";"0";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"30/05/2002";"-0.608222";"0.709563";"1.484889";"-0.283783";"0";"1.754899";"-0.97803";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"31/05/2002 01:00:00";"-0.600491";"0.944847";"1.504728";"-0.259761";"0";"2.092472";"-0.928924";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"31/05/2002 02:00:00";"-0.603458";"1.12463";"1.39761";"-0.288605";"0";"2.092745";"-0.952216";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"31/05/2002 03:00:00";"-0.607353";"1.31734";"1.365458";"-0.305661";"0";"2.092102";"-0.996734";"0";"0";"0.006512";"0";"0.689664";"0.007661";"0.007661";"0";"0.689664";
"31/05/2002 04:00:00";"-0.630858";"1.493578";"1.33553";"-0.328797";"0";"2.091424";"-1.045471";"0";"0";"0.089871";"0";"0.689664";"0.10573";"0.10573";"0";"0.689664";
"31/05/2002 05:00:00";"-0.663968";"1.664188";"1.322098";"-0.35251";"0";"2.087729";"-1.165741";"0";"0";"0.444126";"0";"0.689664";"0.5225";"0.5225";"0";"0.689664";
"31/05/2002 06:00:00";"-0.7283";"1.786477";"1.237732";"-0.410489";"0";"2.092615";"-1.252229";"0";"0";"0.898483";"0";"0.689664";"1.057039";"1.057039";"0";"0.689664";
"31/05/2002 07:00:00";"-0.842368";"1.631591";"0.782349";"-0.682004";"0";"2.088737";"-1.134546";"0";"0";"0.881712";"0";"0.689664";"1.037308";"1.037308";"0";"0.689664";
"31/05/2002 08:00:00";"-0.996908";"0.668913";"-0.73081";"-1.401172";"0";"1.401099";"-0.904156";"0";"0";"0.016423";"1.014776";"1.35961";"0.019321";"0.019321";"0";"0.344834";
"31/05/2002 09:00:00";"-0.967776";"-0.791545";"-2.361243";"-1.968683";"0";"1.056922";"-0.687165";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"31/05/2002 10:00:00";"-0.802284";"-2.060596";"-3.606695";"-2.052078";"-0.029535";"0.7139413";"-0.613627";"0";"-0.029535";"0";"1.014776";"1.031184";"0";"0";"0.016408";"0";
"31/05/2002 11:00:00";"-0.485741";"-2.245154";"-3.621786";"-1.370662";"-0.844713";"0.7138914";"-0.536449";"0";"-0.844713";"0";"0";"0.469286";"0";"0";"0.469286";"0";
"31/05/2002 12:00:00";"-0.261258";"-2.340952";"-3.222082";"-0.701853";"-1.815298";"0.7125968";"-0.462253";"0";"-1.815298";"0";"0";"1.008499";"0";"0";"1.008499";"0";
"31/05/2002 13:00:00";"-0.10368";"-2.340144";"-2.493992";"-0.013354";"-2.459883";"0.713155";"-0.47389";"0";"-2.459883";"0";"0";"1.366603";"0";"0";"1.366603";"0";
"31/05/2002 14:00:00";"0.000854";"-2.35357";"-1.840525";"0.456029";"-2.786053";"0.7126667";"-0.450795";"0";"-2.786053";"0";"0";"1.547808";"0";"0";"1.547808";"0";
"31/05/2002 15:00:00";"0.106441";"-2.147024";"-1.142085";"0.797818";"-2.73546";"0.7154295";"-0.458917";"0";"-2.73546";"0";"0";"1.5197";"0";"0";"1.5197";"0";
"31/05/2002 16:00:00";"0.163407";"-1.69819";"-0.346335";"1.045327";"-2.214625";"0.7176828";"-0.534241";"0";"-2.214625";"0";"0";"1.230348";"0";"0";"1.230348";"0";
"31/05/2002 17:00:00";"0.0987";"-1.237828";"0.419349";"1.124038";"-1.459452";"0.7215968";"-0.674062";"0";"-1.459452";"0";"0";"0.810807";"0";"0";"0.810807";"0";
"31/05/2002 18:00:00";"-0.088598";"-0.866206";"0.949594";"0.962959";"-0.707282";"0.7230982";"-0.82336";"0";"-0.707282";"0";"0";"0.392935";"0";"0";"0.392935";"0";
"31/05/2002 19:00:00";"-0.333371";"-0.674776";"1.086563";"0.563431";"-0.178218";"0.7277802";"-0.975307";"0";"-0.178218";"0";"0";"0.099009";"0";"0";"0.099009";"0";
"31/05/2002 20:00:00";"-0.50429";"-0.482445";"1.114123";"0.1988";"0";"0.7319202";"-1.05201";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"31/05/2002 21:00:00";"-0.590099";"-0.262663";"1.180551";"-0.037164";"0";"0.7331293";"-1.086403";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"31/05/2002 22:00:00";"-0.640207";"-0.05747";"1.208226";"-0.198811";"0";"0.7355937";"-1.123565";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"31/05/2002 23:00:00";"-0.649914";"0.191393";"1.353522";"-0.265335";"0";"1.07706";"-1.127063";"0";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"31/05/2002";"-0.598821";"0.578986";"1.723904";"-0.164781";"0";"1.759773";"-1.096775";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"1/06/2002 01:00:00";"-0.603323";"0.901946";"1.830888";"-0.103633";"0";"2.096202";"-1.108127";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"1/06/2002 02:00:00";"-0.62631";"1.168467";"1.779033";"-0.113072";"0";"2.093015";"-1.135201";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"1/06/2002 03:00:00";"-0.653646";"1.406133";"1.705119";"-0.154452";"0";"2.090829";"-1.165412";"0";"0";"0.029242";"0";"0.689664";"0.034402";"0.034402";"0";"0.689664";
"1/06/2002 04:00:00";"-0.692809";"1.607839";"1.614384";"-0.21789";"0";"2.089283";"-1.197699";"0";"0";"0.203384";"0";"0.689664";"0.239275";"0.239275";"0";"0.689664";
"1/06/2002 05:00:00";"-0.7432";"1.748453";"1.44853";"-0.318685";"0";"2.093551";"-1.239832";"0";"0";"0.585069";"0";"0.689664";"0.688316";"0.688316";"0";"0.689664";
"1/06/2002 06:00:00";"-0.798248";"1.855331";"1.290877";"-0.436427";"0";"2.093375";"-1.283171";"0";"0";"1.017628";"0";"0.689664";"1.19721";"1.19721";"0";"0.689664";
"1/06/2002 07:00:00";"-0.924981";"1.555508";"0.686098";"-0.824406";"0";"2.088749";"-1.141177";"0";"0";"0.917563";"0";"0.689664";"1.079486";"1.079486";"0";"0.689664";
"1/06/2002 08:00:00";"-1.040746";"0.472191";"-0.924222";"-1.597747";"0";"1.402857";"-0.971161";"0";"0";"0.025087";"1.014776";"1.35961";"0.029514";"0.029514";"0";"0.344834";
"1/06/2002 09:00:00";"-0.910629";"-0.500363";"-2.212745";"-1.925108";"0";"1.061749";"-0.823702";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"1/06/2002 10:00:00";"-0.736029";"-1.172323";"-2.997998";"-1.812838";"0";"0.7178721";"-0.720959";"0";"0";"0";"1.014776";"1.014776";"0";"0";"0";"0";
"1/06/2002 11:00:00";"-0.572682";"-1.846862";"-3.2659";"-1.413457";"-0.224063";"0.7163792";"-0.644068";"0";"-0.224063";"0";"0";"0.12448";"0";"0";"0.12448";"0";
"1/06/2002 12:00:00";"-0.390844";"-2.150778";"-3.07309";"-0.876614";"-1.067977";"0.714204";"-0.541635";"0";"-1.067977";"0";"0";"0.593322";"0";"0";"0.593322";"0";
"1/06/2002 13:00:00";"-0.222028";"-2.365985";"-2.658307";"-0.321839";"-1.993824";"0.7116354";"-0.423077";"0";"-1.993824";"0";"0";"1.10768";"0";"0";"1.10768";"0";
"1/06/2002 14:00:00";"-0.073928";"-2.415777";"-2.083661";"0.163568";"-2.553717";"0.7105677";"-0.361673";"0";"-2.553717";"0";"0";"1.418731";"0";"0";"1.418731";"0";
"1/06/2002 15:00:00";"-0.014087";"-2.234274";"-1.313741";"0.431402";"-2.669456";"0.7131332";"-0.370112";"0";"-2.669456";"0";"0";"1.483032";"0";"0";"1.483032";"0";
"1/06/2002 16:00:00";"0.063359";"-1.792557";"-0.504072";"0.66538";"-2.3289";"0.7139987";"-0.39824";"0";"-2.3289";"0";"0";"1.293834";"0";"0";"1.293834";"0";
"1/06/2002 17:00:00";"0.075343";"-1.208096";"0.347691";"0.836403";"-1.594697";"0.7149877";"-0.452738";"0";"-1.594697";"0";"0";"0.885942";"0";"0";"0.885942";"0";
"1/06/2002 18:00:00";"-0.04359";"-0.842718";"0.870803";"0.761261";"-0.811611";"0.7200171";"-0.638639";"0";"-0.811611";"0";"0";"0.450895";"0";"0";"0.450895";"0";
"1/06/2002 19:00:00";"-0.249889";"-0.695511";"0.964951";"0.453429";"-0.294455";"0.724875";"-0.7683";"0";"-0.294455";"0";"0";"0.163587";"0";"0";"0.163587";"0";
"1/06/2002 20:00:00";"-0.407732";"-0.549548";"0.943771";"0.162627";"-0.034955";"0.7279222";"-0.879715";"0";"-0.034955";"0";"0.202959";"0.222379";"0";"0";"0.01942";"0";
"1/06/2002 21:00:00";"-0.496296";"-0.334784";"1.062275";"-0.011268";"0";"0.7313434";"-1.064051";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"1/06/2002 22:00:00";"-0.583041";"-0.09235";"1.21882";"-0.127262";"0";"0.7346191";"-1.176307";"0";"0";"0";"0.202959";"0.202959";"0";"0";"0";"0";
"1/06/2002 23:00:00";"-0.641578";"0.186506";"1.420889";"-0.197127";"0";"1.077585";"-1.177625";"0";"0";"0";"0.202959";"0.375381";"0";"0";"0";"0.172422";
"1/06/2002";"-0.605142";"0.606861";"1.832621";"-0.096723";"0";"1.759794";"-1.213759";"0";"0";"0";"0";"0.517256";"0";"0";"0";"0.517256";
"2/06/2002 01:00:00";"-0.621222";"0.978306";"2.000804";"-0.025232";"0";"2.096806";"-1.204459";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"2/06/2002 02:00:00";"-0.661919";"1.248023";"1.897953";"-0.065401";"0";"2.093703";"-1.203614";"0";"0";"0";"0";"0.689664";"0";"0";"0";"0.689664";
"2/06/2002 03:00:00";"-0.695582";"1.465061";"1.741698";"-0.152081";"0";"2.095473";"-1.176012";"0";"0";"0.055346";"0";"0.689664";"0.065113";"0.065113";"0";"0.689664";
"2/06/2002 04:00:00";"-0.722552";"1.640167";"1.586806";"-0.249541";"0";"2.089174";"-1.2054";"0";"0";"0.271216";"0";"0.689664";"0.319078";"0.319078";"0";"0.689664";
"2/06/2002 05:00:00";"-0.758997";"1.784921";"1.44301";"-0.341168";"0";"2.089303";"-1.26559";"0";"0";"0.693816";"0";"0.689664";"0.816255";"0.816255";"0";"0.689664";
"2/06/2002 06:00:00";"-0.814213";"1.89178";"1.293064";"-0.453885";"0";"2.09441";"-1.334519";"0";"0";"1.218304";"0";"0.689664";"1.4333";"1.4333";"0";"0.689664";
"2/06/2002 07:00:00";"-0.962451";"1.567838";"0.700548";"-0.844917";"0";"2.093889";"-1.360951";"0";"0";"1.493188";"0";"0.689664";"1.756693";"1.756693";"0";"0.689664";
"2/06/2002 08:00:00";"-1.114811";"0.338862";"-0.936525";"-1.657283";"0";"1.407743";"-1.131741";"0";"0";"0.120563";"1.014776";"1.35961";"0.141838";"0.141838";"0";"0.344834";
"2/06/2002 09:00:00";"-0.997696";"-1.02468";"-2.453166";"-2.043048";"0";"1.062791";"-0.863616";"0";"0";"0";"1.014776";"1.187198";"0";"0";"0";"0.172422";
"2/06/2002 10:00:00";"-0.792013";"-2.057232";"-3.408343";"-1.888084";"-0.142422";"0.7204131";"-0.783141";"0";"-0.142422";"0";"1.014776";"1.093899";"0";"0";"0.079123";"0";
"2/06/2002 11:00:00";"-0.541015";"-2.553558";"-3.51308";"-1.246375";"-1.364358";"0.7136383";"-0.533181";"0";"-1.364358";"0";"0";"0.757977";"0";"0";"0.757977";"0";
