"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Total Cooling";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"kW";"°C";
"17/05/2002 14:00:00";"-4.149181";"-2.439046";"-3.005674";"25.12749";"-21.89137";"0.7224417";"-0.911257";"0";"-23.00411";"0";"0";"0.8803624";"6.700613";"0";"-21.89137";"28.48533";"36.68843";"32.58688";"0";"0";"5.112025";"0";"17.25";
"17/05/2002 15:00:00";"-3.068308";"-0.88848";"0.421408";"17.37834";"-19.31603";"0.7258282";"-0.993978";"0";"-20.23769";"0";"0";"0.8803624";"5.556735";"0";"-19.31603";"28.46203";"35.79465";"32.12835";"0";"0";"4.497266";"0";"16.25";
"17/05/2002 16:00:00";"-1.817127";"0.781513";"3.801108";"7.403833";"-14.02187";"0.7257272";"-1.033808";"0";"-14.77944";"0";"0";"0.8803624";"3.860032";"0";"-14.02255";"27.90784";"33.52077";"30.7143";"0";"0";"3.28432";"0";"15.25";
"17/05/2002 17:00:00";"-0.456489";"2.484395";"7.027388";"-4.132441";"-6.794699";"0.7266129";"-1.047972";"0";"-7.241053";"0";"0";"0.9215686";"1.673878";"0";"-6.794697";"27.03756";"29.79619";"28.41687";"0";"0";"1.609125";"0";"14.25";
"17/05/2002 18:00:00";"0.418689";"2.775331";"7.622166";"-10.46742";"-1.161908";"0.7249284";"-0.967526";"0";"-1.259325";"0";"0";"1.044458";"0";"0";"-1.162108";"25.79596";"26.40514";"26.10055";"0";"0";"0.279852";"0";"14";
"17/05/2002 19:00:00";"0.806878";"2.289752";"6.574689";"-11.46502";"0";"0.722726";"-0.870346";"0";"0";"0";"0";"1.191337";"0";"0";"0";"23.83368";"24.20918";"24.02143";"0";"0";"0";"0";"13.25";
"17/05/2002 20:00:00";"1.118066";"2.193313";"5.963239";"-11.21659";"0";"0.7229589";"-0.863938";"0";"0";"0";"0.203414";"1.339231";"0";"0";"0";"21.94138";"22.25875";"22.10006";"0.203414";"0";"0";"0";"11.5";
"17/05/2002 21:00:00";"1.329982";"2.184957";"5.494224";"-10.91086";"0";"0.7214488";"-0.825285";"0";"0";"0";"0.203414";"1.458598";"0";"0";"0";"20.17987";"20.45813";"20.319";"0.203414";"0";"0";"0";"10.25";
"17/05/2002 22:00:00";"1.448934";"2.160278";"5.020626";"-10.55297";"0";"0.7202847";"-0.787696";"0";"0";"0.282728";"0.203414";"1.530508";"0";"0.282728";"0";"18.69414";"18.81579";"18.75496";"0.203414";"0.33262";"0";"0";"9.25";
"17/05/2002 23:00:00";"1.428315";"1.997416";"4.334593";"-10.44703";"0";"0.721143";"-0.809913";"0";"0";"1.806563";"0.203414";"1.547157";"0";"1.806563";"0";"17.92571";"17.38859";"17.65715";"0.203414";"2.125369";"0";"0.172912";"8.25";
"17/05/2002";"1.293801";"1.814751";"3.634012";"-10.55601";"0";"0.7229763";"-0.86197";"0";"0";"3.416001";"0";"1.547157";"0";"3.416001";"0";"17.51185";"16.21862";"16.86523";"0";"4.018826";"0";"0.51874";"7.25";
"18/05/2002 01:00:00";"1.114712";"1.641357";"2.941071";"-10.61139";"0";"0.7228684";"-0.85464";"0";"0";"4.586325";"0";"1.547157";"0";"4.586325";"0";"17.16634";"15.27095";"16.21864";"0";"5.395676";"0";"0.691656";"7";
"18/05/2002 02:00:00";"0.90067";"1.440964";"2.258165";"-10.45587";"0";"0.7227187";"-0.831363";"0";"0";"5.56639";"0";"1.547157";"0";"5.56639";"0";"16.88929";"14.55406";"15.72167";"0";"6.548694";"0";"0.691656";"7";
"18/05/2002 03:00:00";"0.694089";"1.342533";"1.843697";"-10.64417";"0";"0.7265594";"-0.940015";"0";"0";"6.635665";"0";"1.547157";"0";"6.635665";"0";"16.62267";"13.92381";"15.27324";"0";"7.806664";"0";"0.691656";"5.5";
"18/05/2002 04:00:00";"0.510654";"1.318099";"1.632164";"-11.1888";"0";"0.7294101";"-1.02854";"0";"0";"7.765878";"0";"1.547157";"0";"7.765878";"0";"16.36757";"13.31961";"14.84359";"0";"9.136327";"0";"0.691656";"4.25";
"18/05/2002 05:00:00";"0.335973";"1.302722";"1.473236";"-11.73453";"0";"0.733588";"-1.163628";"0";"0";"8.874311";"0";"1.547157";"0";"8.874311";"0";"16.12324";"12.76623";"14.44473";"0";"10.44037";"0";"0.691656";"2.5";
"18/05/2002 06:00:00";"0.154295";"1.255758";"1.279872";"-12.07663";"0";"0.7339062";"-1.190602";"0";"0";"9.733959";"0";"1.547157";"0";"9.733959";"0";"15.91402";"12.30124";"14.10763";"0";"11.45172";"0";"0.691656";"2";
"18/05/2002 07:00:00";"-0.293448";"0.275884";"-0.280788";"-8.98234";"0";"0.7329811";"-1.125981";"0";"0";"8.407118";"0";"1.547157";"1.34554";"8.407118";"0";"15.94604";"12.7333";"14.33967";"0";"9.890724";"0";"0.691656";"2.75";
"18/05/2002 08:00:00";"-1.410978";"-2.501085";"-4.864445";"2.318827";"0";"0.724027";"-0.91475";"0";"0";"1.969837";"1.017072";"1.547157";"4.020534";"1.969837";"0";"16.84292";"15.74791";"16.29542";"1.017072";"2.317452";"0";"0.345828";"6";
"18/05/2002 09:00:00";"-2.928884";"-5.186991";"-9.692395";"14.09296";"0";"0.7222286";"-0.858075";"0";"0";"0";"1.017072";"1.5312";"5.838591";"0";"0";"20.32039";"20.56504";"20.44272";"1.017072";"0";"0";"0.172912";"10";
"18/05/2002 10:00:00";"-4.650707";"-6.953315";"-13.53928";"22.88337";"-2.784523";"0.7246087";"-0.95029";"0";"-3.090039";"0";"1.017072";"1.319445";"6.81445";"0";"-2.784738";"24.41811";"26.01746";"25.21778";"1.017072";"0";"0.686676";"0";"12.875";
"18/05/2002 11:00:00";"-5.471458";"-6.486774";"-13.11466";"28.56783";"-9.83075";"0.7209826";"-0.866856";"0";"-10.72752";"0";"0";"1.140942";"7.488713";"0";"-9.82981";"25.99415";"30.76692";"28.38053";"0";"0";"2.383893";"0";"15.375";
"18/05/2002 12:00:00";"-5.552595";"-5.28131";"-10.14069";"31.03709";"-16.90332";"0.7183437";"-0.784303";"0";"-18.02709";"0";"0";"1.013567";"7.723276";"0";"-16.90184";"27.17926";"34.20191";"30.69059";"0";"0";"4.006019";"0";"17.5";
"18/05/2002 13:00:00";"-5.03251";"-3.694886";"-6.457058";"29.29594";"-21.04961";"0.7167195";"-0.747749";"0";"-22.15759";"0";"0";"0.8980446";"7.392332";"0";"-21.04961";"28.01716";"36.07568";"32.04642";"0";"0";"4.923908";"0";"18.75";
"18/05/2002 14:00:00";"-3.983305";"-1.680205";"-2.149614";"21.91681";"-20.49798";"0.7158788";"-0.690904";"0";"-21.51781";"0";"0";"0.8803624";"6.226218";"0";"-20.49798";"28.34038";"36.01347";"32.17693";"0";"0";"4.781734";"0";"19.75";
"18/05/2002 15:00:00";"-2.704976";"0.00412";"1.886544";"12.32859";"-16.38891";"0.7158535";"-0.71383";"0";"-17.26245";"0";"0";"0.8803624";"4.484239";"0";"-16.38891";"28.11018";"34.41322";"31.2617";"0";"0";"3.8361";"0";"19.25";
"18/05/2002 16:00:00";"-1.365396";"1.497041";"5.268133";"1.635005";"-10.00824";"0.7167222";"-0.740682";"0";"-10.63939";"0";"0";"0.8980598";"2.58339";"0";"-10.00824";"27.41264";"31.46749";"29.44006";"0";"0";"2.36431";"0";"18.25";
"18/05/2002 17:00:00";"-0.424555";"1.929823";"6.182041";"-4.366505";"-4.705156";"0.7198525";"-0.824111";"0";"-5.081006";"0";"0";"0.981935";"1.006617";"0";"-4.705555";"26.6332";"28.63145";"27.63233";"0";"0";"1.129113";"0";"16.5";
"18/05/2002 18:00:00";"0.244755";"2.035965";"6.204534";"-8.483945";"-0.748304";"0.7216219";"-0.867398";"0";"-0.824628";"0";"0";"1.069815";"0";"0";"-0.748529";"25.63601";"26.06369";"25.84985";"0";"0";"0.183249";"0";"15.025";
"18/05/2002 19:00:00";"0.668341";"1.989425";"5.82964";"-10.26057";"0";"0.7203447";"-0.813839";"0";"0";"0";"0";"1.203516";"0";"0";"0";"23.71283";"24.0191";"23.86596";"0";"0";"0";"0";"13.8";
"18/05/2002 20:00:00";"0.997903";"2.0313";"5.517688";"-10.46176";"0";"0.7192596";"-0.743599";"0";"0";"0";"0.203414";"1.346697";"0";"0";"0";"21.92997";"22.16492";"22.04745";"0.203414";"0";"0";"0";"12.9";
"18/05/2002 21:00:00";"1.198853";"1.999948";"5.048692";"-10.18502";"0";"0.7176532";"-0.672308";"0";"0";"0";"0.203414";"1.45515";"0";"0";"0";"20.31996";"20.51502";"20.41749";"0.203414";"0";"0";"0";"12.175";
"18/05/2002 22:00:00";"1.320219";"1.980647";"4.619207";"-9.839341";"0";"0.7165595";"-0.633176";"0";"0";"0.068975";"0.203414";"1.528695";"0";"0.068975";"0";"18.89602";"19.00802";"18.95202";"0.203414";"0.081147";"0";"0";"11.25";
"18/05/2002 23:00:00";"1.346001";"1.896231";"4.111112";"-9.668715";"0";"0.7167243";"-0.644873";"0";"0";"1.165808";"0.203414";"1.547157";"0";"1.165808";"0";"18.00995";"17.65076";"17.83036";"0.203414";"1.37154";"0";"0.172912";"10.25";
"18/05/2002";"1.245989";"1.723422";"3.468016";"-9.819112";"0";"0.7184966";"-0.697805";"0";"0";"2.768173";"0";"1.547157";"0";"2.768173";"0";"17.61792";"16.52274";"17.07033";"0";"3.256675";"0";"0.51874";"9.25";
"19/05/2002 01:00:00";"1.106731";"1.597519";"2.890471";"-10.02103";"0";"0.7199755";"-0.755687";"0";"0";"3.948637";"0";"1.547157";"0";"3.948637";"0";"17.27995";"15.57524";"16.4276";"0";"4.645456";"0";"0.691656";"8.25";
"19/05/2002 02:00:00";"0.941782";"1.464513";"2.344951";"-10.23301";"0";"0.7224759";"-0.817365";"0";"0";"5.144813";"0";"1.547157";"0";"5.144813";"0";"16.98217";"14.78759";"15.88488";"0";"6.052721";"0";"0.691656";"7.25";
"19/05/2002 03:00:00";"0.768253";"1.397169";"1.995255";"-10.70602";"0";"0.7269471";"-0.945448";"0";"0";"6.404125";"0";"1.547157";"0";"6.404125";"0";"16.68829";"14.07815";"15.38322";"0";"7.534263";"0";"0.691656";"5.5";
"19/05/2002 04:00:00";"0.594157";"1.357423";"1.75188";"-11.26976";"0";"0.729358";"-1.032732";"0";"0";"7.597153";"0";"1.547157";"0";"7.597153";"0";"16.41729";"13.43543";"14.92636";"0";"8.937827";"0";"0.691656";"4.25";
"19/05/2002 05:00:00";"0.418307";"1.325667";"1.554002";"-11.77467";"0";"0.7335028";"-1.167068";"0";"0";"8.723671";"0";"1.547157";"0";"8.723671";"0";"16.16351";"12.86144";"14.51247";"0";"10.26314";"0";"0.691656";"2.5";
"19/05/2002 06:00:00";"0.233646";"1.276175";"1.347609";"-12.13469";"0";"0.7341723";"-1.193158";"0";"0";"9.619358";"0";"1.547157";"0";"9.619358";"0";"15.94485";"12.37291";"14.15888";"0";"11.31689";"0";"0.691656";"2";
"19/05/2002 07:00:00";"-0.219561";"0.298585";"-0.221048";"-9.064622";"0";"0.7329484";"-1.127762";"0";"0";"8.334653";"0";"1.547157";"1.338826";"8.334653";"0";"15.96729";"12.78261";"14.37495";"0";"9.805474";"0";"0.691656";"2.75";
"19/05/2002 08:00:00";"-1.357926";"-2.519919";"-4.876029";"2.439835";"0";"0.7213472";"-0.853848";"0";"0";"1.849047";"1.017072";"1.547157";"3.965717";"1.849047";"0";"16.89474";"15.82616";"16.36045";"1.017072";"2.175349";"0";"0.345828";"6.75";
"19/05/2002 09:00:00";"-2.871743";"-5.155404";"-9.624258";"14.04391";"0";"0.7218784";"-0.902903";"0";"0";"0";"1.017072";"1.530824";"5.736047";"0";"0";"20.33605";"20.59573";"20.46589";"1.017072";"0";"0";"0.172912";"9.5";
"19/05/2002 10:00:00";"-4.582953";"-6.923637";"-13.44646";"22.77962";"-2.773031";"0.72272";"-0.940225";"0";"-3.138175";"0";"1.017072";"1.32163";"6.738316";"0";"-2.773304";"24.41894";"26.01036";"25.21465";"1.017072";"0";"0.697371";"0";"13";
"19/05/2002 11:00:00";"-5.414684";"-6.461652";"-13.04019";"28.46799";"-9.734309";"0.7221997";"-0.919527";"0";"-10.77674";"0";"0";"1.140278";"7.400287";"0";"-9.732943";"25.9884";"30.74034";"28.36437";"0";"0";"2.39483";"0";"14.75";
"19/05/2002 12:00:00";"-5.487819";"-5.208418";"-10.01127";"30.56845";"-16.61003";"0.7215276";"-0.8649";"0";"-17.87118";"0";"0";"1.016265";"7.734415";"0";"-16.61003";"27.13795";"34.09911";"30.61853";"0";"0";"3.971372";"0";"16.5";
"19/05/2002 13:00:00";"-5.024232";"-3.781298";"-6.584845";"29.42443";"-21.04224";"0.7169797";"-0.705848";"0";"-22.07908";"0";"0";"0.9008482";"7.438191";"0";"-21.04007";"28.01437";"36.06734";"32.04086";"0";"0";"4.906462";"0";"19.25";
"19/05/2002 14:00:00";"-3.99822";"-1.777559";"-2.264503";"22.23164";"-20.61077";"0.7197194";"-0.794515";"0";"-21.5297";"0";"0";"0.8803624";"6.397497";"0";"-20.61077";"28.33755";"36.07375";"32.20565";"0";"0";"4.784376";"0";"18.5";
"19/05/2002 15:00:00";"-2.586969";"0.304868";"2.532852";"10.40698";"-15.74809";"0.7186951";"-0.807178";"0";"-16.53912";"0";"0";"0.8803624";"4.748044";"0";"-15.74809";"27.97726";"34.05804";"31.01765";"0";"0";"3.675359";"0";"18";
"19/05/2002 16:00:00";"-1.351594";"1.47728";"5.206326";"1.14306";"-9.503803";"0.7192479";"-0.815535";"0";"-10.0978";"0";"0";"0.9124104";"2.818563";"0";"-9.50459";"27.3043";"31.2287";"29.2665";"0";"0";"2.243957";"0";"17.25";
"19/05/2002 17:00:00";"-0.451973";"1.887759";"5.999582";"-4.271728";"-4.615536";"0.7205279";"-0.840806";"0";"-4.996271";"0";"0";"0.9887089";"1.11596";"0";"-4.616241";"26.5801";"28.54402";"27.56206";"0";"0";"1.110282";"0";"16.25";
"19/05/2002 18:00:00";"0.239037";"2.096247";"6.249227";"-8.830822";"-0.642246";"0.7211074";"-0.8381";"0";"-0.706089";"0";"0";"1.077895";"0";"0";"-0.6423933";"25.51159";"25.90199";"25.70679";"0";"0";"0.156909";"0";"15.25";
"19/05/2002 19:00:00";"0.658634";"2.01696";"5.84136";"-10.32881";"0";"0.7195002";"-0.765216";"0";"0";"0";"0";"1.215447";"0";"0";"0";"23.58679";"23.87477";"23.73078";"0";"0";"0";"0";"14.25";
"19/05/2002 20:00:00";"0.981424";"2.039241";"5.497057";"-10.45781";"0";"0.7194553";"-0.766096";"0";"0";"0";"0.203414";"1.354714";"0";"0";"0";"21.78929";"22.03344";"21.91137";"0.203414";"0";"0";"0";"12.5";
"19/05/2002 21:00:00";"1.206906";"2.066131";"5.143251";"-10.35791";"0";"0.7193102";"-0.733319";"0";"0";"0";"0.203414";"1.465777";"0";"0";"0";"20.10488";"20.32583";"20.21536";"0.203414";"0";"0";"0";"11.25";
"19/05/2002 22:00:00";"1.348224";"2.072316";"4.76585";"-10.14546";"0";"0.7187955";"-0.698399";"0";"0";"0.199053";"0.203414";"1.534413";"0";"0.199053";"0";"18.65488";"18.75096";"18.70292";"0.203414";"0.23418";"0";"0";"10.25";
"19/05/2002 23:00:00";"1.353409";"1.939008";"4.16943";"-10.09379";"0";"0.7191446";"-0.721843";"0";"0";"1.694042";"0.203414";"1.547157";"0";"1.694042";"0";"17.90592";"17.36847";"17.6372";"0.203414";"1.992991";"0";"0.172912";"9.25";
"19/05/2002";"1.237516";"1.76038";"3.49752";"-10.20313";"0";"0.7202835";"-0.775718";"0";"0";"3.207312";"0";"1.547157";"0";"3.207312";"0";"17.51842";"16.24657";"16.8825";"0";"3.773308";"0";"0.51874";"8.25";
"20/05/2002 01:00:00";"1.086535";"1.611568";"2.861419";"-10.35861";"0";"0.7221478";"-0.83384";"0";"0";"4.438419";"0";"1.547157";"0";"4.438419";"0";"17.17782";"15.3091";"16.24346";"0";"5.221669";"0";"0.691656";"7.25";
"20/05/2002 02:00:00";"0.892484";"1.443869";"2.25678";"-10.40692";"0";"0.7226103";"-0.831798";"0";"0";"5.521186";"0";"1.547157";"0";"5.521186";"0";"16.89446";"14.5701";"15.73228";"0";"6.495513";"0";"0.691656";"7";
"20/05/2002 03:00:00";"0.685586";"1.31155";"1.787696";"-10.44743";"0";"0.7242231";"-0.876091";"0";"0";"6.463653";"0";"1.547157";"0";"6.463653";"0";"16.64402";"13.97751";"15.31077";"0";"7.604299";"0";"0.691656";"6.25";
"20/05/2002 04:00:00";"0.506384";"1.283355";"1.569821";"-10.91066";"0";"0.7284557";"-1.009187";"0";"0";"7.55409";"0";"1.547157";"0";"7.55409";"0";"16.39835";"13.40225";"14.9003";"0";"8.887164";"0";"0.691656";"4.5";
"20/05/2002 05:00:00";"0.326871";"1.241832";"1.368122";"-11.30528";"0";"0.7291858";"-1.034971";"0";"0";"8.465009";"0";"1.547157";"0";"8.465009";"0";"16.1817";"12.90269";"14.5422";"0";"9.958835";"0";"0.691656";"4";
"20/05/2002 06:00:00";"0.157228";"1.218112";"1.217071";"-11.68163";"0";"0.7335308";"-1.15119";"0";"0";"9.360593";"0";"1.547157";"0";"9.360593";"0";"15.97856";"12.45178";"14.21517";"0";"11.01246";"0";"0.691656";"2.5";
"20/05/2002 07:00:00";"-0.187773";"0.646803";"0.178811";"-9.692234";"0";"0.7332552";"-1.125264";"0";"0";"8.785805";"0";"1.547157";"0.7285052";"8.785805";"0";"15.93747";"12.5901";"14.26379";"0";"10.33624";"0";"0.691656";"2.75";
"20/05/2002 08:00:00";"-1.015954";"-1.167618";"-3.117228";"-1.47316";"0";"0.7260579";"-0.959544";"0";"0";"3.809092";"1.017072";"1.547157";"2.476122";"3.809092";"0";"16.59597";"14.56545";"15.58071";"1.017072";"4.481285";"0";"0.345828";"5.25";
"20/05/2002 09:00:00";"-1.890164";"-2.573663";"-5.733444";"5.879461";"0";"0.7222261";"-0.85216";"0";"0";"0.236787";"1.017072";"1.547157";"3.715793";"0.236787";"0";"17.65763";"17.50394";"17.58079";"1.017072";"0.278574";"0";"0.172912";"7.5";
"20/05/2002 10:00:00";"-2.904196";"-3.766074";"-8.033287";"11.25602";"0";"0.7186369";"-0.783011";"0";"0";"0";"1.017072";"1.517204";"4.604987";"0";"0";"20.83291";"20.81414";"20.82352";"1.017072";"0";"0";"0";"11.375";
"20/05/2002 11:00:00";"-3.870793";"-4.494655";"-9.410943";"15.0713";"-0.397939";"0.7194045";"-0.777408";"0";"-0.450173";"0";"0";"1.344328";"5.089345";"0";"-0.3980139";"23.86637";"24.36544";"24.1159";"0";"0";"0.100039";"0";"14.375";
"20/05/2002 12:00:00";"-4.331439";"-4.450623";"-8.895032";"16.49123";"-3.573278";"0.7192475";"-0.774591";"0";"-4.023818";"0";"0";"1.18595";"5.294789";"0";"-3.573137";"25.25182";"27.41836";"26.33509";"0";"0";"0.894182";"0";"15.75";
"20/05/2002 13:00:00";"-4.198126";"-3.387522";"-6.469718";"15.91659";"-6.663763";"0.7193677";"-0.788241";"0";"-7.427521";"0";"0";"1.120777";"5.155303";"0";"-6.66376";"25.9096";"29.4104";"27.66";"0";"0";"1.650562";"0";"16.225";
"20/05/2002 14:00:00";"-3.574113";"-1.919416";"-2.937443";"11.57397";"-7.48706";"0.7235464";"-0.890159";"0";"-8.259593";"0";"0";"1.07067";"4.550426";"0";"-7.48706";"26.22642";"29.8979";"28.06216";"0";"0";"1.835467";"0";"15.325";
"20/05/2002 15:00:00";"-2.61454";"-0.356993";"0.576395";"4.488104";"-5.59397";"0.7240991";"-0.907044";"0";"-6.144525";"0";"0";"1.066993";"3.542234";"0";"-5.59397";"26.0958";"28.88807";"27.49193";"0";"0";"1.36545";"0";"15";
"20/05/2002 16:00:00";"-1.761017";"0.524512";"2.546538";"-0.238774";"-3.08683";"0.7229639";"-0.883917";"0";"-3.406671";"0";"0";"1.098391";"2.099366";"0";"-3.087403";"25.8124";"27.41385";"26.61312";"0";"0";"0.757038";"0";"15";
"20/05/2002 17:00:00";"-1.034465";"1.064229";"3.647064";"-3.901083";"-0.819586";"0.7238583";"-0.908542";"0";"-0.913816";"0";"0";"1.127125";"0.8833771";"0";"-0.8195872";"25.33602";"25.70344";"25.51973";"0";"0";"0.20307";"0";"14.25";
"20/05/2002 18:00:00";"-0.25843";"1.83374";"4.989528";"-8.368638";"0";"0.723412";"-0.894731";"0";"0";"0";"0";"1.222213";"0";"0";"0";"23.35126";"23.54433";"23.44779";"0";"0";"0";"0";"12.5";
"20/05/2002 19:00:00";"0.357827";"2.255383";"5.669496";"-10.15306";"0";"0.7232592";"-0.8858";"0";"0";"0";"0";"1.388155";"0";"0";"0";"21.16694";"21.43606";"21.3015";"0";"0";"0";"0";"10.5";
"20/05/2002 20:00:00";"0.751227";"2.282688";"5.443199";"-10.4573";"0";"0.7202259";"-0.778841";"0";"0";"0";"0.203414";"1.505929";"0";"0";"0";"19.36245";"19.57319";"19.46782";"0.203414";"0";"0";"0";"10";
"20/05/2002 21:00:00";"0.964512";"2.173141";"4.894564";"-10.13423";"0";"0.7195327";"-0.740395";"0";"0";"0.819135";"0.203414";"1.54687";"0";"0.819135";"0";"18.12756";"17.9729";"18.05023";"0.203414";"0.963688";"0";"0";"9.25";
"20/05/2002 22:00:00";"0.959775";"1.87882";"4.00235";"-10.28806";"0";"0.7209884";"-0.788695";"0";"0";"2.742307";"0.203414";"1.547157";"0";"2.742307";"0";"17.67367";"16.66978";"17.17173";"0.203414";"3.226242";"0";"0";"8.25";
"20/05/2002 23:00:00";"0.866361";"1.678613";"3.249734";"-10.29026";"0";"0.7204725";"-0.781239";"0";"0";"3.848769";"0.203414";"1.547157";"0";"3.848769";"0";"17.32622";"15.64975";"16.48798";"0.203414";"4.527964";"0";"0.172912";"8";
"20/05/2002";"0.714963";"1.479221";"2.521281";"-10.13628";"0";"0.721079";"-0.78864";"0";"0";"5.029237";"0";"1.547157";"0";"5.029237";"0";"17.02718";"14.85957";"15.94337";"0";"5.916748";"0";"0.51874";"7.625";
"21/05/2002 01:00:00";"0.54275";"1.32304";"1.971017";"-10.16986";"0";"0.7220996";"-0.809988";"0";"0";"6.026097";"0";"1.547157";"0";"6.026097";"0";"16.76461";"14.21712";"15.49087";"0";"7.089525";"0";"0.691656";"7.125";
"21/05/2002 02:00:00";"0.347908";"1.15011";"1.456718";"-9.887821";"0";"0.7217456";"-0.804337";"0";"0";"6.677657";"0";"1.547157";"0";"6.677657";"0";"16.56785";"13.77192";"15.16989";"0";"7.856069";"0";"0.691656";"7";
"21/05/2002 03:00:00";"0.150013";"0.994259";"1.018113";"-9.394281";"0";"0.7257435";"-0.857773";"0";"0";"7.067153";"0";"1.547157";"0";"7.067153";"0";"16.42651";"13.48599";"14.95625";"0";"8.314299";"0";"0.691656";"6.25";
"21/05/2002 04:00:00";"-0.019657";"0.923198";"0.780952";"-9.195362";"0";"0.7283627";"-0.935145";"0";"0";"7.469442";"0";"1.547157";"0";"7.469442";"0";"16.30577";"13.24031";"14.77304";"0";"8.78758";"0";"0.691656";"5.25";
"21/05/2002 05:00:00";"-0.165741";"0.890969";"0.649098";"-9.196834";"0";"0.7286822";"-0.948559";"0";"0";"7.8233";"0";"1.547157";"0";"7.8233";"0";"16.20498";"13.01788";"14.61143";"0";"9.203882";"0";"0.691656";"5";
"21/05/2002 06:00:00";"-0.286793";"0.890213";"0.594927";"-9.419383";"0";"0.7282667";"-0.9405";"0";"0";"8.22139";"0";"1.547157";"0";"8.22139";"0";"16.10992";"12.79031";"14.45012";"0";"9.672221";"0";"0.691656";"5";
"21/05/2002 07:00:00";"-0.539872";"0.451643";"-0.185158";"-7.827487";"0";"0.7255298";"-0.876671";"0";"0";"7.57592";"0";"1.547157";"0.5995096";"7.57592";"0";"16.13429";"13.00952";"14.57191";"0";"8.912848";"0";"0.691656";"5.75";
"21/05/2002 08:00:00";"-1.269873";"-1.229432";"-3.21344";"-0.230636";"0";"0.7118603";"-0.524386";"0";"0";"2.811609";"1.017072";"1.547157";"2.04956";"2.811609";"0";"16.80991";"14.9605";"15.88521";"1.017072";"3.307777";"0";"0.345828";"10.5";
"21/05/2002 09:00:00";"-2.111702";"-2.753068";"-5.977482";"7.013889";"0";"0.7093365";"-0.449006";"0";"0";"0.073556";"1.017072";"1.547157";"3.294214";"0.073556";"0";"18.20169";"18.0138";"18.10775";"1.017072";"0.086535";"0";"0.172912";"12.75";
"21/05/2002 10:00:00";"-3.121296";"-3.972278";"-8.34496";"11.8582";"0";"0.7145429";"-0.625252";"0";"0";"0";"1.017072";"1.497334";"4.417116";"0";"0";"21.36719";"21.34789";"21.35754";"1.017072";"0";"0";"0";"13.75";
"21/05/2002 11:00:00";"-3.950933";"-4.559107";"-9.299208";"15.10559";"-0.62763";"0.7170928";"-0.711311";"0";"-0.717904";"0";"0";"1.310807";"4.926818";"0";"-0.6279199";"24.2171";"24.7865";"24.5018";"0";"0";"0.159533";"0";"15.5";
"21/05/2002 12:00:00";"-4.30672";"-4.430265";"-8.702523";"16.61034";"-4.083674";"0.716381";"-0.702012";"0";"-4.646807";"0";"0";"1.174067";"5.262648";"0";"-4.083334";"25.38924";"27.77727";"26.58325";"0";"0";"1.032623";"0";"16.75";
"21/05/2002 13:00:00";"-4.133061";"-3.362815";"-6.193492";"15.89251";"-7.1192";"0.7177461";"-0.794752";"0";"-8.02002";"0";"0";"1.109483";"5.231658";"0";"-7.1192";"26.01021";"29.6874";"27.8488";"0";"0";"1.782225";"0";"16.25";
"21/05/2002 14:00:00";"-3.33195";"-1.589658";"-2.08426";"9.598397";"-7.27409";"0.7208835";"-0.832211";"0";"-8.139756";"0";"0";"1.065509";"4.672962";"0";"-7.274089";"26.21122";"29.71348";"27.96235";"0";"0";"1.808833";"0";"16";
"21/05/2002 15:00:00";"-2.383967";"-0.208996";"1.043357";"2.851286";"-5.151324";"0.7173312";"-0.753457";"0";"-5.761479";"0";"0";"1.076424";"3.653081";"0";"-5.152112";"26.01778";"28.55676";"27.28727";"0";"0";"1.280328";"0";"16.75";
"21/05/2002 16:00:00";"-1.705559";"0.290766";"2.123419";"0.376033";"-3.16215";"0.7205563";"-0.840555";"0";"-3.578756";"0";"0";"1.100087";"2.113048";"0";"-3.163666";"25.79345";"27.4917";"26.64258";"0";"0";"0.795278";"0";"15.5";
"21/05/2002 17:00:00";"-0.978975";"0.940229";"3.384807";"-3.120487";"-1.062318";"0.7210129";"-0.853553";"0";"-1.220724";"0";"0";"1.122641";"0.7300469";"0";"-1.062786";"25.4353";"25.86592";"25.65061";"0";"0";"0.271272";"0";"15";
"21/05/2002 18:00:00";"-0.253545";"1.61264";"4.648888";"-7.624926";"0";"0.7216368";"-0.836281";"0";"0";"0";"0";"1.206086";"0";"0";"0";"23.6736";"23.82181";"23.74771";"0";"0";"0";"0";"13.5";
"21/05/2002 19:00:00";"0.308397";"1.974143";"5.214644";"-9.152807";"0";"0.7231416";"-0.840904";"0";"0";"0";"0";"1.362041";"0";"0";"0";"21.66173";"21.89795";"21.77984";"0";"0";"0";"0";"11.5";
