"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"19/11/2002";"-0.119506";"-0.856647";"1.196296";"0.052591";"1.745409";"-0.820155";"0";"0";"1.538752";"0";"0";"-1.160784";"18.82292";"19.58216";"19.20254";"0";"0";"0.51874";"9";
"20/11/2002 01:00:00";"-0.159725";"-0.620437";"1.23172";"0.102284";"2.083038";"-0.777151";"0.000437";"0";"1.547157";"0";"0";"-1.465327";"18.30811";"19.17308";"18.74059";"0";"0.000514";"0.691656";"9";
"20/11/2002 02:00:00";"-0.225937";"-0.410268";"1.123233";"0.067276";"2.084805";"-0.78477";"0.175587";"0";"1.547157";"0";"0";"-1.301986";"18.01219";"18.79644";"18.40432";"0";"0.206575";"0.691656";"8.625";
"20/11/2002 03:00:00";"-0.319475";"-0.246503";"0.945722";"-0.033357";"2.08479";"-0.819091";"0.590555";"0";"1.547157";"0";"0";"-0.9480572";"17.90587";"18.47625";"18.19106";"0";"0.694771";"0.691656";"8.125";
"20/11/2002 04:00:00";"-0.410024";"-0.114617";"0.782634";"-0.142897";"2.08406";"-0.824026";"0.857286";"0";"1.547157";"0";"0";"-0.6892185";"17.83601";"18.20775";"18.02188";"0";"1.008574";"0.691656";"8";
"20/11/2002 05:00:00";"-0.498113";"0.000487";"0.664986";"-0.23848";"2.083336";"-0.819298";"1.040866";"0";"1.547157";"0";"5.359405E-03";"-0.5020435";"17.77937";"17.97565";"17.87751";"0";"1.224546";"0.691656";"8";
"20/11/2002 06:00:00";"-0.609866";"0.056159";"0.479235";"-0.405572";"2.083227";"-0.815185";"1.177614";"0";"1.547157";"0.2354549";"3.912046E-02";"-0.3914646";"17.73009";"17.80886";"17.76947";"0";"1.385427";"0.691656";"8";
"20/11/2002 07:00:00";"-0.744542";"-0.013479";"0.08463";"-0.541754";"2.078179";"-0.626286";"0.737938";"0";"1.547157";"0.8413762";"7.18746E-03";"-0.4544582";"17.78268";"17.81135";"17.79702";"0";"0.868161";"0.691656";"10.25";
"20/11/2002 08:00:00";"-0.949744";"-0.257953";"-0.699366";"-0.55646";"1.391661";"-0.545759";"0";"1.017072";"1.547157";"1.288961";"0";"-0.5193645";"18.34981";"18.07819";"18.214";"1.017072";"0";"0.345828";"11.75";
"20/11/2002 09:00:00";"-1.116193";"-0.538532";"-1.169257";"-0.317688";"1.051233";"-0.462791";"0";"1.017072";"1.547157";"1.595492";"0";"-0.2217505";"19.12979";"18.51369";"18.82174";"1.017072";"0";"0.172912";"13.5";
"20/11/2002 10:00:00";"-1.25529";"-0.881034";"-1.562164";"-0.066968";"0.7060505";"-0.288086";"0";"1.017072";"1.532765";"1.861765";"0";"0";"19.93953";"19.08272";"19.51112";"1.017072";"0";"0";"16.4";
"20/11/2002 11:00:00";"-1.205889";"-1.11574";"-1.379468";"0.560446";"0.7060419";"-0.198166";"0";"0";"1.504569";"1.760233";"0";"0";"20.24818";"19.61221";"19.93019";"0";"0";"0";"17.8";
"20/11/2002 12:00:00";"-1.127388";"-1.385551";"-1.383064";"1.032308";"0.7072079";"-0.220545";"0";"0";"1.486994";"1.755849";"0";"0";"20.72676";"20.12644";"20.4266";"0";"0";"0";"18";
"20/11/2002 13:00:00";"-1.044478";"-1.663644";"-1.412595";"1.143989";"0.7021214";"-0.140391";"0";"0";"1.455672";"1.815026";"0";"0";"21.24468";"20.615";"20.92984";"0";"0";"0";"19.5";
"20/11/2002 14:00:00";"-0.887703";"-1.876282";"-1.211383";"1.089198";"0.7072171";"-0.249467";"0";"0";"1.426851";"1.688387";"0";"0";"21.58777";"21.00673";"21.29725";"0";"0";"0";"18.5";
"20/11/2002 15:00:00";"-0.691942";"-1.930288";"-0.650002";"0.932174";"0.7146237";"-0.475429";"0";"0";"1.418087";"1.471971";"0";"0";"21.57802";"21.14515";"21.36158";"0";"0";"0";"15.75";
"20/11/2002 16:00:00";"-0.512532";"-1.84214";"-0.010502";"0.389865";"0.7184363";"-0.589281";"0";"0";"1.426287";"1.169881";"0";"0";"21.43847";"21.04547";"21.24197";"0";"0";"0";"14.25";
"20/11/2002 17:00:00";"-0.351411";"-1.728909";"0.310562";"0.343256";"0.7185443";"-0.602787";"0";"0";"1.432255";"0.6079338";"0";"0";"21.34675";"20.9261";"21.13642";"0";"0";"0";"14";
"20/11/2002 18:00:00";"-0.246868";"-1.550312";"0.558126";"0.417882";"0.7197677";"-0.645583";"0";"0";"1.441795";"4.977252E-02";"0";"0";"21.09741";"20.71598";"20.9067";"0";"0";"0";"13.25";
"20/11/2002 19:00:00";"-0.215418";"-1.408453";"0.647722";"0.251707";"0.7199093";"-0.647693";"0";"0";"1.45845";"0";"0";"0";"20.86657";"20.47157";"20.66907";"0";"0";"0";"13";
"20/11/2002 20:00:00";"-0.236195";"-1.293328";"0.615086";"0.000524";"0.7215486";"-0.695392";"0";"0.203414";"1.469393";"0";"0";"0";"20.67424";"20.24001";"20.45712";"0.203414";"0";"0";"12.25";
"20/11/2002 21:00:00";"-0.259143";"-1.16075";"0.651133";"-0.152591";"0.7213987";"-0.69627";"0";"0.203414";"1.483079";"0";"0";"0";"20.42785";"20.00262";"20.21523";"0.203414";"0";"0";"12";
"20/11/2002 22:00:00";"-0.299956";"-1.030337";"0.660827";"-0.255045";"0.7223914";"-0.737904";"0";"0.203414";"1.496626";"0";"0";"0";"20.158";"19.76694";"19.96247";"0.203414";"0";"0";"11.25";
"20/11/2002 23:00:00";"-0.319713";"-0.871443";"0.752552";"-0.217923";"1.063863";"-0.772788";"0";"0.203414";"1.523468";"0";"0";"-0.3661437";"19.54645";"19.51148";"19.52897";"0.203414";"0";"0.172912";"10.25";
"20/11/2002";"-0.278592";"-0.634536";"1.119407";"-0.062696";"1.742256";"-0.770816";"0";"0";"1.544734";"0";"0";"-1.091359";"18.49013";"19.16582";"18.82798";"0";"0";"0.51874";"9.25";
"21/11/2002 01:00:00";"-0.28203";"-0.40514";"1.185096";"-0.0239";"2.082312";"-0.804836";"0.262382";"0";"1.547157";"0";"0";"-1.252099";"18.01844";"18.77572";"18.39708";"0";"0.308683";"0.691656";"8.4";
"21/11/2002 02:00:00";"-0.345985";"-0.227653";"1.009968";"-0.113627";"2.08609";"-0.825423";"0.646248";"0";"1.547157";"0";"0";"-0.9050599";"17.90252";"18.43681";"18.16967";"0";"0.760293";"0.691656";"8.05";
"21/11/2002 03:00:00";"-0.428528";"-0.090371";"0.824697";"-0.229744";"2.085377";"-0.823683";"0.900018";"0";"1.547157";"0";"0";"-0.647507";"17.83016";"18.15742";"17.99379";"0";"1.058845";"0.691656";"8";
"21/11/2002 04:00:00";"-0.520023";"0.026002";"0.686688";"-0.327457";"2.08471";"-0.806199";"1.061154";"0";"1.547157";"0";"1.413352E-02";"-0.4690429";"17.77569";"17.92432";"17.85001";"0";"1.248416";"0.691656";"8.15";
"21/11/2002 05:00:00";"-0.613337";"0.126039";"0.586666";"-0.400337";"2.085426";"-0.810501";"1.249752";"0";"1.547157";"0";"8.851691E-02";"-0.3630221";"17.72325";"17.7279";"17.72558";"0";"1.470296";"0.691656";"8.05";
"21/11/2002 06:00:00";"-0.718093";"0.176582";"0.423089";"-0.514882";"2.083781";"-0.748483";"1.233187";"0";"1.547157";"0.1780563";"0.1439975";"-0.3220746";"17.70513";"17.58828";"17.64671";"0";"1.450809";"0.691656";"8.75";
"21/11/2002 07:00:00";"-0.838181";"0.127764";"0.086062";"-0.599156";"2.080985";"-0.651545";"1.011376";"0";"1.547157";"0.6291315";"8.364186E-02";"-0.3056204";"17.72737";"17.58394";"17.65566";"0";"1.189855";"0.691656";"9.9";
"21/11/2002 08:00:00";"-1.024665";"-0.096546";"-0.621854";"-0.616795";"1.39068";"-0.486859";"0.011005";"1.017072";"1.547157";"1.063451";"0";"-0.4536402";"18.1983";"17.82222";"18.01026";"1.017072";"0.012947";"0.345828";"12.3";
"21/11/2002 09:00:00";"-1.19942";"-0.39497";"-1.181445";"-0.420717";"1.048567";"-0.365372";"0";"1.017072";"1.547157";"1.477952";"0";"-0.1756511";"18.96105";"18.26674";"18.61389";"1.017072";"0";"0.172912";"14.5";
"21/11/2002 10:00:00";"-1.312394";"-0.751158";"-1.589367";"-0.024581";"0.7068071";"-0.291188";"0";"1.017072";"1.540453";"1.728774";"0";"0";"19.70159";"18.86062";"19.28111";"1.017072";"0";"0";"16.125";
"21/11/2002 11:00:00";"-1.253497";"-1.022756";"-1.496231";"0.624743";"0.7046703";"-0.140048";"0";"0";"1.516264";"1.789438";"0";"0";"20.10855";"19.44064";"19.77459";"0";"0";"0";"18.375";
"21/11/2002 12:00:00";"-1.195141";"-1.35761";"-1.641572";"1.025152";"0.6969914";"0.036467";"0";"0";"1.486628";"1.844156";"0";"0";"20.79449";"20.04461";"20.41955";"0";"0";"0";"21.25";
"21/11/2002 13:00:00";"-1.090299";"-1.686952";"-1.686475";"1.300067";"0.6946269";"0.105657";"0";"0";"1.445373";"1.721859";"0";"0";"21.42461";"20.64742";"21.03601";"0";"0";"0";"22.75";
"21/11/2002 14:00:00";"-0.89128";"-1.933441";"-1.441033";"1.344909";"0.7034698";"-0.083329";"0";"0";"1.414964";"1.576482";"0";"0";"21.78921";"21.12089";"21.45505";"0";"0";"0";"20.75";
"21/11/2002 15:00:00";"-0.63921";"-2.074786";"-1.008842";"1.16527";"0.7039752";"-0.108136";"0";"0";"1.399097";"1.376434";"0";"0";"22.10055";"21.4127";"21.75663";"0";"0";"0";"20.75";
"21/11/2002 16:00:00";"-0.428808";"-2.201342";"-0.737506";"0.898228";"0.7058524";"-0.182211";"0";"0";"1.379479";"1.244593";"0";"0";"22.29357";"21.62518";"21.95938";"0";"0";"0";"20.025";
"21/11/2002 17:00:00";"-0.206114";"-2.239832";"-0.380547";"0.792254";"0.7077202";"-0.257322";"0";"0";"1.37222";"0.9110473";"0";"0";"22.36864";"21.73054";"22.04959";"0";"0";"0";"19.175";
"21/11/2002 18:00:00";"0.017918";"-2.100751";"0.113447";"0.734316";"0.7117591";"-0.381943";"0";"0";"1.372861";"0.1931326";"0";"0";"22.21159";"21.6388";"21.92519";"0";"0";"0";"17.5";
"21/11/2002 19:00:00";"0.154748";"-1.955101";"0.443857";"0.478708";"0.7161119";"-0.52227";"0";"0";"1.390785";"0";"0";"0";"21.89781";"21.43184";"21.66482";"0";"0";"0";"15.5";
"21/11/2002 20:00:00";"0.193601";"-1.837048";"0.541039";"0.17866";"0.7189083";"-0.609815";"0";"0.203414";"1.408474";"0";"0";"0";"21.68847";"21.21348";"21.45098";"0.203414";"0";"0";"14.25";
"21/11/2002 21:00:00";"0.178451";"-1.70645";"0.620322";"0.008846";"0.7228839";"-0.729608";"0";"0.203414";"1.423685";"0";"0";"0";"21.34577";"20.98318";"21.16448";"0.203414";"0";"0";"12.5";
"21/11/2002 22:00:00";"0.134345";"-1.550512";"0.714602";"-0.065704";"0.7246516";"-0.807818";"0";"0.203414";"1.446849";"0";"0";"0";"21.00099";"20.72155";"20.86127";"0.203414";"0";"0";"11.25";
"21/11/2002 23:00:00";"0.083338";"-1.367225";"0.85141";"-0.087666";"1.067267";"-0.83833";"0";"0.203414";"1.478724";"0";"0";"-0.3975557";"20.33448";"20.4276";"20.38104";"0.203414";"0";"0.172912";"10.25";
"21/11/2002";"0.088325";"-1.115154";"1.207746";"0.006173";"1.74612";"-0.779029";"0";"0";"1.524251";"0";"0";"-1.106558";"19.36343";"20.03936";"19.7014";"0";"0";"0.51874";"10";
"22/11/2002 01:00:00";"0.0625";"-0.857453";"1.308345";"0.020105";"2.085364";"-0.789676";"0";"0";"1.546843";"0";"0";"-1.490761";"18.71638";"19.60016";"19.15827";"0";"0";"0.691656";"9.25";
"22/11/2002 02:00:00";"0.008244";"-0.613882";"1.277263";"-0.016713";"2.086548";"-0.805023";"0.00405";"0";"1.547157";"0";"0";"-1.511756";"18.25443";"19.1687";"18.71157";"0";"0.004765";"0.691656";"8.625";
"22/11/2002 03:00:00";"-0.070142";"-0.390938";"1.186019";"-0.087589";"2.085289";"-0.82493";"0.258914";"0";"1.547157";"0";"0";"-1.29082";"17.97558";"18.76872";"18.37215";"0";"0.304604";"0.691656";"8.125";
"22/11/2002 04:00:00";"-0.191501";"-0.219299";"0.996714";"-0.209983";"2.08614";"-0.891121";"0.779405";"0";"1.547157";"0";"0";"-0.8885092";"17.85827";"18.42689";"18.14258";"0";"0.916947";"0.691656";"7.25";
"22/11/2002 05:00:00";"-0.311282";"-0.071528";"0.85254";"-0.323764";"2.085816";"-0.905956";"1.087686";"0";"1.547157";"0";"2.227082E-04";"-0.606613";"17.77511";"18.1305";"17.95281";"0";"1.27963";"0.691656";"7";
"22/11/2002 06:00:00";"-0.451515";"0.009803";"0.627186";"-0.494787";"2.085515";"-0.900555";"1.255016";"0";"1.547157";"0.2353141";"0.0208333";"-0.4491751";"17.71175";"17.91045";"17.8111";"0";"1.476489";"0.691656";"7";
"22/11/2002 07:00:00";"-0.623696";"-0.04426";"0.206152";"-0.617902";"2.079639";"-0.709274";"0.841598";"0";"1.547157";"0.8420342";"4.695566E-03";"-0.5000197";"17.75122";"17.8751";"17.81316";"0";"0.990114";"0.691656";"9.25";
"22/11/2002 08:00:00";"-0.863493";"-0.303145";"-0.66345";"-0.59637";"1.390372";"-0.51463";"0";"1.017072";"1.547157";"1.304549";"0";"-0.4903259";"18.48376";"18.14418";"18.31397";"1.017072";"0";"0.345828";"12.25";
"22/11/2002 09:00:00";"-1.068251";"-0.620964";"-1.309334";"-0.241867";"1.048494";"-0.336009";"0";"1.017072";"1.545883";"1.554402";"0";"-0.1618019";"19.36338";"18.6496";"19.00649";"1.017072";"0";"0.172912";"15.25";
"22/11/2002 10:00:00";"-1.21961";"-1.014381";"-1.790774";"0.243416";"0.7042857";"-0.21902";"0";"1.017072";"1.520507";"1.806719";"0";"0";"20.20311";"19.31928";"19.7612";"1.017072";"0";"0";"17.5";
"22/11/2002 11:00:00";"-1.180509";"-1.309547";"-1.645823";"0.916828";"0.7046375";"-0.148609";"0";"0";"1.48743";"1.846088";"0";"0";"20.59277";"19.94788";"20.27033";"0";"0";"0";"18.75";
"22/11/2002 12:00:00";"-1.108594";"-1.628407";"-1.657391";"1.26901";"0.6996768";"-0.056156";"0";"0";"1.461583";"1.915237";"0";"0";"21.20102";"20.53162";"20.86632";"0";"0";"0";"20.5";
"22/11/2002 13:00:00";"-1.036209";"-1.990747";"-1.738516";"1.222972";"0.6984853";"-0.006638";"0";"0";"1.420129";"2.208719";"0";"0";"21.83463";"21.13153";"21.48308";"0";"0";"0";"21.75";
"22/11/2002 14:00:00";"-0.821868";"-2.208294";"-1.3913";"1.324767";"0.6999644";"0.033489";"0";"0";"1.387106";"1.75588";"0";"0";"22.33085";"21.58292";"21.95688";"0";"0";"0";"22.75";
"22/11/2002 15:00:00";"-0.593152";"-2.383726";"-1.097419";"1.331973";"0.7033289";"-0.089086";"0";"0";"1.360491";"1.458865";"0";"0";"22.61494";"21.93463";"22.27478";"0";"0";"0";"21.5";
"22/11/2002 16:00:00";"-0.337451";"-2.429036";"-0.60558";"1.121315";"0.7049997";"-0.141106";"0";"0";"1.348534";"1.062133";"0";"0";"22.76346";"22.08542";"22.42444";"0";"0";"0";"21";
"22/11/2002 17:00:00";"-0.096095";"-2.372489";"-0.128695";"0.915136";"0.7072541";"-0.200318";"0";"0";"1.342261";"0.4936736";"0";"0";"22.7464";"22.07092";"22.40866";"0";"0";"0";"20.25";
"22/11/2002 18:00:00";"0.102539";"-2.243341";"0.29238";"0.70967";"0.710656";"-0.324995";"0";"0";"1.350986";"5.336646E-02";"0";"0";"22.52435";"21.91877";"22.22156";"0";"0";"0";"18.5";
"22/11/2002 19:00:00";"0.217955";"-2.111763";"0.517259";"0.435492";"0.7148259";"-0.464557";"0";"0";"1.36997";"0";"0";"0";"22.21272";"21.70405";"21.95838";"0";"0";"0";"16.5";
"22/11/2002 20:00:00";"0.244836";"-1.987364";"0.587299";"0.177884";"0.7172583";"-0.550013";"0";"0.203414";"1.388849";"0";"0";"0";"21.98465";"21.4756";"21.73013";"0.203414";"0";"0";"15.25";
"22/11/2002 21:00:00";"0.228346";"-1.84497";"0.671847";"-0.011428";"0.7207102";"-0.668194";"0";"0.203414";"1.405427";"0";"0";"0";"21.63116";"21.22485";"21.42801";"0.203414";"0";"0";"13.5";
"22/11/2002 22:00:00";"0.185025";"-1.67824";"0.770361";"-0.10378";"0.7226563";"-0.744727";"0";"0.203414";"1.429749";"0";"0";"0";"21.27282";"20.94326";"21.10804";"0.203414";"0";"0";"12.25";
"22/11/2002 23:00:00";"0.138692";"-1.48229";"0.901477";"-0.149674";"1.065574";"-0.775538";"0";"0.203414";"1.462686";"0";"0";"-0.3685859";"20.61448";"20.62642";"20.62045";"0.203414";"0";"0.172912";"11.25";
"22/11/2002";"0.153084";"-1.211335";"1.286093";"-0.075329";"1.743239";"-0.777111";"0";"0";"1.514575";"0";"0";"-1.103195";"19.60099";"20.20778";"19.90438";"0";"0";"0.51874";"10.25";
"23/11/2002 01:00:00";"0.125382";"-0.93838";"1.38147";"-0.053333";"2.083359";"-0.770706";"0";"0";"1.544948";"0";"0";"-1.454211";"18.87852";"19.74544";"19.31198";"0";"0";"0.691656";"9.625";
"23/11/2002 02:00:00";"0.051395";"-0.700697";"1.294639";"-0.045382";"2.084454";"-0.778192";"0";"0";"1.547157";"0";"0";"-1.465265";"18.45185";"19.31666";"18.88425";"0";"0";"0.691656";"9.125";
"23/11/2002 03:00:00";"-0.041247";"-0.482612";"1.181167";"-0.055905";"2.082325";"-0.759939";"0.032787";"0";"1.547157";"0";"0";"-1.397483";"18.10416";"18.92827";"18.51621";"0";"0.038573";"0.691656";"9";
"23/11/2002 04:00:00";"-0.153504";"-0.296828";"1.034275";"-0.122551";"2.083179";"-0.82252";"0.474511";"0";"1.547157";"0";"0";"-1.068288";"17.92272";"18.57758";"18.25015";"0";"0.558247";"0.691656";"8.1";
"23/11/2002 05:00:00";"-0.278499";"-0.140596";"0.89381";"-0.24467";"2.084101";"-0.891817";"0.945911";"0";"1.547157";"0";"0";"-0.720759";"17.81668";"18.26611";"18.0414";"0";"1.112838";"0.691656";"7.2";
"23/11/2002 06:00:00";"-0.417788";"-0.055523";"0.665542";"-0.441018";"2.083966";"-0.903003";"1.154329";"0";"1.547157";"0.2786337";"3.046931E-03";"-0.5354713";"17.74152";"18.02831";"17.88491";"0";"1.358034";"0.691656";"7";
"23/11/2002 07:00:00";"-0.588842";"-0.114562";"0.217188";"-0.599586";"2.078609";"-0.680461";"0.669446";"0";"1.547157";"0.9393785";"0";"-0.6141424";"17.7912";"17.99015";"17.89068";"0";"0.787584";"0.691656";"9.625";
"23/11/2002 08:00:00";"-0.827877";"-0.355906";"-0.655325";"-0.576303";"1.391298";"-0.511183";"0";"1.017072";"1.547157";"1.305013";"0";"-0.4871156";"18.57081";"18.25092";"18.41086";"1.017072";"0";"0.345828";"12.375";
"23/11/2002 09:00:00";"-1.046466";"-0.670758";"-1.302971";"-0.254554";"1.048674";"-0.345969";"0";"1.017072";"1.545142";"1.598566";"0";"-0.1664925";"19.48539";"18.7513";"19.11835";"1.017072";"0";"0.172912";"15.25";
"23/11/2002 10:00:00";"-1.206202";"-1.049787";"-1.727304";"0.0587";"0.7042924";"-0.223567";"0";"1.017072";"1.516588";"1.943824";"0";"0";"20.25918";"19.37153";"19.81536";"1.017072";"0";"0";"17.5";
"23/11/2002 11:00:00";"-1.183185";"-1.333986";"-1.523687";"0.375601";"0.7063892";"-0.2076";"0";"0";"1.485696";"2.264433";"0";"0";"20.56726";"19.92913";"20.24819";"0";"0";"0";"18";
"23/11/2002 12:00:00";"-1.041203";"-1.508042";"-1.187942";"0.764713";"0.703086";"-0.121385";"0";"0";"1.470493";"1.796384";"0";"0";"21.00897";"20.32965";"20.66931";"0";"0";"0";"19.5";
"23/11/2002 13:00:00";"-0.965324";"-1.776962";"-1.288788";"0.903123";"0.7043083";"-0.117485";"0";"0";"1.439357";"1.873341";"0";"0";"21.4638";"20.79272";"21.12826";"0";"0";"0";"20";
"23/11/2002 14:00:00";"-0.814705";"-1.967762";"-1.119536";"0.964882";"0.7029997";"-0.089946";"0";"0";"1.415095";"1.700016";"0";"0";"21.87366";"21.16527";"21.51947";"0";"0";"0";"20.75";
"23/11/2002 15:00:00";"-0.652488";"-2.128241";"-0.950584";"0.950152";"0.7015628";"-0.038024";"0";"0";"1.39065";"1.486406";"0";"0";"22.22744";"21.47448";"21.85096";"0";"0";"0";"21.75";
"23/11/2002 16:00:00";"-0.467012";"-2.213442";"-0.650134";"0.945641";"0.7101759";"-0.334161";"0";"0";"1.37499";"1.186788";"0";"0";"22.22661";"21.67393";"21.95027";"0";"0";"0";"18.1";
"23/11/2002 17:00:00";"-0.225186";"-2.144959";"-0.078676";"0.89388";"0.7131873";"-0.423494";"0";"0";"1.383683";"0.6364064";"0";"0";"22.16579";"21.65768";"21.91174";"0";"0";"0";"16.95";
"23/11/2002 18:00:00";"-0.035884";"-2.002001";"0.304128";"0.719077";"0.7147209";"-0.468644";"0";"0";"1.38656";"8.225222E-02";"0";"0";"22.00767";"21.50098";"21.75433";"0";"0";"0";"16.25";
"23/11/2002 19:00:00";"0.070262";"-1.869006";"0.51636";"0.439623";"0.7170696";"-0.542778";"0";"0";"1.402485";"0";"0";"0";"21.74187";"21.28266";"21.51227";"0";"0";"0";"15.1";
"23/11/2002 20:00:00";"0.09114";"-1.753133";"0.561757";"0.156758";"0.7188845";"-0.608463";"0";"0.203414";"1.417427";"0";"0";"0";"21.5453";"21.06128";"21.30329";"0.203414";"0";"0";"14.125";
"23/11/2002 21:00:00";"0.069001";"-1.626309";"0.61388";"-0.002378";"0.7203397";"-0.661776";"0";"0.203414";"1.431436";"0";"0";"0";"21.26991";"20.83545";"21.05268";"0.203414";"0";"0";"13.225";
"23/11/2002 22:00:00";"0.016988";"-1.49522";"0.644014";"-0.07715";"0.7203079";"-0.662402";"0";"0.203414";"1.447732";"0";"0";"0";"21.04633";"20.60528";"20.8258";"0.203414";"0";"0";"13";
"23/11/2002 23:00:00";"-0.041271";"-1.355276";"0.678691";"-0.090695";"1.06048";"-0.625093";"0";"0.203414";"1.46861";"0";"0";"-0.2990694";"20.59228";"20.3718";"20.48204";"0.203414";"0";"0.172912";"13";
"23/11/2002";"-0.025559";"-1.134634";"1.005509";"0.017";"1.740675";"-0.672841";"0";"0";"1.513502";"0";"0";"-0.9607005";"19.62918";"20.04993";"19.83956";"0";"0";"0.51874";"11.5";
"24/11/2002 01:00:00";"-0.024402";"-0.907629";"1.133286";"0.058295";"2.082589";"-0.662412";"0";"0";"1.544849";"0";"0";"-1.258124";"18.98998";"19.6712";"19.33059";"0";"0";"0.691656";"11";
"24/11/2002 02:00:00";"-0.060661";"-0.714346";"1.067152";"0.032317";"2.084903";"-0.693148";"0";"0";"1.547157";"0";"0";"-1.312793";"18.5894";"19.3184";"18.9539";"0";"0";"0.691656";"10.25";
"24/11/2002 03:00:00";"-0.09939";"-0.522377";"1.022603";"0.008147";"2.082208";"-0.686898";"0.000676";"0";"1.547157";"0";"0";"-1.298295";"18.25739";"18.98208";"18.61974";"0";"0.000795";"0.691656";"10";
"24/11/2002 04:00:00";"-0.157446";"-0.35368";"0.92612";"-0.042928";"2.081897";"-0.730018";"0.205384";"0";"1.547157";"0";"0";"-1.170793";"18.00304";"18.67416";"18.3386";"0";"0.241628";"0.691656";"9.25";
"24/11/2002 05:00:00";"-0.251226";"-0.205658";"0.822453";"-0.0976";"2.081474";"-0.744053";"0.546723";"0";"1.547157";"0";"0";"-0.8546054";"17.91216";"18.38616";"18.14916";"0";"0.643203";"0.691656";"9";
"24/11/2002 06:00:00";"-0.388301";"-0.122423";"0.608455";"-0.199063";"2.082487";"-0.738907";"0.720033";"0";"1.547157";"0.1665986";"0";"-0.6726269";"17.84999";"18.17749";"18.01374";"0";"0.847099";"0.691656";"9";
"24/11/2002 07:00:00";"-0.555447";"-0.117824";"0.322309";"-0.360658";"2.082448";"-0.734921";"0.751676";"0";"1.547157";"0.6341532";"0";"-0.6337737";"17.80246";"18.07488";"17.93867";"0";"0.884325";"0.691656";"9";
"24/11/2002 08:00:00";"-0.794783";"-0.285766";"-0.36209";"-0.505173";"1.396235";"-0.705077";"0";"1.017072";"1.547157";"1.072686";"0";"-0.6663704";"18.21613";"18.20817";"18.21214";"1.017072";"0";"0.345828";"9.75";
"24/11/2002 09:00:00";"-0.99692";"-0.49033";"-0.778989";"-0.359653";"1.061753";"-0.736003";"0";"1.017072";"1.547157";"1.372733";"0";"-0.3483497";"18.84602";"18.49604";"18.67103";"1.017072";"0";"0.172912";"10";
"24/11/2002 10:00:00";"-1.17384";"-0.7485";"-1.12659";"-0.156638";"0.7168884";"-0.665174";"0";"1.017072";"1.54291";"1.631339";"0";"0";"19.53575";"18.90509";"19.22042";"1.017072";"0";"0";"11.5";
"24/11/2002 11:00:00";"-1.190854";"-0.876327";"-0.832346";"0.140515";"0.7157375";"-0.565297";"0";"0";"1.53149";"1.79865";"0";"0";"19.60792";"19.18808";"19.398";"0";"0";"0";"12.75";
"24/11/2002 12:00:00";"-1.135712";"-0.89466";"-0.406166";"-0.154221";"0.716163";"-0.551583";"0";"0";"1.532043";"1.749738";"0";"0";"19.69797";"19.24137";"19.46967";"0";"0";"0";"13";
"24/11/2002 13:00:00";"-1.109739";"-0.932321";"-0.288217";"-0.380857";"0.7154577";"-0.496455";"0";"0";"1.527975";"1.767746";"0";"0";"19.79558";"19.30603";"19.55081";"0";"0";"0";"13.75";
"24/11/2002 14:00:00";"-1.109648";"-1.048982";"-0.465589";"-0.1215";"0.7115843";"-0.37561";"0";"0";"1.517293";"1.703415";"0";"0";"20.1018";"19.52054";"19.81117";"0";"0";"0";"15.5";
"24/11/2002 15:00:00";"-1.108812";"-1.203349";"-0.689901";"0.432507";"0.7070315";"-0.242473";"0";"0";"1.496948";"1.431051";"0";"0";"20.49116";"19.83519";"20.16318";"0";"0";"0";"17.5";
"24/11/2002 16:00:00";"-1.010239";"-1.285774";"-0.596687";"0.808386";"0.7114656";"-0.377386";"0";"0";"1.479756";"0.9476103";"0";"0";"20.60484";"20.06583";"20.33533";"0";"0";"0";"15.975";
"24/11/2002 17:00:00";"-0.823424";"-1.274539";"-0.245221";"0.842409";"0.7123148";"-0.39527";"0";"0";"1.478571";"0.5226788";"0";"0";"20.67351";"20.12505";"20.39928";"0";"0";"0";"15.825";
"24/11/2002 18:00:00";"-0.633959";"-1.195775";"0.079518";"0.652835";"0.7134714";"-0.437209";"0";"0";"1.475685";"8.353881E-02";"0";"0";"20.60205";"20.05029";"20.32617";"0";"0";"0";"15.25";
"24/11/2002 19:00:00";"-0.480191";"-1.105316";"0.298161";"0.354514";"0.7154523";"-0.506375";"0";"0";"1.484661";"0";"0";"0";"20.427";"19.90449";"20.16574";"0";"0";"0";"14.25";
"24/11/2002 20:00:00";"-0.409219";"-1.033756";"0.342562";"0.031025";"0.7158126";"-0.519918";"0";"0.203414";"1.492841";"0";"0";"0";"20.33687";"19.75823";"20.04755";"0.203414";"0";"0";"14";
