1;"eplusout"

"Date/Time";"[1] DistrictHeating:Facility (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"DistrictHeating:Facility [W]";"DHW 4292";"DHW 4299";"Environment";"Environment"
"23/07/2002 03:00";"1439.68816184944";"0";"0";"0";"0"
"23/07/2002 04:00";"1734.51802380018";"0";"0";"0";"0"
"23/07/2002 05:00";"1872.57836271804";"0";"0";"0";"0"
"23/07/2002 06:00";"14885.0177877014";"1806.7437125594";"11160.7283877593";"0";"0"
"23/07/2002 07:00";"14842.4426747248";"1806.7437125594";"11160.7283877593";"34";"35"
"23/07/2002 08:00";"1240.08064807907";"0";"0";"135.75";"153.75"
"23/07/2002 09:00";"652.932128426546";"0";"0";"254.75";"218.75"
"23/07/2002 10:00";"183.294351041172";"0";"0";"321.75";"303.75"
"23/07/2002 11:00";"149.73250826044";"0";"0";"346.75";"337"
"23/07/2002 12:00";"9.02419233976819";"0";"0";"385.25";"299"
"23/07/2002 13:00";"0";"0";"0";"383.5";"274.75"
"23/07/2002 14:00";"0";"0";"0";"303.75";"332.5"
"23/07/2002 15:00";"0";"0";"0";"241";"312.25"
"23/07/2002 16:00";"0";"0";"0";"187.5";"188.75"
"23/07/2002 17:00";"0";"0";"0";"76";"91.5"
"23/07/2002 18:00";"0";"0";"0";"3.5";"0"
"23/07/2002 19:00";"12967.4721003187";"1806.74371255941";"11160.7283877593";"0";"0"
"23/07/2002 20:00";"0";"0";"0";"0";"0"
"23/07/2002 21:00";"5.98401299277521";"0";"0";"0";"0"
"23/07/2002 22:00";"127.806204738094";"0";"0";"0";"0"
"23/07/2002 23:00";"262.300898564979";"0";"0";"0";"0"
"24/07/2002 00:00";"441.443634670118";"0";"0";"0";"0"
"24/07/2002 01:00";"680.635951629819";"0";"0";"0";"0"
"24/07/2002 02:00";"910.835208064394";"0";"0";"0";"0"
"24/07/2002 03:00";"1119.53167906828";"0";"0";"0";"0"
"24/07/2002 04:00";"1289.26625402194";"0";"0";"0";"0"
"24/07/2002 05:00";"1444.42923693309";"0";"0";"0";"0"
"24/07/2002 06:00";"14556.4767779623";"1806.7437125594";"11160.7283877593";"0";"0"
"24/07/2002 07:00";"14656.6979269387";"1806.7437125594";"11160.7283877593";"31.5";"9"
"24/07/2002 08:00";"1193.49429445963";"0";"0";"133.75";"31.25"
"24/07/2002 09:00";"765.845384982086";"0";"0";"252";"41"
"24/07/2002 10:00";"272.159653143409";"0";"0";"317.5";"104.5"
"24/07/2002 11:00";"213.915952743392";"0";"0";"396.75";"78.75"
"24/07/2002 12:00";"36.378710077547";"0";"0";"422";"78"
"24/07/2002 13:00";"0";"0";"0";"411.5";"91.25"
"24/07/2002 14:00";"0";"0";"0";"370";"145.75"
"24/07/2002 15:00";"0";"0";"0";"289.25";"195.75"
"24/07/2002 16:00";"0";"0";"0";"188.25";"186"
"24/07/2002 17:00";"0";"0";"0";"76";"78.75"
"24/07/2002 18:00";"0";"0";"0";"3.5";"0"
"24/07/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"24/07/2002 20:00";"21.7370551380483";"0";"0";"0";"0"
"24/07/2002 21:00";"174.805962338537";"0";"0";"0";"0"
"24/07/2002 22:00";"377.623794417113";"0";"0";"0";"0"
"24/07/2002 23:00";"694.350363008854";"0";"0";"0";"0"
"25/07/2002 00:00";"1057.38675536524";"0";"0";"0";"0"
"25/07/2002 01:00";"1353.2678669653";"0";"0";"0";"0"
"25/07/2002 02:00";"1581.45204551027";"0";"0";"0";"0"
"25/07/2002 03:00";"1761.91026800397";"0";"0";"0";"0"
"25/07/2002 04:00";"1893.92596826246";"0";"0";"0";"0"
"25/07/2002 05:00";"1993.30845474266";"0";"0";"0";"0"
"25/07/2002 06:00";"15047.3795092516";"1806.7437125594";"11160.7283877593";"0";"0"
"25/07/2002 07:00";"15102.7939985452";"1806.7437125594";"11160.7283877593";"31.75";"13.25"
"25/07/2002 08:00";"1589.09613033887";"0";"0";"129";"64.25"
"25/07/2002 09:00";"1105.67522292362";"0";"0";"243.5";"102.75"
"25/07/2002 10:00";"533.940384555298";"0";"0";"344.25";"112.25"
"25/07/2002 11:00";"414.978006558217";"0";"0";"406.5";"95"
"25/07/2002 12:00";"136.587314545794";"0";"0";"422";"88.25"
"25/07/2002 13:00";"2.20737587819622";"0";"0";"398.25";"104.25"
"25/07/2002 14:00";"0";"0";"0";"371";"149.75"
"25/07/2002 15:00";"0";"0";"0";"277.5";"238.5"
"25/07/2002 16:00";"0";"0";"0";"152.75";"291.75"
"25/07/2002 17:00";"0";"0";"0";"82.25";"99"
"25/07/2002 18:00";"0";"0";"0";"4";"0"
"25/07/2002 19:00";"12995.5113227847";"1806.7437125594";"11160.7283877593";"0";"0"
"25/07/2002 20:00";"152.552568776777";"0";"0";"0";"0"
"25/07/2002 21:00";"310.096639922313";"0";"0";"0";"0"
"25/07/2002 22:00";"614.73679416778";"0";"0";"0";"0"
"25/07/2002 23:00";"912.972557269343";"0";"0";"0";"0"
"26/07/2002 00:00";"1267.75592704636";"0";"0";"0";"0"
"26/07/2002 01:00";"1539.13405413242";"0";"0";"0";"0"
"26/07/2002 02:00";"1797.97513191434";"0";"0";"0";"0"
"26/07/2002 03:00";"2032.25825967909";"0";"0";"0";"0"
