1;"eplusout"

"Date/Time";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Water Heater Electricity Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)"
;"Environment";"Environment";"AUX HW LOOP WATER HEATER";"4299 WATER OUTLET";"4292 WATER OUTLET"
"18/01/2002 23:00";"0";"0";"0";"0";"0"
"19/01/2002 00:00";"0";"0";"0";"0";"0"
"19/01/2002 01:00";"0";"0";"0";"0";"0"
"19/01/2002 02:00";"0";"0";"0";"0";"0"
"19/01/2002 03:00";"0";"0";"0";"0";"0"
"19/01/2002 04:00";"0";"0";"0";"0";"0"
"19/01/2002 05:00";"0";"0";"0";"0";"0"
"19/01/2002 06:00";"22.75";"29";"819.330061523736";"2808.54114741529";"372.393260892104"
"19/01/2002 07:00";"120.5";"111.25";"889.806797592844";"2853.50944228236";"378.355747850046"
"19/01/2002 08:00";"244.5";"110.5";"0";"0";"0"
"19/01/2002 09:00";"339";"134.25";"0";"0";"0"
"19/01/2002 10:00";"442.75";"98.25";"0";"0";"0"
"19/01/2002 11:00";"472.75";"161.5";"0";"0";"0"
"19/01/2002 12:00";"484.75";"290.75";"0";"0";"0"
"19/01/2002 13:00";"397";"484.5";"0";"0";"0"
"19/01/2002 14:00";"397.5";"522";"0";"0";"0"
"19/01/2002 15:00";"218.5";"755";"0";"0";"0"
"19/01/2002 16:00";"143.25";"843.5";"0";"0";"0"
"19/01/2002 17:00";"74.5";"733";"0";"0";"0"
"19/01/2002 18:00";"36";"412.5";"0";"0";"0"
"19/01/2002 19:00";"0";"0";"0";"2977.5798482521";"394.806631292434"
"19/01/2002 20:00";"0";"0";"0";"3065.08592259897";"406.409335566105"
"19/01/2002 21:00";"0";"0";"0";"0";"0"
"19/01/2002 22:00";"0";"0";"0";"0";"0"
"19/01/2002 23:00";"0";"0";"0";"0";"0"
"20/01/2002 00:00";"0";"0";"0";"0";"0"
"20/01/2002 01:00";"0";"0";"0";"0";"0"
"20/01/2002 02:00";"0";"0";"0";"0";"0"
"20/01/2002 03:00";"0";"0";"0";"0";"0"
"20/01/2002 04:00";"0";"0";"0";"0";"0"
"20/01/2002 05:00";"0";"0";"0";"0";"0"
"20/01/2002 06:00";"22.75";"28.5";"0";"2978.25057772977";"394.895565413122"
"20/01/2002 07:00";"119.5";"109.75";"394.832038937923";"2806.18201205592";"372.080455751196"
"20/01/2002 08:00";"243.5";"110.75";"0";"0";"0"
"20/01/2002 09:00";"338.25";"135.5";"0";"0";"0"
"20/01/2002 10:00";"482.25";"66.5";"0";"0";"0"
"20/01/2002 11:00";"634.75";"8.5";"0";"0";"0"
"20/01/2002 12:00";"702.75";"10.5";"0";"0";"0"
"20/01/2002 13:00";"655.75";"77.75";"0";"0";"0"
"20/01/2002 14:00";"442";"247.25";"0";"0";"0"
"20/01/2002 15:00";"417.25";"187.75";"0";"0";"0"
"20/01/2002 16:00";"272.75";"231";"0";"0";"0"
"20/01/2002 17:00";"186.25";"155.25";"0";"0";"0"
"20/01/2002 18:00";"55.75";"135";"0";"0";"0"
"20/01/2002 19:00";"0";"0";"0";"2939.24258608533";"389.723373713993"
"20/01/2002 20:00";"0";"0";"0";"3008.13919897146";"398.858591248798"
"20/01/2002 21:00";"0";"0";"0";"0";"0"
"20/01/2002 22:00";"0";"0";"0";"0";"0"
"20/01/2002 23:00";"0";"0";"0";"0";"0"
"21/01/2002 00:00";"0";"0";"0";"0";"0"
"21/01/2002 01:00";"0";"0";"0";"0";"0"
"21/01/2002 02:00";"0";"0";"0";"0";"0"
"21/01/2002 03:00";"0";"0";"0";"0";"0"
"21/01/2002 04:00";"0";"0";"0";"0";"0"
"21/01/2002 05:00";"0";"0";"0";"0";"0"
"21/01/2002 06:00";"21.25";"11.25";"15.8561661052486";"2821.61778732507";"374.127133504936"
"21/01/2002 07:00";"111.5";"51";"797.409842615936";"2837.48064757479";"376.230439792937"
"21/01/2002 08:00";"227.25";"78.75";"0";"0";"0"
"21/01/2002 09:00";"332";"99";"0";"0";"0"
"21/01/2002 10:00";"434.75";"85.75";"0";"0";"0"
"21/01/2002 11:00";"464.5";"127.5";"0";"0";"0"
"21/01/2002 12:00";"493.25";"131";"0";"0";"0"
"21/01/2002 13:00";"484.25";"143";"0";"0";"0"
"21/01/2002 14:00";"452.75";"148.25";"0";"0";"0"
"21/01/2002 15:00";"409";"131.75";"0";"0";"0"
"21/01/2002 16:00";"278";"174.5";"0";"0";"0"
"21/01/2002 17:00";"182.25";"110.75";"0";"0";"0"
"21/01/2002 18:00";"57.25";"91.5";"0";"0";"0"
"21/01/2002 19:00";"0";"0";"0";"2877.43260191835";"381.527794460752"
"21/01/2002 20:00";"0";"0";"0";"2827.42822664482";"374.897557839822"
"21/01/2002 21:00";"0";"0";"0";"0";"0"
"21/01/2002 22:00";"0";"0";"0";"0";"0"
"21/01/2002 23:00";"0";"0";"0";"0";"0"
"22/01/2002 00:00";"0";"0";"0";"0";"0"
"22/01/2002 01:00";"0";"0";"0";"0";"0"
"22/01/2002 02:00";"0";"0";"0";"0";"0"
"22/01/2002 03:00";"0";"0";"0";"0";"0"
"22/01/2002 04:00";"0";"0";"0";"0";"0"
"22/01/2002 05:00";"0";"0";"0";"0";"0"
"22/01/2002 06:00";"21";"11.25";"821.396623231362";"2815.12480941305";"373.266209241895"
"22/01/2002 07:00";"111";"52.25";"889.566689678576";"2837.0480317512";"376.173077906889"
"22/01/2002 08:00";"228.5";"86.25";"0";"0";"0"
"22/01/2002 09:00";"336";"113.75";"0";"0";"0"
"22/01/2002 10:00";"442.5";"98.5";"0";"0";"0"
"22/01/2002 11:00";"465";"133";"0";"0";"0"
"22/01/2002 12:00";"491.5";"122.25";"0";"0";"0"
"22/01/2002 13:00";"479.75";"116.25";"0";"0";"0"
"22/01/2002 14:00";"441";"101.5";"0";"0";"0"
"22/01/2002 15:00";"386.75";"70.75";"0";"0";"0"
"22/01/2002 16:00";"272.25";"89.25";"0";"0";"0"
"22/01/2002 17:00";"171";"80.75";"0";"0";"0"
"22/01/2002 18:00";"61.75";"53.25";"0";"0";"0"
"22/01/2002 19:00";"0";"0";"0";"2826.56958508501";"374.783707868035"
"22/01/2002 20:00";"0";"0";"395.793517000883";"2784.38615079083";"369.190474289494"
"22/01/2002 21:00";"0";"0";"0";"0";"0"
"22/01/2002 22:00";"0";"0";"0";"0";"0"
"22/01/2002 23:00";"0";"0";"0";"0";"0"
"23/01/2002 00:00";"0";"0";"0";"0";"0"
"23/01/2002 01:00";"0";"0";"0";"0";"0"
"23/01/2002 02:00";"0";"0";"0";"0";"0"
"23/01/2002 03:00";"0";"0";"0";"0";"0"
"23/01/2002 04:00";"0";"0";"0";"0";"0"
"23/01/2002 05:00";"0";"0";"0";"0";"0"
"23/01/2002 06:00";"20.75";"11.25";"862.251835033738";"2825.17857751084";"374.599269820208"
"23/01/2002 07:00";"109";"51";"984.131123673583";"2835.99030125541";"376.032830109973"
"23/01/2002 08:00";"223.5";"76";"307.033261231786";"0";"0"
"23/01/2002 09:00";"327";"88";"0";"0";"0"
"23/01/2002 10:00";"424.5";"71.25";"0";"0";"0"
"23/01/2002 11:00";"456.25";"101.25";"0";"0";"0"
"23/01/2002 12:00";"483.75";"99";"0";"0";"0"
"23/01/2002 13:00";"474.75";"102.75";"0";"0";"0"
"23/01/2002 14:00";"444.5";"104.75";"0";"0";"0"
"23/01/2002 15:00";"395.75";"91.75";"0";"0";"0"
"23/01/2002 16:00";"276.25";"131";"0";"0";"0"
"23/01/2002 17:00";"176.75";"111.5";"0";"0";"0"
"23/01/2002 18:00";"63.25";"73.5";"0";"0";"0"
"23/01/2002 19:00";"0";"0";"0";"2909.40789551763";"385.767498715175"
"23/01/2002 20:00";"0";"0";"395.95398710546";"2794.27530142317";"370.501707722844"
"23/01/2002 21:00";"0";"0";"0";"0";"0"
"23/01/2002 22:00";"0";"0";"0";"0";"0"
"23/01/2002 23:00";"0";"0";"0";"0";"0"
"24/01/2002 00:00";"0";"0";"0";"0";"0"
"24/01/2002 01:00";"0";"0";"0";"0";"0"
"24/01/2002 02:00";"0";"0";"0";"0";"0"
"24/01/2002 03:00";"0";"0";"0";"0";"0"
"24/01/2002 04:00";"0";"0";"0";"0";"0"
"24/01/2002 05:00";"0";"0";"0";"0";"0"
"24/01/2002 06:00";"20.5";"10.75";"1201.49168054648";"2829.0311584351";"375.110095582742"
"24/01/2002 07:00";"107.75";"49.25";"1081.48391330975";"2839.39747338644";"376.484597726574"
"24/01/2002 08:00";"221.75";"75";"0";"0";"0"
"24/01/2002 09:00";"326";"87.25";"0";"0";"0"
"24/01/2002 10:00";"453.75";"47.25";"0";"0";"0"
"24/01/2002 11:00";"585.75";"6.25";"0";"0";"0"
"24/01/2002 12:00";"650.5";"7.5";"0";"0";"0"
"24/01/2002 13:00";"672.5";"9.5";"0";"0";"0"
"24/01/2002 14:00";"602.75";"65";"0";"0";"0"
"24/01/2002 15:00";"387.25";"255.75";"0";"0";"0"
"24/01/2002 16:00";"251.25";"336";"0";"0";"0"
"24/01/2002 17:00";"158.5";"286.75";"0";"0";"0"
"24/01/2002 18:00";"65";"144.75";"0";"0";"0"
"24/01/2002 19:00";"0";"0";"0";"2825.772892841";"374.678071949919"
"24/01/2002 20:00";"0";"0";"396.312000752962";"2769.39125122591";"367.202253625229"
"24/01/2002 21:00";"0";"0";"0";"0";"0"
"24/01/2002 22:00";"0";"0";"0";"0";"0"
"24/01/2002 23:00";"0";"0";"0";"0";"0"
"25/01/2002 00:00";"0";"0";"0";"0";"0"
"25/01/2002 01:00";"0";"0";"0";"0";"0"
"25/01/2002 02:00";"0";"0";"0";"0";"0"
"25/01/2002 03:00";"0";"0";"0";"0";"0"
"25/01/2002 04:00";"0";"0";"0";"0";"0"
"25/01/2002 05:00";"0";"0";"0";"0";"0"
"25/01/2002 06:00";"20.75";"19";"629.439904561036";"2828.60498388498";"375.053587765303"
"25/01/2002 07:00";"112.5";"76.5";"1149.39730149326";"2840.27828024411";"376.601386664577"
"25/01/2002 08:00";"235";"92.5";"0";"0";"0"
"25/01/2002 09:00";"334.75";"123.25";"0";"0";"0"
"25/01/2002 10:00";"482.5";"66";"0";"0";"0"
"25/01/2002 11:00";"644.5";"9.5";"0";"0";"0"
"25/01/2002 12:00";"723.5";"11.75";"0";"0";"0"
"25/01/2002 13:00";"673";"94.25";"0";"0";"0"
"25/01/2002 14:00";"429.75";"303.5";"0";"0";"0"
"25/01/2002 15:00";"417.25";"242.25";"0";"0";"0"
"25/01/2002 16:00";"251.25";"336";"0";"0";"0"
"25/01/2002 17:00";"158.75";"286.75";"0";"0";"0"
"25/01/2002 18:00";"65.75";"144.75";"0";"0";"0"
"25/01/2002 19:00";"0";"0";"0";"2948.00535550192";"390.885256736605"
"25/01/2002 20:00";"0";"0";"0";"2955.56458436013";"391.887558549747"
"25/01/2002 21:00";"0";"0";"0";"0";"0"
"25/01/2002 22:00";"0";"0";"0";"0";"0"
"25/01/2002 23:00";"0";"0";"0";"0";"0"
"26/01/2002 00:00";"0";"0";"0";"0";"0"
"26/01/2002 01:00";"0";"0";"0";"0";"0"
"26/01/2002 02:00";"0";"0";"0";"0";"0"
"26/01/2002 03:00";"0";"0";"0";"0";"0"
"26/01/2002 04:00";"0";"0";"0";"0";"0"
"26/01/2002 05:00";"0";"0";"0";"0";"0"
"26/01/2002 06:00";"20";"10.5";"400.239199059777";"2789.31946687314";"369.844598109112"
"26/01/2002 07:00";"106.75";"48.25";"856.627322675885";"2825.28013945366";"374.612736236074"
"26/01/2002 08:00";"220.75";"74.25";"0";"0";"0"
"26/01/2002 09:00";"325";"87";"0";"0";"0"
"26/01/2002 10:00";"453";"46.5";"0";"0";"0"
"26/01/2002 11:00";"586.25";"6.25";"0";"0";"0"
"26/01/2002 12:00";"652.75";"7.5";"0";"0";"0"
"26/01/2002 13:00";"659.25";"8.5";"0";"0";"0"
"26/01/2002 14:00";"553.25";"29.75";"0";"0";"0"
"26/01/2002 15:00";"383.5";"97.75";"0";"0";"0"
"26/01/2002 16:00";"270.25";"89.75";"0";"0";"0"
"26/01/2002 17:00";"166.75";"58.25";"0";"0";"0"
"26/01/2002 18:00";"60";"21.75";"0";"0";"0"
"26/01/2002 19:00";"0";"0";"0";"2918.79303719994";"387.011904024396"
"26/01/2002 20:00";"0";"0";"394.761682827";"2790.30194717207";"369.974868246909"
"26/01/2002 21:00";"0";"0";"0";"0";"0"
"26/01/2002 22:00";"0";"0";"0";"0";"0"
"26/01/2002 23:00";"0";"0";"0";"0";"0"
"27/01/2002 00:00";"0";"0";"0";"0";"0"
"27/01/2002 01:00";"0";"0";"0";"0";"0"
"27/01/2002 02:00";"0";"0";"0";"0";"0"
"27/01/2002 03:00";"0";"0";"0";"0";"0"
"27/01/2002 04:00";"0";"0";"0";"0";"0"
"27/01/2002 05:00";"0";"0";"0";"0";"0"
"27/01/2002 06:00";"20.75";"27";"444.716455398131";"2822.5167403595";"374.246328501309"
"27/01/2002 07:00";"111.75";"113.5";"1336.53594020302";"2833.89447175634";"375.754937517177"
"27/01/2002 08:00";"232.5";"145.25";"0";"0";"0"
"27/01/2002 09:00";"338";"173.5";"0";"0";"0"
"27/01/2002 10:00";"453";"138.5";"0";"0";"0"
"27/01/2002 11:00";"466.25";"186.75";"0";"0";"0"
"27/01/2002 12:00";"497";"171.75";"0";"0";"0"
"27/01/2002 13:00";"487";"164";"0";"0";"0"
"27/01/2002 14:00";"452.75";"143.5";"0";"0";"0"
"27/01/2002 15:00";"405.25";"102.5";"0";"0";"0"
"27/01/2002 16:00";"273.75";"159";"0";"0";"0"
"27/01/2002 17:00";"160.25";"248.5";"0";"0";"0"
"27/01/2002 18:00";"50.25";"239.25";"0";"0";"0"
"27/01/2002 19:00";"0";"0";"0";"2922.4420676796";"387.495740396409"
"27/01/2002 20:00";"0";"0";"387.372614561324";"2789.43823545569";"369.860346007194"
"27/01/2002 21:00";"0";"0";"4.51897867799714";"0";"0"
"27/01/2002 22:00";"0";"0";"0";"0";"0"
"27/01/2002 23:00";"0";"0";"0";"0";"0"
"28/01/2002 00:00";"0";"0";"0";"0";"0"
"28/01/2002 01:00";"0";"0";"0";"0";"0"
"28/01/2002 02:00";"0";"0";"0";"0";"0"
"28/01/2002 03:00";"0";"0";"0";"0";"0"
"28/01/2002 04:00";"0";"0";"0";"0";"0"
"28/01/2002 05:00";"0";"0";"0";"0";"0"
"28/01/2002 06:00";"20";"18";"424.631545325238";"2826.90223887806";"374.827815475594"
"28/01/2002 07:00";"109.5";"71";"1354.57960441727";"2824.70728048652";"374.536779072691"
"28/01/2002 08:00";"229.25";"78";"0";"0";"0"
"28/01/2002 09:00";"325.5";"96.25";"0";"0";"0"
"28/01/2002 10:00";"452.25";"47.25";"0";"0";"0"
"28/01/2002 11:00";"586";"6.25";"0";"0";"0"
"28/01/2002 12:00";"651.75";"7.5";"0";"0";"0"
"28/01/2002 13:00";"658.75";"8.5";"0";"0";"0"
"28/01/2002 14:00";"554.5";"30.25";"0";"0";"0"
"28/01/2002 15:00";"385.25";"100";"0";"0";"0"
"28/01/2002 16:00";"271.5";"107";"0";"0";"0"
"28/01/2002 17:00";"167";"135.75";"0";"0";"0"
"28/01/2002 18:00";"56.5";"119.25";"0";"0";"0"
"28/01/2002 19:00";"0";"0";"0";"2900.63519424357";"384.604298796496"
"28/01/2002 20:00";"0";"0";"397.464482097232";"2787.17988854359";"369.560904721957"
"28/01/2002 21:00";"0";"0";"0";"0";"0"
"28/01/2002 22:00";"0";"0";"0";"0";"0"
"28/01/2002 23:00";"0";"0";"0";"0";"0"
"29/01/2002 00:00";"0";"0";"0";"0";"0"
"29/01/2002 01:00";"0";"0";"0";"0";"0"
"29/01/2002 02:00";"0";"0";"0";"0";"0"
"29/01/2002 03:00";"0";"0";"0";"0";"0"
"29/01/2002 04:00";"0";"0";"0";"0";"0"
"29/01/2002 05:00";"0";"0";"0";"0";"0"
"29/01/2002 06:00";"19.75";"18.25";"867.484848563717";"2818.17485085283";"373.670623782399"
"29/01/2002 07:00";"107.75";"78";"1404.36146435702";"2829.85023933598";"375.218700082944"
"29/01/2002 08:00";"227";"103.75";"0";"0";"0"
"29/01/2002 09:00";"332.75";"123.25";"0";"0";"0"
"29/01/2002 10:00";"439.25";"97.25";"0";"0";"0"
"29/01/2002 11:00";"464.25";"131";"0";"0";"0"
"29/01/2002 12:00";"491.75";"120.5";"0";"0";"0"
"29/01/2002 13:00";"481.25";"115.5";"0";"0";"0"
"29/01/2002 14:00";"444";"101.75";"0";"0";"0"
"29/01/2002 15:00";"388.75";"73";"0";"0";"0"
"29/01/2002 16:00";"270.25";"89.75";"0";"0";"0"
"29/01/2002 17:00";"166.75";"58.25";"0";"0";"0"
"29/01/2002 18:00";"60";"21.75";"0";"0";"0"
"29/01/2002 19:00";"0";"0";"0";"2824.74933267534";"374.542354904021"
"29/01/2002 20:00";"0";"0";"510.039109236624";"2776.25129858988";"368.111848775755"
"29/01/2002 21:00";"0";"0";"260.911967383337";"0";"0"
"29/01/2002 22:00";"0";"0";"0";"0";"0"
"29/01/2002 23:00";"0";"0";"0";"0";"0"
"30/01/2002 00:00";"0";"0";"0";"0";"0"
"30/01/2002 01:00";"0";"0";"0";"0";"0"
"30/01/2002 02:00";"0";"0";"0";"0";"0"
"30/01/2002 03:00";"0";"0";"0";"0";"0"
"30/01/2002 04:00";"0";"0";"0";"0";"0"
"30/01/2002 05:00";"0";"0";"0";"0";"0"
"30/01/2002 06:00";"19.75";"26.5";"895.897742333772";"2814.94372874157";"373.242199188919"
"30/01/2002 07:00";"105.25";"137.5";"946.86182393692";"2827.51746476861";"374.909390201953"
"30/01/2002 08:00";"213.25";"269.75";"353.335246925232";"0";"0"
"30/01/2002 09:00";"286.5";"419.75";"0";"0";"0"
"30/01/2002 10:00";"341.25";"528";"0";"0";"0"
"30/01/2002 11:00";"407.75";"515.5";"0";"0";"0"
"30/01/2002 12:00";"452.25";"495.75";"0";"0";"0"
"30/01/2002 13:00";"454.25";"450";"0";"0";"0"
"30/01/2002 14:00";"444";"282";"0";"0";"0"
"30/01/2002 15:00";"376.75";"159";"0";"0";"0"
"30/01/2002 16:00";"274.75";"82.25";"0";"0";"0"
"30/01/2002 17:00";"166.75";"58.25";"0";"0";"0"
"30/01/2002 18:00";"60";"21.75";"0";"0";"0"
"30/01/2002 19:00";"0";"0";"0";"3018.94397311982";"400.29123006985"
"30/01/2002 20:00";"0";"0";"0";"3044.5993656748";"403.692958864819"
"30/01/2002 21:00";"0";"0";"0";"0";"0"
"30/01/2002 22:00";"0";"0";"0";"0";"0"
"30/01/2002 23:00";"0";"0";"0";"0";"0"
"31/01/2002 00:00";"0";"0";"0";"0";"0"
"31/01/2002 01:00";"0";"0";"0";"0";"0"
"31/01/2002 02:00";"0";"0";"0";"0";"0"
"31/01/2002 03:00";"0";"0";"0";"0";"0"
"31/01/2002 04:00";"0";"0";"0";"0";"0"
"31/01/2002 05:00";"0";"0";"0";"0";"0"
"31/01/2002 06:00";"15.5";"98.75";"0";"2942.74718273584";"390.188059152552"
"31/01/2002 07:00";"68.75";"462.25";"397.262599383916";"2783.94813038046";"369.132395792369"
"31/01/2002 08:00";"110.75";"696.5";"0";"0";"0"
"31/01/2002 09:00";"144.75";"824.75";"0";"0";"0"
"31/01/2002 10:00";"141";"949.25";"0";"0";"0"
"31/01/2002 11:00";"90.5";"1048.75";"0";"0";"0"
"31/01/2002 12:00";"108.75";"1053.75";"0";"0";"0"
"31/01/2002 13:00";"165.5";"978.5";"0";"0";"0"
"31/01/2002 14:00";"269.5";"747.5";"0";"0";"0"
"31/01/2002 15:00";"262.25";"628.75";"0";"0";"0"
"31/01/2002 16:00";"179.75";"609.5";"0";"0";"0"
"31/01/2002 17:00";"80.25";"657.75";"0";"0";"0"
"31/01/2002 18:00";"35.25";"423";"0";"0";"0"
"31/01/2002 19:00";"0";"0";"0";"2981.51511427386";"395.328420530832"
"31/01/2002 20:00";"0";"0";"0";"3043.10971479757";"403.495441392705"
"31/01/2002 21:00";"0";"0";"0";"0";"0"
"31/01/2002 22:00";"0";"0";"0";"0";"0"
"31/01/2002 23:00";"0";"0";"0";"0";"0"
"1/02/2002 00:00";"0";"0";"0";"0";"0"
"1/02/2002 01:00";"0";"0";"0";"0";"0"
"1/02/2002 02:00";"0";"0";"0";"0";"0"
"1/02/2002 03:00";"0";"0";"0";"0";"0"
"1/02/2002 04:00";"0";"0";"0";"0";"0"
"1/02/2002 05:00";"0";"0";"0";"0";"0"
"1/02/2002 06:00";"18.75";"10";"0";"3041.7299560893";"403.312494867215"
"1/02/2002 07:00";"101.75";"46.5";"0";"3041.68698635153";"403.306797375197"
"1/02/2002 08:00";"216.75";"72";"0";"0";"0"
"1/02/2002 09:00";"323.5";"82.5";"0";"0";"0"
"1/02/2002 10:00";"460.5";"48.25";"0";"0";"0"
"1/02/2002 11:00";"639.25";"15";"0";"0";"0"
"1/02/2002 12:00";"650.25";"137.5";"0";"0";"0"
"1/02/2002 13:00";"468.75";"371.75";"0";"0";"0"
"1/02/2002 14:00";"648.75";"71.25";"0";"0";"0"
"1/02/2002 15:00";"403";"190";"0";"0";"0"
"1/02/2002 16:00";"302.25";"130";"0";"0";"0"
"1/02/2002 17:00";"175.25";"90";"0";"0";"0"
"1/02/2002 18:00";"60.75";"38.25";"0";"0";"0"
"1/02/2002 19:00";"0";"0";"0";"3041.73012211062";"403.312516880502"
"1/02/2002 20:00";"0";"0";"0";"3041.72763899788";"403.312187636812"
"1/02/2002 21:00";"0";"0";"0";"0";"0"
"1/02/2002 22:00";"0";"0";"0";"0";"0"
"1/02/2002 23:00";"0";"0";"0";"0";"0"
"2/02/2002 00:00";"0";"0";"0";"0";"0"
"2/02/2002 01:00";"0";"0";"0";"0";"0"
"2/02/2002 02:00";"0";"0";"0";"0";"0"
"2/02/2002 03:00";"0";"0";"0";"0";"0"
"2/02/2002 04:00";"0";"0";"0";"0";"0"
"2/02/2002 05:00";"0";"0";"0";"0";"0"
"2/02/2002 06:00";"18.25";"10.25";"0";"3040.456086612";"403.143588526269"
"2/02/2002 07:00";"100.5";"76.75";"0";"3039.74018780527";"403.04866526287"
"2/02/2002 08:00";"212.5";"229";"0";"0";"0"
"2/02/2002 09:00";"273.75";"450.5";"0";"0";"0"
"2/02/2002 10:00";"263.75";"670.75";"0";"0";"0"
"2/02/2002 11:00";"365.25";"483.75";"0";"0";"0"
"2/02/2002 12:00";"551.25";"210.5";"0";"0";"0"
"2/02/2002 13:00";"619.5";"65.75";"0";"0";"0"
"2/02/2002 14:00";"455";"202";"0";"0";"0"
"2/02/2002 15:00";"419.25";"172";"0";"0";"0"
"2/02/2002 16:00";"270.25";"228.75";"0";"0";"0"
"2/02/2002 17:00";"169.25";"131.75";"0";"0";"0"
"2/02/2002 18:00";"60.75";"44.25";"0";"0";"0"
"2/02/2002 19:00";"0";"0";"0";"3038.10140904949";"402.8313744586"
"2/02/2002 20:00";"0";"0";"0";"3040.44952038575";"403.142717889781"
"2/02/2002 21:00";"0";"0";"0";"0";"0"
"2/02/2002 22:00";"0";"0";"0";"0";"0"
"2/02/2002 23:00";"0";"0";"0";"0";"0"
"3/02/2002 00:00";"0";"0";"0";"0";"0"
"3/02/2002 01:00";"0";"0";"0";"0";"0"
"3/02/2002 02:00";"0";"0";"0";"0";"0"
"3/02/2002 03:00";"0";"0";"0";"0";"0"
"3/02/2002 04:00";"0";"0";"0";"0";"0"
"3/02/2002 05:00";"0";"0";"0";"0";"0"
"3/02/2002 06:00";"19";"48.75";"0";"3039.29182631215";"402.989215609218"
"3/02/2002 07:00";"93";"250.25";"0";"3007.75772822513";"398.808010848617"
"3/02/2002 08:00";"167";"454.5";"0";"0";"0"
"3/02/2002 09:00";"216.5";"606.25";"0";"0";"0"
"3/02/2002 10:00";"290.5";"658";"0";"0";"0"
"3/02/2002 11:00";"461.75";"466.5";"0";"0";"0"
"3/02/2002 12:00";"503.75";"402.25";"0";"0";"0"
"3/02/2002 13:00";"478.25";"374.75";"0";"0";"0"
"3/02/2002 14:00";"463";"301.25";"0";"0";"0"
"3/02/2002 15:00";"391";"256";"0";"0";"0"
"3/02/2002 16:00";"259.75";"293";"0";"0";"0"
"3/02/2002 17:00";"136";"399.75";"0";"0";"0"
"3/02/2002 18:00";"42.75";"330.75";"0";"0";"0"
"3/02/2002 19:00";"0";"0";"0";"3012.8886562249";"399.488336650856"
"3/02/2002 20:00";"0";"0";"0";"3039.29005672798";"402.988980974514"
"3/02/2002 21:00";"0";"0";"0";"0";"0"
"3/02/2002 22:00";"0";"0";"0";"0";"0"
"3/02/2002 23:00";"0";"0";"0";"0";"0"
"4/02/2002 00:00";"0";"0";"0";"0";"0"
"4/02/2002 01:00";"0";"0";"0";"0";"0"
"4/02/2002 02:00";"0";"0";"0";"0";"0"
"4/02/2002 03:00";"0";"0";"0";"0";"0"
"4/02/2002 04:00";"0";"0";"0";"0";"0"
"4/02/2002 05:00";"0";"0";"0";"0";"0"
"4/02/2002 06:00";"18.25";"18";"0";"3038.23727627092";"402.849389518726"
"4/02/2002 07:00";"101.5";"92.75";"0";"3038.19969805907";"402.844406906005"
"4/02/2002 08:00";"227.5";"162.75";"0";"0";"0"
"4/02/2002 09:00";"351";"210";"0";"0";"0"
"4/02/2002 10:00";"409.25";"304";"0";"0";"0"
"4/02/2002 11:00";"414.5";"367.75";"0";"0";"0"
"4/02/2002 12:00";"446.25";"361.25";"0";"0";"0"
"4/02/2002 13:00";"436.5";"365";"0";"0";"0"
"4/02/2002 14:00";"420.5";"335.75";"0";"0";"0"
"4/02/2002 15:00";"419";"251.75";"0";"0";"0"
"4/02/2002 16:00";"256";"306.5";"0";"0";"0"
"4/02/2002 17:00";"169.5";"162.75";"0";"0";"0"
"4/02/2002 18:00";"61.5";"51.75";"0";"0";"0"
"4/02/2002 19:00";"0";"0";"0";"3038.23740968985";"402.849407209159"
"4/02/2002 20:00";"0";"0";"0";"3038.23074472117";"402.848523480102"
"4/02/2002 21:00";"0";"0";"0";"0";"0"
"4/02/2002 22:00";"0";"0";"0";"0";"0"
"4/02/2002 23:00";"0";"0";"0";"0";"0"
"5/02/2002 00:00";"0";"0";"0";"0";"0"
"5/02/2002 01:00";"0";"0";"0";"0";"0"
"5/02/2002 02:00";"0";"0";"0";"0";"0"
"5/02/2002 03:00";"0";"0";"0";"0";"0"
"5/02/2002 04:00";"0";"0";"0";"0";"0"
"5/02/2002 05:00";"0";"0";"0";"0";"0"
"5/02/2002 06:00";"10.75";"158.25";"0";"3037.29301045522";"402.724186358865"
"5/02/2002 07:00";"50.5";"662.5";"0";"3032.91470328307";"402.143652907708"
"5/02/2002 08:00";"105.25";"737.5";"0";"0";"0"
"5/02/2002 09:00";"204.75";"656";"0";"0";"0"
"5/02/2002 10:00";"344.5";"518";"0";"0";"0"
"5/02/2002 11:00";"428.5";"461.75";"0";"0";"0"
"5/02/2002 12:00";"471.25";"419.75";"0";"0";"0"
"5/02/2002 13:00";"536.25";"302.25";"0";"0";"0"
"5/02/2002 14:00";"640.25";"61.25";"0";"0";"0"
"5/02/2002 15:00";"402.25";"154.75";"0";"0";"0"
"5/02/2002 16:00";"294.5";"95.75";"0";"0";"0"
"5/02/2002 17:00";"172.75";"68";"0";"0";"0"
"5/02/2002 18:00";"62.25";"17.25";"0";"0";"0"
"5/02/2002 19:00";"0";"0";"0";"3031.44523982709";"401.948812148962"
"5/02/2002 20:00";"0";"0";"0";"3037.28663115747";"402.72334050781"
"5/02/2002 21:00";"0";"0";"0";"0";"0"
"5/02/2002 22:00";"0";"0";"0";"0";"0"
