Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,1175064,-,-,-,-11.59,-76.14,0,4598,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.2
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point
2015,3,11,14,30,131,123,11,13.700000000000001,51,4.1000000000000005,0.15,613,0.2
2015,3,11,15,30,210,192,20,15.5,52,3.6,0.15,613,0.30000000000000004
2015,3,11,16,30,480,450,31,16.2,55,3.1,0.15,613,0.6000000000000001
2015,3,11,17,30,155,140,15,16,61,2.8000000000000003,0.15,612,1.1
2015,3,11,18,30,542,494,52,14.9,67,2.7,0.15,612,1.6
2015,3,11,19,30,691,466,273,13.200000000000001,69,2.8000000000000003,0.15,611,2.2
2015,3,11,20,30,360,321,59,11.4,70,2.8000000000000003,0.15,611,2.8000000000000003
2015,3,11,21,30,355,196,359,9.5,68,2.7,0.15,612,3.1
2015,3,11,22,30,171,50,599,7.6000000000000005,66,2.4000000000000004,0.15,612,3.4000000000000004
2015,3,11,23,30,0,0,0,6.800000000000001,64,2.2,0.15,612,3.9000000000000004
2015,3,12,0,30,0,0,0,6,56,2,0.15,613,4.1000000000000005
2015,3,12,1,30,0,0,0,5.6000000000000005,50,2,0.15,613,4.2
2015,3,12,2,30,0,0,0,5.1000000000000005,46,2,0.15,613,4.2
2015,3,12,3,30,0,0,0,4.800000000000001,44,2,0.15,613,4.1000000000000005
2015,3,12,4,30,0,0,0,4.5,45,2.1,0.15,613,3.9000000000000004
2015,3,12,5,30,0,0,0,4.3,48,2.1,0.15,612,3.7
2015,3,12,6,30,0,0,0,4.2,51,2.2,0.15,612,3.4000000000000004
2015,3,12,7,30,0,0,0,4.2,55,2.2,0.15,612,3.2
2015,3,12,8,30,0,0,0,4.1000000000000005,57,2.4000000000000004,0.15,612,3.1
2015,3,12,9,30,0,0,0,3.9000000000000004,58,2.5,0.15,612,3.1
2015,3,12,10,30,0,0,0,4.2,57,2.6,0.15,613,3.1
2015,3,12,11,30,57,25,402,5.7,53,3.3000000000000003,0.15,613,3.1
2015,3,12,12,30,155,138,53,8.4,51,4,0.15,613,2.4000000000000004
2015,3,12,13,30,137,131,10,10.8,54,4.2,0.15,613,1.7000000000000002
2015,3,12,14,30,189,176,17,12.4,56,4.3,0.15,613,1.4000000000000001
2015,3,12,15,30,365,343,24,13.3,58,4.3,0.15,613,1.3
2015,3,12,16,30,527,488,40,13.8,60,4.2,0.15,613,1.4000000000000001
2015,3,12,17,30,955,797,160,13.8,61,4,0.15,612,1.4000000000000001
2015,3,12,18,30,432,406,28,13.5,61,3.8000000000000003,0.15,612,1.4000000000000001
2015,3,12,19,30,717,448,327,12.600000000000001,62,3.6,0.15,611,1.5
2015,3,12,20,30,371,327,67,11.3,64,3.4000000000000004,0.15,611,1.5
2015,3,12,21,30,202,185,39,9.5,65,3.1,0.15,611,1.4000000000000001
2015,3,12,22,30,156,55,504,7.5,68,2.6,0.15,612,1.7000000000000002
2015,3,12,23,30,0,0,0,6.5,70,2.4000000000000004,0.15,612,2.4000000000000004
2015,3,13,0,30,0,0,0,5.300000000000001,66,2.1,0.15,613,3
2015,3,13,1,30,0,0,0,4.6000000000000005,64,1.8,0.15,613,2.7
2015,3,13,2,30,0,0,0,3.8000000000000003,65,1.5,0.15,613,2.5
2015,3,13,3,30,0,0,0,3.2,68,1.4000000000000001,0.15,613,2.4000000000000004
2015,3,13,4,30,0,0,0,2.7,70,1.5,0.15,612,2
2015,3,13,5,30,0,0,0,2.1,71,1.4000000000000001,0.15,612,1.5
2015,3,13,6,30,0,0,0,1.5,73,1.2000000000000002,0.15,611,0.9
2015,3,13,7,30,0,0,0,0.8,74,1.1,0.15,611,0.4
2015,3,13,8,30,0,0,0,0.4,74,1.2000000000000002,0.15,611,-0.1
2015,3,13,9,30,0,0,0,0.1,72,1.3,0.15,611,-0.4
2015,3,13,10,30,0,0,0,1,70,1.7000000000000002,0.15,612,-0.4
2015,3,13,11,30,60,22,472,4,65,2.6,0.15,612,0.1
2015,3,13,12,30,120,116,13,7.800000000000001,61,3.1,0.15,612,0.7000000000000001
2015,3,13,13,30,569,159,737,10.9,63,3,0.15,613,0.2
2015,3,13,14,30,675,404,363,13,70,2.9000000000000004,0.15,613,-0.1
2015,3,13,15,30,758,501,289,14.200000000000001,77,2.8000000000000003,0.15,612,0.30000000000000004
2015,3,13,16,30,824,567,266,14.700000000000001,81,2.7,0.15,612,0.7000000000000001
2015,3,13,17,30,815,597,221,14.3,81,2.6,0.15,611,1.1
2015,3,13,18,30,594,524,75,13.3,80,2.5,0.15,611,1.4000000000000001
2015,3,13,19,30,616,475,171,12,78,2.4000000000000004,0.15,611,1.8
2015,3,13,20,30,706,88,948,10.5,74,2.3000000000000003,0.15,611,2
2015,3,13,21,30,31,31,0,8.9,70,2.1,0.15,611,2.1
2015,3,13,22,30,103,80,117,7.300000000000001,71,1.6,0.15,611,2.4000000000000004
2015,3,13,23,30,0,0,0,6.5,73,1.4000000000000001,0.15,611,2.9000000000000004
2015,3,14,0,30,0,0,0,5.6000000000000005,80,1,0.15,612,3.5
2015,3,14,1,30,0,0,0,5.1000000000000005,81,0.9,0.15,612,3.8000000000000003
2015,3,14,2,30,0,0,0,4.7,75,0.9,0.15,612,4.2
2015,3,14,3,30,0,0,0,4.4,67,0.8,0.15,612,4.2
2015,3,14,4,30,0,0,0,4.2,60,0.9,0.15,612,4
2015,3,14,5,30,0,0,0,4.1000000000000005,61,1,0.15,612,3.7
2015,3,14,6,30,0,0,0,3.9000000000000004,66,1.1,0.15,611,3.4000000000000004
2015,3,14,7,30,0,0,0,3.6,71,1,0.15,611,3.3000000000000003
2015,3,14,8,30,0,0,0,3.3000000000000003,75,1,0.15,611,3.2
2015,3,14,9,30,0,0,0,3,74,1.2000000000000002,0.15,611,3
2015,3,14,10,30,0,0,0,3.1,69,1.8,0.15,612,3
2015,3,14,11,30,19,19,0,4.7,66,2.7,0.15,612,2.6
2015,3,14,12,30,98,98,0,7.5,68,3.4000000000000004,0.15,613,1.4000000000000001
2015,3,14,13,30,401,288,204,10.100000000000001,69,3.6,0.15,613,0.7000000000000001
2015,3,14,14,30,374,345,39,12.200000000000001,67,3.5,0.15,613,0.2
2015,3,14,15,30,279,259,22,13.8,64,3.3000000000000003,0.15,612,-0.1
2015,3,14,16,30,605,540,67,14.700000000000001,63,3.2,0.15,612,0
2015,3,14,17,30,826,589,240,14.700000000000001,62,3,0.15,611,0.2
2015,3,14,18,30,665,551,122,13.9,60,2.7,0.15,611,0.6000000000000001
2015,3,14,19,30,430,396,42,12.600000000000001,59,2.6,0.15,611,0.9
2015,3,14,20,30,657,272,593,10.9,60,2.6,0.15,611,1.3
2015,3,14,21,30,391,146,562,9.1,63,2.6,0.15,611,1.5
2015,3,14,22,30,128,71,293,7.2,66,2.4000000000000004,0.15,611,1.7000000000000002
2015,3,14,23,30,0,0,0,6.2,68,2.2,0.15,611,2.4000000000000004
2015,3,15,0,30,0,0,0,5.2,68,2.5,0.15,612,2.9000000000000004
2015,3,15,1,30,0,0,0,4.6000000000000005,68,2.5,0.15,612,2.8000000000000003
2015,3,15,2,30,0,0,0,4.1000000000000005,67,2.6,0.15,612,2.7
2015,3,15,3,30,0,0,0,3.5,63,2.4000000000000004,0.15,612,2.3000000000000003
2015,3,15,4,30,0,0,0,2.8000000000000003,61,2.2,0.15,612,1.9000000000000001
2015,3,15,5,30,0,0,0,2.3000000000000003,60,2.3000000000000003,0.15,612,1.7000000000000002
2015,3,15,6,30,0,0,0,1.7000000000000002,61,2.2,0.15,611,1.3
2015,3,15,7,30,0,0,0,1.1,64,1.9000000000000001,0.15,611,0.7000000000000001
2015,3,15,8,30,0,0,0,0.7000000000000001,66,1.6,0.15,611,0.1
2015,3,15,9,30,0,0,0,0.4,65,1.6,0.15,611,-0.30000000000000004
2015,3,15,10,30,0,0,0,0.8,62,2,0.15,612,-0.4
2015,3,15,11,30,35,28,88,2.9000000000000004,58,3,0.15,612,-0.30000000000000004
2015,3,15,12,30,248,132,355,6.4,54,3.7,0.15,613,0
2015,3,15,13,30,218,205,22,9.700000000000001,49,3.4000000000000004,0.15,613,0.1
2015,3,15,14,30,695,426,360,12.100000000000001,45,2.8000000000000003,0.15,612,0.2
2015,3,15,15,30,397,373,27,13.600000000000001,47,2.3000000000000003,0.15,612,0.5
2015,3,15,16,30,822,565,266,14,49,2,0.15,612,1
2015,3,15,17,30,609,546,65,13.200000000000001,50,1.9000000000000001,0.15,611,1.7000000000000002
2015,3,15,18,30,280,258,23,11.600000000000001,48,1.9000000000000001,0.15,611,2.5
2015,3,15,19,30,452,411,50,9.9,46,2.1,0.15,611,3.2
2015,3,15,20,30,542,328,331,8.3,44,2.4000000000000004,0.15,611,3.6
2015,3,15,21,30,215,191,55,6.800000000000001,44,2.5,0.15,611,3.7
2015,3,15,22,30,119,73,239,5.7,47,2.5,0.15,611,3.7
2015,3,15,23,30,0,0,0,5.2,50,2.5,0.15,612,3.8000000000000003
2015,3,16,0,30,0,0,0,4.9,63,2.5,0.15,612,3.7
2015,3,16,1,30,0,0,0,4.5,68,2.5,0.15,613,3.6
2015,3,16,2,30,0,0,0,4.1000000000000005,71,2.5,0.15,613,3.5
2015,3,16,3,30,0,0,0,3.7,71,2.3000000000000003,0.15,613,3.3000000000000003
2015,3,16,4,30,0,0,0,3.3000000000000003,72,2.1,0.15,613,3
2015,3,16,5,30,0,0,0,2.9000000000000004,74,1.8,0.15,612,2.6
2015,3,16,6,30,0,0,0,2.4000000000000004,76,1.7000000000000002,0.15,612,2.3000000000000003
2015,3,16,7,30,0,0,0,2.2,78,1.7000000000000002,0.15,612,2.1
2015,3,16,8,30,0,0,0,2,77,1.6,0.15,612,1.9000000000000001
2015,3,16,9,30,0,0,0,1.8,71,1.4000000000000001,0.15,612,1.8
2015,3,16,10,30,0,0,0,2,67,1.6,0.15,613,1.8
2015,3,16,11,30,20,20,0,3.7,66,2,0.15,613,1.5
2015,3,16,12,30,137,127,29,6.7,66,2.1,0.15,614,1.3
2015,3,16,13,30,342,282,108,9.4,68,1.7000000000000002,0.15,614,1.3
2015,3,16,14,30,830,78,1006,11.3,72,1.7000000000000002,0.15,614,1.4000000000000001
2015,3,16,15,30,402,377,28,12.3,79,1.8,0.15,613,1.5
2015,3,16,16,30,505,470,36,12.4,84,1.8,0.15,613,1.8
2015,3,16,17,30,218,197,21,11.700000000000001,87,1.8,0.15,613,2.3000000000000003
2015,3,16,18,30,731,556,188,10.600000000000001,86,1.9000000000000001,0.15,612,2.7
2015,3,16,19,30,466,420,57,9.600000000000001,83,1.9000000000000001,0.15,612,3
2015,3,16,20,30,119,114,9,8.5,78,1.9000000000000001,0.15,612,3.1
2015,3,16,21,30,104,103,2,7.2,73,1.9000000000000001,0.15,612,3.2
2015,3,16,22,30,91,75,80,5.9,70,1.8,0.15,612,3.3000000000000003
2015,3,16,23,30,0,0,0,5.2,69,1.8,0.15,612,3.6
2015,3,17,0,30,0,0,0,4.7,66,1.6,0.15,613,3.9000000000000004
2015,3,17,1,30,0,0,0,4.4,62,1.3,0.15,614,4.1000000000000005
2015,3,17,2,30,0,0,0,4.2,62,1,0.15,614,4.2
2015,3,17,3,30,0,0,0,3.9000000000000004,63,1,0.15,614,3.9000000000000004
2015,3,17,4,30,0,0,0,3.6,64,1,0.15,613,3.6
2015,3,17,5,30,0,0,0,3.3000000000000003,66,1,0.15,613,3.3000000000000003
2015,3,17,6,30,0,0,0,3,71,0.9,0.15,612,3
2015,3,17,7,30,0,0,0,2.7,76,1,0.15,612,2.7
2015,3,17,8,30,0,0,0,2.6,79,1.1,0.15,612,2.6
2015,3,17,9,30,0,0,0,2.4000000000000004,79,1.1,0.15,612,2.4000000000000004
2015,3,17,10,30,0,0,0,2.7,78,1.3,0.15,613,2.7
2015,3,17,11,30,56,25,390,4.6000000000000005,85,1.9000000000000001,0.15,613,2.9000000000000004
2015,3,17,12,30,35,35,0,7.800000000000001,98,2.2,0.15,613,1.9000000000000001
2015,3,17,13,30,133,128,9,10.8,106,2.2,0.15,614,1.2000000000000002
2015,3,17,14,30,132,124,12,13,110,2.1,0.15,613,1
2015,3,17,15,30,396,372,27,14.100000000000001,113,2,0.15,613,1.3
2015,3,17,16,30,699,576,127,14.100000000000001,112,1.9000000000000001,0.15,613,1.8
2015,3,17,17,30,274,251,23,13.3,106,1.7000000000000002,0.15,612,2.4000000000000004
2015,3,17,18,30,472,440,35,12.100000000000001,99,1.5,0.15,612,3
2015,3,17,19,30,427,393,42,10.8,92,1.6,0.15,611,3.4000000000000004
2015,3,17,20,30,339,306,52,9.3,87,1.7000000000000002,0.15,611,3.7
2015,3,17,21,30,228,196,74,7.7,84,1.8,0.15,611,3.9000000000000004
2015,3,17,22,30,88,74,73,6.300000000000001,80,1.9000000000000001,0.15,612,4.2
2015,3,17,23,30,0,0,0,5.7,77,1.9000000000000001,0.15,612,4.4
2015,3,18,0,30,0,0,0,5.4,74,2,0.15,613,4.5
2015,3,18,1,30,0,0,0,5.2,73,1.9000000000000001,0.15,613,4.5
2015,3,18,2,30,0,0,0,4.800000000000001,71,1.8,0.15,613,4.6000000000000005
2015,3,18,3,30,0,0,0,4.5,63,1.6,0.15,613,4.5
2015,3,18,4,30,0,0,0,4.3,52,1.2000000000000002,0.15,613,4.3
2015,3,18,5,30,0,0,0,4,44,1.1,0.15,612,4
2015,3,18,6,30,0,0,0,3.7,43,1.2000000000000002,0.15,612,3.7
2015,3,18,7,30,0,0,0,3.4000000000000004,44,1.3,0.15,611,3.4000000000000004
2015,3,18,8,30,0,0,0,3.1,46,1.5,0.15,611,3.1
2015,3,18,9,30,0,0,0,2.9000000000000004,49,1.6,0.15,612,2.9000000000000004
2015,3,18,10,30,0,0,0,2.9000000000000004,54,1.8,0.15,612,2.9000000000000004
2015,3,18,11,30,53,27,329,4.2,54,2.2,0.15,613,2.9000000000000004
2015,3,18,12,30,317,59,788,6.9,51,2.4000000000000004,0.15,613,2.2
2015,3,18,13,30,182,174,15,9.8,51,2.3000000000000003,0.15,613,1.7000000000000002
2015,3,18,14,30,232,218,19,12.200000000000001,57,2.1,0.15,613,1.6
2015,3,18,15,30,497,453,50,13.9,63,1.9000000000000001,0.15,613,1.6
2015,3,18,16,30,787,580,214,14.200000000000001,67,1.6,0.15,612,1.7000000000000002
2015,3,18,17,30,759,593,170,13.4,69,1.4000000000000001,0.15,612,2
2015,3,18,18,30,635,538,105,11.9,72,1.3,0.15,611,2.6
2015,3,18,19,30,208,192,19,10.4,78,1.2000000000000002,0.15,611,3.1
2015,3,18,20,30,363,319,68,8.8,86,1.3,0.15,611,3.3000000000000003
2015,3,18,21,30,134,131,9,7.2,91,1.4000000000000001,0.15,611,3.5
2015,3,18,22,30,45,45,0,5.7,90,1.5,0.15,612,3.7
2015,3,18,23,30,0,0,0,5.1000000000000005,87,1.5,0.15,612,3.9000000000000004
2015,3,19,0,30,0,0,0,4.5,72,1.8,0.15,613,3.8000000000000003
2015,3,19,1,30,0,0,0,4.2,67,2.2,0.15,613,3.7
2015,3,19,2,30,0,0,0,3.9000000000000004,65,2.5,0.15,613,3.5
2015,3,19,3,30,0,0,0,3.3000000000000003,64,2.6,0.15,613,3.3000000000000003
2015,3,19,4,30,0,0,0,2.7,63,2.5,0.15,613,2.7
2015,3,19,5,30,0,0,0,2.1,63,2.3000000000000003,0.15,613,2.1
2015,3,19,6,30,0,0,0,1.4000000000000001,64,1.9000000000000001,0.15,612,1.4000000000000001
2015,3,19,7,30,0,0,0,0.9,64,1.7000000000000002,0.15,612,0.9
2015,3,19,8,30,0,0,0,0.6000000000000001,65,1.6,0.15,612,0.6000000000000001
2015,3,19,9,30,0,0,0,0.30000000000000004,67,1.5,0.15,612,0.30000000000000004
2015,3,19,10,30,0,0,0,0.6000000000000001,68,1.8,0.15,613,0.6000000000000001
2015,3,19,11,30,20,20,0,2.6,73,2.5,0.15,613,0.5
2015,3,19,12,30,74,74,0,5.7,79,2.9000000000000004,0.15,614,0.30000000000000004
2015,3,19,13,30,107,104,5,8.700000000000001,81,2.6,0.15,614,0.2
2015,3,19,14,30,327,306,28,11,81,2.2,0.15,614,0.4
2015,3,19,15,30,532,475,65,12.5,77,1.9000000000000001,0.15,613,0.7000000000000001
2015,3,19,16,30,652,560,96,13.200000000000001,72,1.6,0.15,613,1.1
2015,3,19,17,30,732,589,146,13.100000000000001,69,1.4000000000000001,0.15,612,1.5
2015,3,19,18,30,444,416,30,12.4,71,1.2000000000000002,0.15,612,1.9000000000000001
2015,3,19,19,30,354,332,27,11.3,75,1.1,0.15,611,2.2
2015,3,19,20,30,373,323,78,9.600000000000001,77,1.2000000000000002,0.15,611,2.6
2015,3,19,21,30,54,54,0,7.7,77,1.3,0.15,611,2.9000000000000004
2015,3,19,22,30,72,68,27,6,75,1.4000000000000001,0.15,612,3.2
2015,3,19,23,30,0,0,0,5.300000000000001,73,1.4000000000000001,0.15,612,3.5
2015,3,20,0,30,0,0,0,4.7,69,1.6,0.15,613,3.7
2015,3,20,1,30,0,0,0,4.2,69,1.4000000000000001,0.15,613,3.7
2015,3,20,2,30,0,0,0,3.8000000000000003,69,1.3,0.15,614,3.8000000000000003
2015,3,20,3,30,0,0,0,3.5,66,1.2000000000000002,0.15,613,3.5
2015,3,20,4,30,0,0,0,3.1,61,1,0.15,613,3.1
2015,3,20,5,30,0,0,0,2.6,58,0.7000000000000001,0.15,613,2.6
2015,3,20,6,30,0,0,0,2.3000000000000003,58,0.6000000000000001,0.15,612,2.3000000000000003
2015,3,20,7,30,0,0,0,2,59,0.6000000000000001,0.15,612,2
2015,3,20,8,30,0,0,0,1.7000000000000002,61,0.6000000000000001,0.15,612,1.7000000000000002
2015,3,20,9,30,0,0,0,1.5,65,0.7000000000000001,0.15,613,1.5
2015,3,20,10,30,0,0,0,1.7000000000000002,66,1.2000000000000002,0.15,613,1.7000000000000002
2015,3,20,11,30,53,28,319,3.5,69,1.8,0.15,613,2.1
2015,3,20,12,30,51,51,0,6.6000000000000005,80,2,0.15,614,1.7000000000000002
2015,3,20,13,30,26,26,0,9.3,89,2,0.15,614,1.4000000000000001
2015,3,20,14,30,827,81,1001,11.3,90,2,0.15,614,1.3
2015,3,20,15,30,506,459,53,12.600000000000001,89,2,0.15,613,1.6
2015,3,20,16,30,470,440,31,12.9,85,1.8,0.15,613,2
2015,3,20,17,30,474,444,30,12.5,80,1.6,0.15,612,2.4000000000000004
2015,3,20,18,30,727,549,192,11.600000000000001,76,1.4000000000000001,0.15,612,2.8000000000000003
2015,3,20,19,30,497,435,78,10.5,73,1.2000000000000002,0.15,612,3.2
2015,3,20,20,30,231,219,20,9.1,71,1.2000000000000002,0.15,612,3.5
2015,3,20,21,30,94,94,0,7.4,71,1.1,0.15,612,3.8000000000000003
2015,3,20,22,30,58,58,0,5.800000000000001,71,1.1,0.15,612,4
2015,3,20,23,30,0,0,0,5.1000000000000005,71,1.1,0.15,613,4.3
2015,3,21,0,30,0,0,0,4.5,70,1.3,0.15,613,4.3
2015,3,21,1,30,0,0,0,4.3,63,1.2000000000000002,0.15,614,4.3
2015,3,21,2,30,0,0,0,4.1000000000000005,50,1,0.15,614,4.1000000000000005
2015,3,21,3,30,0,0,0,3.8000000000000003,37,0.7000000000000001,0.15,614,3.8000000000000003
2015,3,21,4,30,0,0,0,3.5,31,0.6000000000000001,0.15,613,3.5
2015,3,21,5,30,0,0,0,3.2,36,0.5,0.15,613,3.2
2015,3,21,6,30,0,0,0,3,48,0.5,0.15,613,3
2015,3,21,7,30,0,0,0,2.7,60,0.5,0.15,612,2.7
2015,3,21,8,30,0,0,0,2.4000000000000004,68,0.6000000000000001,0.15,612,2.4000000000000004
2015,3,21,9,30,0,0,0,2.1,70,0.9,0.15,613,2.1
2015,3,21,10,30,0,0,0,2.1,71,1.3,0.15,613,2.1
2015,3,21,11,30,13,13,0,3.4000000000000004,75,1.8,0.15,613,2.2
2015,3,21,12,30,84,84,0,6.1000000000000005,84,1.8,0.15,614,1.9000000000000001
2015,3,21,13,30,327,276,92,8.700000000000001,86,1.7000000000000002,0.15,614,1.7000000000000002
2015,3,21,14,30,264,249,21,10.600000000000001,79,1.5,0.15,614,1.4000000000000001
2015,3,21,15,30,397,373,28,11.5,69,1.4000000000000001,0.15,614,1.4000000000000001
2015,3,21,16,30,462,434,30,11.4,63,1.3,0.15,613,1.6
2015,3,21,17,30,550,505,46,10.8,57,1.3,0.15,613,2.1
2015,3,21,18,30,503,463,44,10.100000000000001,54,1.4000000000000001,0.15,612,2.5
2015,3,21,19,30,545,453,115,9.4,54,1.4000000000000001,0.15,612,2.7
2015,3,21,20,30,342,306,58,8.4,53,1.5,0.15,612,2.9000000000000004
2015,3,21,21,30,345,171,413,7,53,1.5,0.15,612,3.1
2015,3,21,22,30,58,58,0,5.300000000000001,57,1.5,0.15,613,3.3000000000000003
2015,3,21,23,30,0,0,0,4.5,59,1.5,0.15,613,3.8000000000000003
2015,3,22,0,30,0,0,0,4,62,2,0.15,613,4
2015,3,22,1,30,0,0,0,3.9000000000000004,62,2.2,0.15,614,3.9000000000000004
2015,3,22,2,30,0,0,0,3.6,62,2.4000000000000004,0.15,614,3.6
2015,3,22,3,30,0,0,0,3.2,62,2.8000000000000003,0.15,614,3.2
2015,3,22,4,30,0,0,0,2.4000000000000004,63,3,0.15,614,2.4000000000000004
2015,3,22,5,30,0,0,0,1.6,65,2.9000000000000004,0.15,613,1.6
2015,3,22,6,30,0,0,0,1.1,66,2.8000000000000003,0.15,613,1.1
2015,3,22,7,30,0,0,0,0.7000000000000001,65,2.6,0.15,613,0.7000000000000001
2015,3,22,8,30,0,0,0,0.6000000000000001,64,2.6,0.15,612,0.6000000000000001
2015,3,22,9,30,0,0,0,0.5,63,2.6,0.15,613,0.5
2015,3,22,10,30,0,0,0,0.8,64,3,0.15,613,0.8
2015,3,22,11,30,59,22,466,2.4000000000000004,66,4.1000000000000005,0.15,613,0.9
2015,3,22,12,30,69,69,0,5.300000000000001,69,5.2,0.15,614,0.7000000000000001
2015,3,22,13,30,98,96,3,8.200000000000001,71,5.300000000000001,0.15,614,-0.4
2015,3,22,14,30,307,289,25,10.5,72,5,0.15,614,-1.1
2015,3,22,15,30,281,261,22,12,72,4.5,0.15,614,-1
2015,3,22,16,30,329,307,23,12.9,73,4,0.15,613,-0.8
2015,3,22,17,30,436,410,26,13.200000000000001,76,3.5,0.15,613,-0.5
2015,3,22,18,30,677,544,145,12.700000000000001,78,3.2,0.15,612,-0.1
2015,3,22,19,30,533,448,107,11.4,78,3,0.15,612,0.2
2015,3,22,20,30,156,148,13,9.600000000000001,77,2.9000000000000004,0.15,612,0.7000000000000001
2015,3,22,21,30,216,187,69,7.5,76,2.9000000000000004,0.15,612,1.2000000000000002
2015,3,22,22,30,112,62,288,5.5,75,2.8000000000000003,0.15,612,1.6
2015,3,22,23,30,0,0,0,4.6000000000000005,75,2.7,0.15,613,2.2
2015,3,23,0,30,0,0,0,3.9000000000000004,67,3,0.15,613,2.6
2015,3,23,1,30,0,0,0,3.6,62,3,0.15,614,2.8000000000000003
2015,3,23,2,30,0,0,0,3.1,58,2.8000000000000003,0.15,614,2.9000000000000004
2015,3,23,3,30,0,0,0,2.6,54,2.7,0.15,614,2.6
2015,3,23,4,30,0,0,0,2.1,52,2.6,0.15,614,2.1
2015,3,23,5,30,0,0,0,1.6,52,2.4000000000000004,0.15,614,1.6
2015,3,23,6,30,0,0,0,1.2000000000000002,54,2.2,0.15,613,1.2000000000000002
2015,3,23,7,30,0,0,0,0.7000000000000001,57,1.9000000000000001,0.15,613,0.7000000000000001
2015,3,23,8,30,0,0,0,0,60,1.6,0.15,613,0
2015,3,23,9,30,0,0,0,-0.6000000000000001,63,1.5,0.15,613,-0.6000000000000001
2015,3,23,10,30,0,0,0,-0.30000000000000004,66,1.8,0.15,614,-0.30000000000000004
2015,3,23,11,30,60,21,502,2.1,70,2.8000000000000003,0.15,614,-0.2
2015,3,23,12,30,330,42,879,5.800000000000001,75,3.5,0.15,614,-0.7000000000000001
2015,3,23,13,30,604,53,995,8.9,78,3.3000000000000003,0.15,615,-1.4000000000000001
2015,3,23,14,30,618,401,292,11.100000000000001,79,3,0.15,615,-1.6
2015,3,23,15,30,486,444,47,12.5,79,2.7,0.15,614,-1.2000000000000002
2015,3,23,16,30,337,315,23,13.100000000000001,80,2.5,0.15,614,-0.7000000000000001
2015,3,23,17,30,269,247,23,13.100000000000001,82,2.2,0.15,613,-0.1
2015,3,23,18,30,416,391,27,12.5,82,1.9000000000000001,0.15,613,0.4
2015,3,23,19,30,230,214,20,11.4,82,1.7000000000000002,0.15,613,0.9
2015,3,23,20,30,263,247,26,9.700000000000001,81,1.5,0.15,612,1.4000000000000001
2015,3,23,21,30,246,195,121,7.7,78,1.4000000000000001,0.15,613,1.8
2015,3,23,22,30,144,39,615,5.6000000000000005,75,1.3,0.15,613,2.3000000000000003
2015,3,23,23,30,0,0,0,4.6000000000000005,74,1.3,0.15,613,2.8000000000000003
2015,3,24,0,30,0,0,0,3.7,64,1.6,0.15,614,3.1
2015,3,24,1,30,0,0,0,3.4000000000000004,60,1.7000000000000002,0.15,614,3
2015,3,24,2,30,0,0,0,3.2,57,1.8,0.15,614,3
