,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Direction,Wind Speed,Surface Albedo,Pressure,Dew Point,Fecha
6496,2021,9,28,16,30,423,398,25,10.8,62,1.8,0.15,613,-1.0,2021-09-28 16:00:00
6497,2021,9,28,17,30,293,270,23,10.4,69,1.7000000000000002,0.15,613,-0.5,2021-09-28 17:00:00
6498,2021,9,28,18,30,216,197,21,9.8,72,1.8,0.15,612,0.0,2021-09-28 18:00:00
6499,2021,9,28,19,30,150,139,14,8.700000000000001,73,2.0,0.15,612,0.3,2021-09-28 19:00:00
6500,2021,9,28,20,30,154,146,12,7.1000000000000005,73,2.4000000000000004,0.15,612,0.6000000000000001,2021-09-28 20:00:00
6501,2021,9,28,21,30,124,120,10,5.4,72,2.9000000000000004,0.15,612,0.8,2021-09-28 21:00:00
6502,2021,9,28,22,30,31,31,0,3.9,68,3.4000000000000004,0.15,612,0.9,2021-09-28 22:00:00
6503,2021,9,28,23,30,0,0,0,3.4000000000000004,65,3.5,0.15,613,1.2000000000000002,2021-09-28 23:00:00
6504,2021,9,29,0,30,0,0,0,2.9000000000000004,61,3.7,0.15,613,1.1,2021-09-29 00:00:00
6505,2021,9,29,1,30,0,0,0,2.8000000000000003,61,3.6,0.15,613,1.0,2021-09-29 01:00:00
6506,2021,9,29,2,30,0,0,0,2.8000000000000003,60,3.4000000000000004,0.15,614,1.0,2021-09-29 02:00:00
6507,2021,9,29,3,30,0,0,0,2.6,60,3.2,0.15,614,1.0,2021-09-29 03:00:00
6508,2021,9,29,4,30,0,0,0,2.4000000000000004,60,2.9000000000000004,0.15,613,0.9,2021-09-29 04:00:00
6509,2021,9,29,5,30,0,0,0,2.3000000000000003,61,2.5,0.15,613,0.7000000000000001,2021-09-29 05:00:00
6510,2021,9,29,6,30,0,0,0,2.2,61,2.2,0.15,613,0.6000000000000001,2021-09-29 06:00:00
6511,2021,9,29,7,30,0,0,0,2.0,62,2.0,0.15,613,0.4,2021-09-29 07:00:00
6512,2021,9,29,8,30,0,0,0,1.9,62,2.1,0.15,613,0.1,2021-09-29 08:00:00
6513,2021,9,29,9,30,0,0,0,1.8,61,2.3000000000000003,0.15,613,-0.1,2021-09-29 09:00:00
6514,2021,9,29,10,30,0,0,0,1.9,60,2.7,0.15,613,-0.3,2021-09-29 10:00:00
6515,2021,9,29,11,30,54,54,0,3.0,56,3.5,0.15,614,-0.4,2021-09-29 11:00:00
6516,2021,9,29,12,30,228,186,103,5.300000000000001,49,4.2,0.15,614,-0.4,2021-09-29 12:00:00
6517,2021,9,29,13,30,667,92,922,7.9,44,4.4,0.15,614,-1.0,2021-09-29 13:00:00
6518,2021,9,29,14,30,884,100,981,9.7,44,4.3,0.15,614,-1.8,2021-09-29 14:00:00
6519,2021,9,29,15,30,424,398,28,10.8,43,4.0,0.15,614,-2.0,2021-09-29 15:00:00
6520,2021,9,29,16,30,519,482,38,11.0,43,3.6,0.15,613,-1.8,2021-09-29 16:00:00
6521,2021,9,29,17,30,555,508,49,10.6,44,3.1,0.15,613,-1.5,2021-09-29 17:00:00
6522,2021,9,29,18,30,516,468,53,9.7,49,2.8000000000000003,0.15,613,-0.9,2021-09-29 18:00:00
6523,2021,9,29,19,30,705,444,338,8.6,55,2.7,0.15,612,-0.2,2021-09-29 19:00:00
6524,2021,9,29,20,30,42,42,0,7.4,61,2.8000000000000003,0.15,612,0.4,2021-09-29 20:00:00
6525,2021,9,29,21,30,107,106,3,6.0,66,2.9000000000000004,0.15,612,0.9,2021-09-29 21:00:00
6526,2021,9,29,22,30,51,43,72,4.5,68,3.1,0.15,613,1.2000000000000002,2021-09-29 22:00:00
6527,2021,9,29,23,30,0,0,0,3.8,68,3.2,0.15,613,1.2000000000000002,2021-09-29 23:00:00
6528,2021,9,30,0,30,0,0,0,2.9000000000000004,70,3.4000000000000004,0.15,613,1.2000000000000002,2021-09-30 00:00:00
6529,2021,9,30,1,30,0,0,0,2.5,71,3.3000000000000003,0.15,614,1.1,2021-09-30 01:00:00
6530,2021,9,30,2,30,0,0,0,2.4000000000000004,69,3.1,0.15,614,1.1,2021-09-30 02:00:00
6531,2021,9,30,3,30,0,0,0,2.5,64,2.9000000000000004,0.15,614,1.0,2021-09-30 03:00:00
6532,2021,9,30,4,30,0,0,0,2.7,59,2.6,0.15,614,1.0,2021-09-30 04:00:00
6533,2021,9,30,5,30,0,0,0,2.9000000000000004,54,2.1,0.15,613,1.0,2021-09-30 05:00:00
6534,2021,9,30,6,30,0,0,0,2.8000000000000003,53,1.7000000000000002,0.15,613,1.1,2021-09-30 06:00:00
6535,2021,9,30,7,30,0,0,0,2.7,54,1.5,0.15,612,1.1,2021-09-30 07:00:00
6536,2021,9,30,8,30,0,0,0,2.4000000000000004,56,1.5,0.15,612,1.1,2021-09-30 08:00:00
6537,2021,9,30,9,30,0,0,0,2.0,59,1.5,0.15,612,1.0,2021-09-30 09:00:00
6538,2021,9,30,10,30,0,0,0,2.1,59,2.0,0.15,613,0.7000000000000001,2021-09-30 10:00:00
6539,2021,9,30,11,30,27,27,0,4.0,51,2.8000000000000003,0.15,613,0.0,2021-09-30 11:00:00
6540,2021,9,30,12,30,411,65,848,7.6,35,2.8000000000000003,0.15,614,-1.1,2021-09-30 12:00:00
6541,2021,9,30,13,30,677,78,958,10.7,21,2.3000000000000003,0.15,614,-2.6,2021-09-30 13:00:00
6542,2021,9,30,14,30,895,90,1003,12.7,10,2.0,0.15,614,-3.4000000000000004,2021-09-30 14:00:00
6543,2021,9,30,15,30,1046,106,1017,13.9,180,1.7000000000000002,0.15,613,-3.4000000000000004,2021-09-30 15:00:00
6544,2021,9,30,16,30,711,583,131,14.5,347,1.4,0.15,613,-3.1,2021-09-30 16:00:00
6545,2021,9,30,17,30,875,634,246,14.5,337,1.1,0.15,612,-2.6,2021-09-30 17:00:00
6546,2021,9,30,18,30,103,99,5,13.7,338,1.0,0.15,612,-1.7000000000000002,2021-09-30 18:00:00
6547,2021,9,30,19,30,196,182,18,12.2,351,1.0,0.15,611,-0.8,2021-09-30 19:00:00
6548,2021,9,30,20,30,28,28,0,9.9,186,1.1,0.15,611,0.1,2021-09-30 20:00:00
6549,2021,9,30,21,30,7,7,0,7.2,18,1.1,0.15,611,0.8,2021-09-30 21:00:00
6550,2021,9,30,22,30,43,41,17,5.4,21,1.0,0.15,612,1.2000000000000002,2021-09-30 22:00:00
6551,2021,9,30,23,30,0,0,0,4.9,20,0.9,0.15,612,1.5,2021-09-30 23:00:00
6552,2021,10,1,0,30,0,0,0,4.0,150,1.2000000000000002,0.15,613,0.0,2021-10-01 00:00:00
6553,2021,10,1,1,30,0,0,0,3.7,147,1.4,0.15,613,-0.3,2021-10-01 01:00:00
6554,2021,10,1,2,30,0,0,0,3.6,145,1.6,0.15,613,-0.5,2021-10-01 02:00:00
6555,2021,10,1,3,30,0,0,0,3.5,144,1.5,0.15,613,-0.7000000000000001,2021-10-01 03:00:00
6556,2021,10,1,4,30,0,0,0,3.2,147,1.3,0.15,612,-0.7000000000000001,2021-10-01 04:00:00
6557,2021,10,1,5,30,0,0,0,2.8000000000000003,153,1.0,0.15,612,-0.8,2021-10-01 05:00:00
6558,2021,10,1,6,30,0,0,0,2.6,156,0.9,0.15,611,-1.0,2021-10-01 06:00:00
6559,2021,10,1,7,30,0,0,0,2.6,152,0.8,0.15,611,-1.3,2021-10-01 07:00:00
6560,2021,10,1,8,30,0,0,0,2.6,143,0.7000000000000001,0.15,611,-1.5,2021-10-01 08:00:00
6561,2021,10,1,9,30,0,0,0,2.6,132,0.6000000000000001,0.15,611,-1.6,2021-10-01 09:00:00
6562,2021,10,1,10,30,0,0,0,2.7,117,0.6000000000000001,0.15,612,-1.5,2021-10-01 10:00:00
6563,2021,10,1,11,30,118,69,297,4.5,129,0.6000000000000001,0.15,612,-1.5,2021-10-01 11:00:00
6564,2021,10,1,12,30,383,124,633,7.6,194,0.4,0.15,612,-2.2,2021-10-01 12:00:00
6565,2021,10,1,13,30,647,152,789,10.5,266,0.4,0.15,613,-2.7,2021-10-01 13:00:00
6566,2021,10,1,14,30,650,447,253,12.7,288,0.6000000000000001,0.15,613,-2.6,2021-10-01 14:00:00
6567,2021,10,1,15,30,747,541,222,14.2,274,0.8,0.15,612,-2.4000000000000004,2021-10-01 15:00:00
6568,2021,10,1,16,30,805,597,211,14.6,262,1.0,0.15,612,-2.0,2021-10-01 16:00:00
6569,2021,10,1,17,30,1024,723,307,14.2,256,1.2000000000000002,0.15,611,-1.4,2021-10-01 17:00:00
6570,2021,10,1,18,30,956,554,444,13.3,246,1.3,0.15,611,-0.9,2021-10-01 18:00:00
6571,2021,10,1,19,30,829,297,688,12.1,231,1.2000000000000002,0.15,611,-0.6000000000000001,2021-10-01 19:00:00
6572,2021,10,1,20,30,280,256,40,10.5,213,1.0,0.15,611,-0.2,2021-10-01 20:00:00
6573,2021,10,1,21,30,146,137,25,8.4,199,0.9,0.15,611,0.0,2021-10-01 21:00:00
6574,2021,10,1,22,30,25,25,0,6.2,187,0.8,0.15,611,0.1,2021-10-01 22:00:00
6575,2021,10,1,23,30,0,0,0,5.300000000000001,180,0.7000000000000001,0.15,612,0.0,2021-10-01 23:00:00
6576,2021,10,2,0,30,0,0,0,4.1000000000000005,156,0.9,0.15,612,-0.2,2021-10-02 00:00:00
6577,2021,10,2,1,30,0,0,0,3.7,158,1.3,0.15,612,-0.5,2021-10-02 01:00:00
6578,2021,10,2,2,30,0,0,0,3.3000000000000003,160,1.6,0.15,613,-0.8,2021-10-02 02:00:00
6579,2021,10,2,3,30,0,0,0,3.0,162,1.8,0.15,612,-1.3,2021-10-02 03:00:00
6580,2021,10,2,4,30,0,0,0,2.8000000000000003,163,1.8,0.15,612,-2.0,2021-10-02 04:00:00
6581,2021,10,2,5,30,0,0,0,2.7,164,1.7000000000000002,0.15,612,-2.7,2021-10-02 05:00:00
6582,2021,10,2,6,30,0,0,0,2.5,164,1.6,0.15,612,-3.5,2021-10-02 06:00:00
6583,2021,10,2,7,30,0,0,0,2.3000000000000003,164,1.5,0.15,612,-4.1000000000000005,2021-10-02 07:00:00
6584,2021,10,2,8,30,0,0,0,2.2,161,1.2000000000000002,0.15,612,-4.9,2021-10-02 08:00:00
6585,2021,10,2,9,30,0,0,0,2.0,163,0.9,0.15,612,-5.6000000000000005,2021-10-02 09:00:00
6586,2021,10,2,10,30,0,0,0,2.4000000000000004,169,0.7000000000000001,0.15,612,-6.4,2021-10-02 10:00:00
6587,2021,10,2,11,30,135,54,481,4.800000000000001,186,0.9,0.15,613,-7.2,2021-10-02 11:00:00
6588,2021,10,2,12,30,417,80,818,8.5,215,1.3,0.15,613,-10.0,2021-10-02 12:00:00
6589,2021,10,2,13,30,688,89,953,11.7,236,1.6,0.15,613,-11.7,2021-10-02 13:00:00
6590,2021,10,2,14,30,549,450,123,14.3,245,1.9,0.15,613,-11.6,2021-10-02 14:00:00
6591,2021,10,2,15,30,627,531,104,16.0,242,2.2,0.15,612,-11.3,2021-10-02 15:00:00
6592,2021,10,2,16,30,667,571,97,16.8,236,2.4000000000000004,0.15,612,-10.4,2021-10-02 16:00:00
6593,2021,10,2,17,30,1076,578,508,16.400000000000002,232,2.6,0.15,611,-9.2,2021-10-02 17:00:00
6594,2021,10,2,18,30,1004,422,643,15.1,229,2.8000000000000003,0.15,611,-7.6,2021-10-02 18:00:00
6595,2021,10,2,19,30,853,115,956,13.2,226,2.9000000000000004,0.15,611,-6.1000000000000005,2021-10-02 19:00:00
6596,2021,10,2,20,30,620,107,874,11.3,221,2.9000000000000004,0.15,611,-5.2,2021-10-02 20:00:00
6597,2021,10,2,21,30,348,86,723,9.4,210,2.8000000000000003,0.15,611,-5.0,2021-10-02 21:00:00
6598,2021,10,2,22,30,84,42,362,7.6,194,2.4000000000000004,0.15,612,-5.2,2021-10-02 22:00:00
6599,2021,10,2,23,30,0,0,0,6.6000000000000005,184,2.0,0.15,612,-5.6000000000000005,2021-10-02 23:00:00
6600,2021,10,3,0,30,0,0,0,5.1000000000000005,151,1.3,0.15,612,-6.0,2021-10-03 00:00:00
6601,2021,10,3,1,30,0,0,0,4.6000000000000005,134,1.4,0.15,613,-6.4,2021-10-03 01:00:00
6602,2021,10,3,2,30,0,0,0,4.3,125,1.7000000000000002,0.15,613,-6.800000000000001,2021-10-03 02:00:00
6603,2021,10,3,3,30,0,0,0,3.9,120,1.8,0.15,613,-7.4,2021-10-03 03:00:00
6604,2021,10,3,4,30,0,0,0,3.4000000000000004,119,1.8,0.15,613,-7.2,2021-10-03 04:00:00
6605,2021,10,3,5,30,0,0,0,2.8000000000000003,120,1.7000000000000002,0.15,612,-6.7,2021-10-03 05:00:00
6606,2021,10,3,6,30,0,0,0,2.6,123,1.6,0.15,612,-6.2,2021-10-03 06:00:00
6607,2021,10,3,7,30,0,0,0,2.5,124,1.6,0.15,612,-6.2,2021-10-03 07:00:00
6608,2021,10,3,8,30,0,0,0,2.3000000000000003,114,1.6,0.15,612,-6.0,2021-10-03 08:00:00
6609,2021,10,3,9,30,0,0,0,1.8,101,1.7000000000000002,0.15,612,-5.4,2021-10-03 09:00:00
6610,2021,10,3,10,30,0,0,0,1.7000000000000002,88,2.0,0.15,612,-4.6000000000000005,2021-10-03 10:00:00
6611,2021,10,3,11,30,141,46,559,3.7,75,2.5,0.15,613,-3.7,2021-10-03 11:00:00
6612,2021,10,3,12,30,419,72,839,7.5,67,2.5,0.15,613,-3.4000000000000004,2021-10-03 12:00:00
6613,2021,10,3,13,30,687,82,959,11.1,60,1.7000000000000002,0.15,613,-3.5,2021-10-03 13:00:00
6614,2021,10,3,14,30,907,88,1016,13.7,56,0.9,0.15,613,-3.6,2021-10-03 14:00:00
6615,2021,10,3,15,30,1060,96,1040,14.9,81,0.5,0.15,613,-3.6,2021-10-03 15:00:00
6616,2021,10,3,16,30,1130,102,1042,15.3,157,0.4,0.15,612,-3.1,2021-10-03 16:00:00
6617,2021,10,3,17,30,994,787,211,14.6,209,0.7000000000000001,0.15,612,-2.8000000000000003,2021-10-03 17:00:00
6618,2021,10,3,18,30,945,592,389,13.3,207,1.1,0.15,611,-2.3000000000000003,2021-10-03 18:00:00
6619,2021,10,3,19,30,816,335,623,11.7,200,1.4,0.15,611,-1.9,2021-10-03 19:00:00
6620,2021,10,3,20,30,264,245,33,10.1,190,1.6,0.15,611,-1.6,2021-10-03 20:00:00
6621,2021,10,3,21,30,128,124,12,8.3,179,1.7000000000000002,0.15,611,-1.6,2021-10-03 21:00:00
6622,2021,10,3,22,30,35,35,0,6.5,158,1.5,0.15,612,-1.8,2021-10-03 22:00:00
6623,2021,10,3,23,30,0,0,0,5.6000000000000005,143,1.2000000000000002,0.15,612,-1.9,2021-10-03 23:00:00
6624,2021,10,4,0,30,0,0,0,4.9,118,1.8,0.15,613,-1.8,2021-10-04 00:00:00
6625,2021,10,4,1,30,0,0,0,4.4,106,2.1,0.15,613,-1.6,2021-10-04 01:00:00
6626,2021,10,4,2,30,0,0,0,4.0,95,2.4000000000000004,0.15,613,-1.1,2021-10-04 02:00:00
6627,2021,10,4,3,30,0,0,0,3.5,85,2.5,0.15,613,-0.5,2021-10-04 03:00:00
6628,2021,10,4,4,30,0,0,0,3.1,75,2.5,0.15,613,-0.2,2021-10-04 04:00:00
6629,2021,10,4,5,30,0,0,0,2.8000000000000003,68,2.5,0.15,612,0.0,2021-10-04 05:00:00
6630,2021,10,4,6,30,0,0,0,2.4000000000000004,62,2.5,0.15,612,0.1,2021-10-04 06:00:00
6631,2021,10,4,7,30,0,0,0,2.1,58,2.5,0.15,612,0.2,2021-10-04 07:00:00
6632,2021,10,4,8,30,0,0,0,1.9,54,2.5,0.15,612,0.2,2021-10-04 08:00:00
6633,2021,10,4,9,30,0,0,0,1.5,51,2.5,0.15,612,0.2,2021-10-04 09:00:00
6634,2021,10,4,10,30,0,0,0,1.7000000000000002,49,2.8000000000000003,0.15,613,0.1,2021-10-04 10:00:00
6635,2021,10,4,11,30,147,39,624,3.6,42,3.6,0.15,613,0.0,2021-10-04 11:00:00
6636,2021,10,4,12,30,425,59,879,6.9,33,3.9,0.15,613,-0.1,2021-10-04 12:00:00
6637,2021,10,4,13,30,689,70,978,9.9,28,3.5,0.15,614,-0.8,2021-10-04 13:00:00
6638,2021,10,4,14,30,265,248,21,12.2,29,3.0,0.15,613,-1.3,2021-10-04 14:00:00
6639,2021,10,4,15,30,296,275,22,13.8,35,2.4000000000000004,0.15,613,-1.4,2021-10-04 15:00:00
6640,2021,10,4,16,30,301,278,23,14.4,44,2.0,0.15,613,-1.2000000000000002,2021-10-04 16:00:00
6641,2021,10,4,17,30,858,592,271,13.8,57,1.6,0.15,612,-0.8,2021-10-04 17:00:00
6642,2021,10,4,18,30,766,507,286,12.4,70,1.4,0.15,612,-0.1,2021-10-04 18:00:00
6643,2021,10,4,19,30,632,432,260,10.7,80,1.5,0.15,611,0.3,2021-10-04 19:00:00
6644,2021,10,4,20,30,620,84,913,8.8,84,1.6,0.15,611,0.6000000000000001,2021-10-04 20:00:00
6645,2021,10,4,21,30,349,73,760,6.800000000000001,83,1.7000000000000002,0.15,612,0.7000000000000001,2021-10-04 21:00:00
6646,2021,10,4,22,30,83,38,387,5.2,77,2.0,0.15,612,0.7000000000000001,2021-10-04 22:00:00
6647,2021,10,4,23,30,0,0,0,4.5,71,2.1,0.15,613,0.7000000000000001,2021-10-04 23:00:00
6648,2021,10,5,0,30,0,0,0,4.2,59,2.6,0.15,614,0.8,2021-10-05 00:00:00
6649,2021,10,5,1,30,0,0,0,4.2,55,2.7,0.15,614,1.0,2021-10-05 01:00:00
6650,2021,10,5,2,30,0,0,0,4.1000000000000005,54,2.4000000000000004,0.15,614,1.3,2021-10-05 02:00:00
6651,2021,10,5,3,30,0,0,0,3.6,53,2.0,0.15,614,1.5,2021-10-05 03:00:00
6652,2021,10,5,4,30,0,0,0,3.1,51,1.9,0.15,614,1.4,2021-10-05 04:00:00
6653,2021,10,5,5,30,0,0,0,2.5,49,1.8,0.15,613,1.2000000000000002,2021-10-05 05:00:00
6654,2021,10,5,6,30,0,0,0,2.0,49,1.7000000000000002,0.15,613,0.9,2021-10-05 06:00:00
6655,2021,10,5,7,30,0,0,0,1.5,50,1.7000000000000002,0.15,612,0.6000000000000001,2021-10-05 07:00:00
6656,2021,10,5,8,30,0,0,0,1.0,52,1.7000000000000002,0.15,612,0.3,2021-10-05 08:00:00
6657,2021,10,5,9,30,0,0,0,0.7000000000000001,56,1.8,0.15,613,0.2,2021-10-05 09:00:00
6658,2021,10,5,10,30,0,0,0,1.1,57,2.2,0.15,613,0.0,2021-10-05 10:00:00
6659,2021,10,5,11,30,54,54,0,3.5,51,3.1,0.15,613,0.0,2021-10-05 11:00:00
6660,2021,10,5,12,30,212,185,64,7.0,45,3.5,0.15,614,-0.4,2021-10-05 12:00:00
6661,2021,10,5,13,30,485,333,238,10.2,46,3.1,0.15,614,-1.3,2021-10-05 13:00:00
6662,2021,10,5,14,30,128,119,11,12.7,50,2.8000000000000003,0.15,614,-2.0,2021-10-05 14:00:00
6663,2021,10,5,15,30,215,196,21,14.5,55,2.5,0.15,613,-2.1,2021-10-05 15:00:00
6664,2021,10,5,16,30,252,229,23,15.4,57,2.2,0.15,613,-1.9,2021-10-05 16:00:00
6665,2021,10,5,17,30,119,111,8,15.3,57,1.7000000000000002,0.15,612,-1.6,2021-10-05 17:00:00
6666,2021,10,5,18,30,77,77,0,14.5,57,1.2000000000000002,0.15,612,-1.3,2021-10-05 18:00:00
6667,2021,10,5,19,30,46,46,0,12.9,61,0.9,0.15,611,-0.9,2021-10-05 19:00:00
6668,2021,10,5,20,30,396,305,155,10.9,69,0.8,0.15,611,-0.4,2021-10-05 20:00:00
6669,2021,10,5,21,30,201,163,104,8.6,77,0.9,0.15,612,0.1,2021-10-05 21:00:00
6670,2021,10,5,22,30,47,42,43,6.5,81,1.1,0.15,612,0.6000000000000001,2021-10-05 22:00:00
6671,2021,10,5,23,30,0,0,0,5.5,84,1.2000000000000002,0.15,613,1.0,2021-10-05 23:00:00
6672,2021,10,6,0,30,0,0,0,4.2,91,1.6,0.15,613,1.0,2021-10-06 00:00:00
6673,2021,10,6,1,30,0,0,0,3.6,90,1.7000000000000002,0.15,613,0.6000000000000001,2021-10-06 01:00:00
6674,2021,10,6,2,30,0,0,0,3.3000000000000003,76,1.8,0.15,613,0.5,2021-10-06 02:00:00
6675,2021,10,6,3,30,0,0,0,3.1,57,1.9,0.15,613,0.5,2021-10-06 03:00:00
6676,2021,10,6,4,30,0,0,0,2.9000000000000004,45,1.8,0.15,613,0.5,2021-10-06 04:00:00
6677,2021,10,6,5,30,0,0,0,2.7,39,1.5,0.15,613,0.4,2021-10-06 05:00:00
6678,2021,10,6,6,30,0,0,0,2.5,37,1.1,0.15,613,0.2,2021-10-06 06:00:00
6679,2021,10,6,7,30,0,0,0,2.4000000000000004,42,0.8,0.15,612,0.0,2021-10-06 07:00:00
6680,2021,10,6,8,30,0,0,0,2.2,54,0.7000000000000001,0.15,612,-0.1,2021-10-06 08:00:00
6681,2021,10,6,9,30,0,0,0,2.0,58,0.7000000000000001,0.15,613,-0.3,2021-10-06 09:00:00
6682,2021,10,6,10,30,0,0,0,2.3000000000000003,46,1.0,0.15,613,-0.5,2021-10-06 10:00:00
6683,2021,10,6,11,30,49,49,0,4.3,28,1.4,0.15,613,-0.6000000000000001,2021-10-06 11:00:00
6684,2021,10,6,12,30,220,189,72,7.4,19,1.6,0.15,614,-1.3,2021-10-06 12:00:00
6685,2021,10,6,13,30,470,338,208,10.2,20,1.6,0.15,614,-2.2,2021-10-06 13:00:00
6686,2021,10,6,14,30,685,433,309,12.5,24,1.5,0.15,614,-2.7,2021-10-06 14:00:00
6687,2021,10,6,15,30,821,556,284,14.0,24,1.2000000000000002,0.15,613,-2.9000000000000004,2021-10-06 15:00:00
6688,2021,10,6,16,30,874,615,262,14.6,19,1.0,0.15,613,-2.8000000000000003,2021-10-06 16:00:00
6689,2021,10,6,17,30,279,257,23,14.2,182,0.7000000000000001,0.15,612,-2.3000000000000003,2021-10-06 17:00:00
6690,2021,10,6,18,30,238,219,21,13.0,328,0.6000000000000001,0.15,612,-1.7000000000000002,2021-10-06 18:00:00
6691,2021,10,6,19,30,190,176,18,11.3,292,0.6000000000000001,0.15,612,-1.1,2021-10-06 19:00:00
6692,2021,10,6,20,30,261,243,32,9.4,273,0.6000000000000001,0.15,612,-0.6000000000000001,2021-10-06 20:00:00
6693,2021,10,6,21,30,132,127,15,7.2,283,0.4,0.15,612,-0.4,2021-10-06 21:00:00
6694,2021,10,6,22,30,16,16,0,5.300000000000001,165,0.5,0.15,613,-0.3,2021-10-06 22:00:00
6695,2021,10,6,23,30,0,0,0,4.5,31,0.7000000000000001,0.15,613,-0.2,2021-10-06 23:00:00
6696,2021,10,7,0,30,0,0,0,3.9,51,1.3,0.15,614,-0.1,2021-10-07 00:00:00
6697,2021,10,7,1,30,0,0,0,3.7,54,1.5,0.15,614,0.0,2021-10-07 01:00:00
6698,2021,10,7,2,30,0,0,0,3.6,51,1.7000000000000002,0.15,614,0.1,2021-10-07 02:00:00
6699,2021,10,7,3,30,0,0,0,3.5,45,1.6,0.15,614,0.3,2021-10-07 03:00:00
6700,2021,10,7,4,30,0,0,0,3.4000000000000004,38,1.6,0.15,614,0.7000000000000001,2021-10-07 04:00:00
6701,2021,10,7,5,30,0,0,0,3.2,33,1.6,0.15,613,0.9,2021-10-07 05:00:00
6702,2021,10,7,6,30,0,0,0,3.0,31,1.5,0.15,613,1.0,2021-10-07 06:00:00
6703,2021,10,7,7,30,0,0,0,2.7,34,1.5,0.15,613,1.0,2021-10-07 07:00:00
6704,2021,10,7,8,30,0,0,0,2.4000000000000004,41,1.6,0.15,613,0.9,2021-10-07 08:00:00
6705,2021,10,7,9,30,0,0,0,2.1,49,1.6,0.15,613,0.8,2021-10-07 09:00:00
6706,2021,10,7,10,30,0,0,0,2.4000000000000004,54,1.8,0.15,613,0.7000000000000001,2021-10-07 10:00:00
6707,2021,10,7,11,30,42,42,0,4.4,50,2.1,0.15,614,0.7000000000000001,2021-10-07 11:00:00
6708,2021,10,7,12,30,26,26,0,7.9,40,1.9,0.15,614,-0.2,2021-10-07 12:00:00
6709,2021,10,7,13,30,130,123,10,11.1,27,1.4,0.15,614,-2.0,2021-10-07 13:00:00
6710,2021,10,7,14,30,427,392,44,13.4,19,1.3,0.15,614,-2.8000000000000003,2021-10-07 14:00:00
6711,2021,10,7,15,30,609,527,88,14.8,17,1.3,0.15,614,-3.1,2021-10-07 15:00:00
6712,2021,10,7,16,30,1132,105,1037,15.0,17,1.2000000000000002,0.15,613,-3.0,2021-10-07 16:00:00
6713,2021,10,7,17,30,897,680,221,14.3,18,1.2000000000000002,0.15,613,-2.3000000000000003,2021-10-07 17:00:00
6714,2021,10,7,18,30,251,232,22,13.2,18,1.2000000000000002,0.15,612,-1.5,2021-10-07 18:00:00
6715,2021,10,7,19,30,695,429,344,11.7,21,1.2000000000000002,0.15,612,-0.9,2021-10-07 19:00:00
6716,2021,10,7,20,30,543,255,490,9.7,27,1.3,0.15,612,-0.4,2021-10-07 20:00:00
6717,2021,10,7,21,30,265,155,303,7.300000000000001,38,1.3,0.15,612,0.0,2021-10-07 21:00:00
6718,2021,10,7,22,30,32,32,0,5.300000000000001,49,1.4,0.15,612,0.2,2021-10-07 22:00:00
6719,2021,10,7,23,30,0,0,0,4.5,54,1.6,0.15,613,0.6000000000000001,2021-10-07 23:00:00
6720,2021,10,8,0,30,0,0,0,3.7,62,2.1,0.15,613,0.7000000000000001,2021-10-08 00:00:00
6721,2021,10,8,1,30,0,0,0,3.4000000000000004,62,2.3000000000000003,0.15,613,0.7000000000000001,2021-10-08 01:00:00
6722,2021,10,8,2,30,0,0,0,3.3000000000000003,54,2.6,0.15,614,0.8,2021-10-08 02:00:00
6723,2021,10,8,3,30,0,0,0,3.1,47,2.7,0.15,613,0.9,2021-10-08 03:00:00
6724,2021,10,8,4,30,0,0,0,3.0,43,2.6,0.15,613,1.0,2021-10-08 04:00:00
6725,2021,10,8,5,30,0,0,0,2.8000000000000003,41,2.4000000000000004,0.15,613,0.9,2021-10-08 05:00:00
6726,2021,10,8,6,30,0,0,0,2.6,42,2.3000000000000003,0.15,612,0.8,2021-10-08 06:00:00
6727,2021,10,8,7,30,0,0,0,2.4000000000000004,45,2.1,0.15,612,0.7000000000000001,2021-10-08 07:00:00
6728,2021,10,8,8,30,0,0,0,2.2,51,2.0,0.15,612,0.5,2021-10-08 08:00:00
6729,2021,10,8,9,30,0,0,0,2.1,56,2.0,0.15,613,0.3,2021-10-08 09:00:00
6730,2021,10,8,10,30,0,0,0,2.2,59,2.2,0.15,613,0.1,2021-10-08 10:00:00
6731,2021,10,8,11,30,70,67,21,3.3000000000000003,56,2.5,0.15,614,0.0,2021-10-08 11:00:00
6732,2021,10,8,12,30,107,106,3,5.4,47,2.6,0.15,614,-0.2,2021-10-08 12:00:00
6733,2021,10,8,13,30,317,289,43,8.1,37,2.5,0.15,614,-0.7000000000000001,2021-10-08 13:00:00
6734,2021,10,8,14,30,232,216,20,10.4,34,2.4000000000000004,0.15,614,-1.2000000000000002,2021-10-08 14:00:00
6735,2021,10,8,15,30,301,280,23,12.2,38,2.2,0.15,614,-1.6,2021-10-08 15:00:00
6736,2021,10,8,16,30,619,551,69,13.3,41,1.9,0.15,613,-1.9,2021-10-08 16:00:00
6737,2021,10,8,17,30,427,402,26,13.6,42,1.4,0.15,613,-1.9,2021-10-08 17:00:00
6738,2021,10,8,18,30,319,299,23,13.1,43,1.0,0.15,612,-1.6,2021-10-08 18:00:00
